name,gt,gpt4v
3266,Happy,"Happy,Surprise,Neutral,Fear,Sad"
1103,Happy,"Sad,Neutral,Disgust,Fear,Angry"
221,Neutral,"Neutral,Fear,Sad,Disgust,Angry"
2310,Angry,"Angry,Disgust,Neutral,Fear,Sad"
59,Angry,"Fear,Surprise,Neutral,Sad,Disgust"
2169,Angry,"Surprise,Happy,Neutral,Fear,Sad"
2976,Angry,"Neutral,Happy,Surprise,Sad,Fear"
3199,Happy,"Happy,Neutral,Surprise,Fear,Sad"
65,Fear,"Fear,Surprise,Angry,Disgust,Sad"
2691,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
199,Happy,"Happy,Surprise,Neutral,Fear,Sad"
1081,Sad,"Sad,Disgust,Angry,Fear,Neutral"
2931,Neutral,"Neutral,Disgust,Angry,Sad,Fear"
3103,Sad,"Sad,Neutral,Disgust,Angry,Fear"
1612,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
4285,Surprise,"Surprise,Fear,Neutral,Happy,Sad"
3020,Happy,"Neutral,Angry,Disgust,Sad,Fear"
1438,Fear,"Fear,Surprise,Neutral,Disgust,Angry"
361,Angry,"Angry,Disgust,Fear,Neutral,Sad"
2502,Sad,"Sad,Neutral,Disgust,Angry,Fear"
2114,Angry,"Neutral,Surprise,Happy,Fear,Angry"
3246,Happy,"Happy,Neutral,Surprise,Sad,Fear"
1252,Sad,"Sad,Disgust,Neutral,Fear,Angry"
1717,Angry,"Surprise,Happy,Neutral,Fear,Angry"
1906,Sad,"Sad,Neutral,Disgust,Fear,Angry"
871,Sad,"Neutral,Sad,Disgust,Fear,Angry"
2079,Angry,"Surprise,Fear,Neutral,Happy,Angry"
2414,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
2727,Angry,"Surprise,Fear,Neutral,Happy,Sad"
2293,Fear,"Neutral,Sad,Disgust,Fear,Angry"
2783,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
321,Sad,"Neutral,Sad,Disgust,Angry,Fear"
1143,Angry,"Angry,Disgust,Neutral,Fear,Sad"
1937,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
208,Surprise,"Neutral,Sad,Fear,Disgust,Angry"
2939,Angry,"Neutral,Sad,Disgust,Fear,Angry"
212,Surprise,"Sad,Neutral,Fear,Disgust,Angry"
1628,Fear,"Neutral,Fear,Sad,Disgust,Angry"
3177,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
134,Neutral,"Happy,Surprise,Neutral,Fear,Sad"
2298,Happy,"Sad,Neutral,Disgust,Fear,Angry"
1461,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
2706,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
463,Happy,"Neutral,Happy,Surprise,Sad,Fear"
2309,Happy,"Happy,Neutral,Surprise,Sad,Fear"
2144,Happy,"Pain,Fear,Disgust,Angry,Sad"
79,Sad,"Pain,Fear,Disgust,Angry,Sad"
1186,Sad,"Neutral,Surprise,Fear,Sad,Disgust"
1894,Neutral,"Neutral,Surprise,Fear,Sad,Disgust"
721,Surprise,"Fear,Sad,Disgust,Neutral,Angry"
308,Neutral,"Fear,Sad,Disgust,Neutral,Angry"
1520,Neutral,"Pain,Sad,Disgust,Fear,Angry"
1571,Neutral,"Pain,Sad,Disgust,Fear,Angry"
295,Sad,"Angry,Neutral,Disgust,Fear,Sad"
857,Angry,"Angry,Neutral,Disgust,Fear,Sad"
1462,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
2943,Happy,"Neutral,Sad,Happy,Surprise,Fear"
1134,Angry,"Neutral,Sad,Disgust,Fear,Angry"
130,Angry,"Angry,Disgust,Neutral,Fear,Sad"
2146,Happy,"Happy,Neutral,Surprise,Sad,Fear"
1358,Angry,"Neutral,Sad,Fear,Disgust,Angry"
2667,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
3162,Neutral,"Angry,Disgust,Neutral,Sad,Fear"
1479,Angry,"Angry,Neutral,Disgust,Sad,Fear"
820,Angry,"Happy,Surprise,Neutral,Sad,Fear"
2562,Happy,"Sad,Fear,Disgust,Neutral,Angry"
2029,Sad,"Sad,Neutral,Fear,Disgust,Angry"
1990,Surprise,"Sad,Neutral,Fear,Disgust,Angry"
1881,Sad,"Fear,Surprise,Neutral,Sad,Disgust"
1192,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
2284,Sad,"Sad,Neutral,Disgust,Fear,Angry"
1027,Neutral,"Angry,Disgust,Neutral,Fear,Sad"
111,Angry,"Neutral,Sad,Disgust,Fear,Angry"
260,Surprise,"Sad,Neutral,Disgust,Fear,Angry"
1231,Sad,"Neutral,Sad,Disgust,Fear,Angry"
410,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
1446,Happy,"Happy,Surprise,Neutral,Fear,Sad"
2115,Neutral,"Neutral,Disgust,Sad,Fear,Angry"
1943,Happy,"Neutral,Happy,Surprise,Sad,Fear"
740,Neutral,"Sad,Neutral,Disgust,Fear,Angry"
671,Happy,"Happy,Surprise,Neutral,Fear,Sad"
1285,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
1883,Fear,"Angry,Disgust,Fear,Sad,Neutral"
2917,Sad,"Sad,Neutral,Fear,Disgust,Angry"
1891,Sad,"Sad,Neutral,Disgust,Fear,Angry"
2212,Sad,"Neutral,Sad,Disgust,Fear,Angry"
2998,Sad,"Angry,Disgust,Fear,Sad,Neutral"
2283,Neutral,"Disgust,Sad,Neutral,Fear,Angry"
262,Disgust,"Fear,Surprise,Neutral,Sad,Angry"
1401,Sad,"Sad,Neutral,Fear,Disgust,Angry"
3468,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
78,Happy,"Neutral,Sad,Angry,Disgust,Fear"
1074,Happy,"Happy,Surprise,Neutral,Fear,Sad"
3512,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
344,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
2127,Angry,"Sad,Neutral,Disgust,Fear,Angry"
3063,Happy,"Neutral,Sad,Disgust,Fear,Angry"
975,Neutral,"Angry,Neutral,Disgust,Sad,Fear"
2002,Angry,"Fear,Surprise,Neutral,Sad,Angry"
2679,Angry,"Angry,Disgust,Neutral,Fear,Sad"
1023,Angry,"Sad,Fear,Neutral,Disgust,Angry"
1987,Angry,"Neutral,Sad,Disgust,Fear,Angry"
151,Surprise,"Surprise,Happy,Neutral,Fear,Sad"
3283,Surprise,"Surprise,Fear,Neutral,Sad,Angry"
129,Neutral,"Neutral,Surprise,Fear,Sad,Angry"
1345,Surprise,"Neutral,Surprise,Fear,Sad,Angry"
1439,Angry,"Neutral,Surprise,Fear,Sad,Angry"
365,Sad,"Neutral,Surprise,Fear,Sad,Angry"
145,Surprise,"Neutral,Surprise,Fear,Sad,Angry"
3399,Neutral,"Neutral,Surprise,Fear,Sad,Angry"
1327,Neutral,"Neutral,Surprise,Fear,Sad,Angry"
1016,Angry,"Neutral,Surprise,Fear,Sad,Angry"
1028,Sad,"Neutral,Surprise,Fear,Sad,Angry"
1530,Fear,"Neutral,Surprise,Fear,Sad,Angry"
873,Happy,"Neutral,Surprise,Fear,Sad,Angry"
1389,Angry,"Angry,Disgust,Neutral,Fear,Sad"
2689,Angry,"Surprise,Fear,Neutral,Sad,Disgust"
405,Happy,"Happy,Neutral,Surprise,Sad,Fear"
2,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
2403,Happy,"Neutral,Happy,Surprise,Sad,Fear"
1069,Fear,"Neutral,Sad,Fear,Disgust,Angry"
2450,Happy,"Sad,Neutral,Fear,Disgust,Angry"
727,Angry,"Neutral,Happy,Surprise,Sad,Fear"
3185,Happy,"Happy,Neutral,Surprise,Sad,Fear"
2213,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
3157,Happy,"Happy,Surprise,Neutral,Sad,Fear"
2432,Happy,"Happy,Surprise,Neutral,Sad,Fear"
2955,Neutral,"Surprise,Fear,Neutral,Sad,Disgust"
49,Sad,"Disgust,Angry,Neutral,Sad,Fear"
2313,Happy,"Neutral,Sad,Disgust,Fear,Angry"
1715,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
2426,Happy,"Fear,Surprise,Disgust,Sad,Neutral"
147,Happy,"Happy,Surprise,Neutral,Fear,Sad"
1308,Fear,"Fear,Surprise,Sad,Neutral,Disgust"
338,Sad,"Angry,Disgust,Neutral,Fear,Sad"
1538,Fear,"Neutral,Surprise,Fear,Sad,Happy"
43,Surprise,"Angry,Neutral,Disgust,Fear,Sad"
1486,Neutral,"Surprise,Happy,Neutral,Fear,Sad"
2190,Surprise,"Neutral,Surprise,Fear,Sad,Happy"
868,Sad,"Fear,Sad,Neutral,Disgust,Angry"
3057,Happy,"Happy,Surprise,Neutral,Fear,Sad"
1739,Fear,"Neutral,Surprise,Fear,Sad,Disgust"
993,Neutral,"Disgust,Angry,Neutral,Sad,Fear"
569,Angry,"Neutral,Angry,Disgust,Fear,Sad"
3299,Sad,"Sad,Neutral,Disgust,Fear,Angry"
1627,Surprise,"Neutral,Sad,Disgust,Fear,Angry"
1533,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
597,Angry,"Neutral,Happy,Surprise,Sad,Fear"
3158,Happy,"Neutral,Sad,Disgust,Fear,Angry"
656,Happy,"Happy,Neutral,Surprise,Sad,Fear"
3476,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
2200,Angry,"Angry,Neutral,Disgust,Fear,Sad"
1946,Angry,"Angry,Disgust,Fear,Neutral,Sad"
3829,Surprise,"Sad,Neutral,Fear,Disgust,Angry"
3113,Happy,"Happy,Surprise,Neutral,Fear,Sad"
1066,Happy,"Sad,Neutral,Disgust,Fear,Angry"
2935,Angry,"Neutral,Sad,Fear,Disgust,Angry"
919,Sad,"Angry,Disgust,Neutral,Fear,Sad"
340,Angry,"Neutral,Sad,Fear,Disgust,Angry"
2451,Surprise,"Sad,Neutral,Disgust,Fear,Angry"
3215,Sad,"Sad,Neutral,Fear,Disgust,Angry"
3980,Surprise,"Neutral,Sad,Fear,Disgust,Angry"
905,Sad,"Sad,Neutral,Disgust,Fear,Angry"
1300,Neutral,"Neutral,Angry,Disgust,Fear,Sad"
475,Surprise,"Surprise,Fear,Neutral,Happy,Sad"
2475,Happy,"Happy,Neutral,Surprise,Sad,Angry"
3327,Neutral,"Neutral,Angry,Disgust,Fear,Sad"
1087,Neutral,"Neutral,Happy,Surprise,Sad,Angry"
648,Neutral,"Neutral,Happy,Surprise,Sad,Angry"
560,Angry,"Neutral,Angry,Fear,Disgust,Sad"
2754,Happy,"Neutral,Sad,Fear,Disgust,Angry"
1078,Angry,"Sad,Neutral,Fear,Disgust,Angry"
2641,Sad,"Sad,Neutral,Fear,Disgust,Angry"
1034,Fear,"Surprise,Fear,Neutral,Sad,Happy"
1767,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
1632,Happy,"Happy,Surprise,Neutral,Fear,Sad"
1464,Surprise,"Neutral,Sad,Fear,Disgust,Angry"
2817,Happy,"Neutral,Sad,Disgust,Fear,Angry"
146,Happy,"Neutral,Fear,Sad,Disgust,Angry"
1720,Happy,"Surprise,Happy,Fear,Neutral,Sad"
644,Fear,"Surprise,Fear,Happy,Neutral,Disgust"
1065,Surprise,"Neutral,Sad,Fear,Angry,Disgust"
1271,Fear,"Sad,Neutral,Fear,Disgust,Angry"
2435,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
3034,Sad,"Happy,Surprise,Neutral,Fear,Sad"
2101,Happy,"Angry,Disgust,Neutral,Fear,Sad"
4339,Surprise,"Neutral,Sad,Disgust,Fear,Angry"
519,Happy,"Happy,Neutral,Surprise,Sad,Fear"
2071,Happy,"Happy,Surprise,Neutral,Sad,Fear"
2729,Neutral,"Sad,Neutral,Disgust,Angry,Fear"
486,Sad,"Angry,Neutral,Disgust,Sad,Fear"
1335,Sad,"Neutral,Sad,Disgust,Fear,Angry"
1205,Surprise,"Neutral,Sad,Disgust,Angry,Fear"
2503,Happy,"Neutral,Sad,Angry,Disgust,Fear"
2869,Sad,"Happy,Neutral,Surprise,Sad,Fear"
524,Sad,"Sad,Neutral,Disgust,Angry,Fear"
415,Happy,"Neutral,Sad,Disgust,Angry,Fear"
1043,Neutral,"Neutral,Disgust,Sad,Angry,Fear"
1356,Surprise,"Fear,Surprise,Neutral,Sad,Angry"
1949,Angry,"Neutral,Angry,Disgust,Sad,Fear"
372,Sad,"Fear,Surprise,Sad,Disgust,Angry"
3411,Surprise,"Surprise,Fear,Neutral,Happy,Sad"
2027,Sad,"Sad,Fear,Disgust,Neutral,Angry"
3324,Neutral,"Sad,Neutral,Disgust,Fear,Angry"
1313,Happy,"Fear,Sad,Disgust,Neutral,Angry"
2448,Happy,"Neutral,Sad,Disgust,Fear,Angry"
1232,Fear,"Neutral,Sad,Disgust,Fear,Angry"
1006,Surprise,"Neutral,Sad,Disgust,Fear,Angry"
1263,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
1058,Disgust,"Neutral,Sad,Disgust,Fear,Angry"
3024,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
2526,Sad,"Neutral,Happy,Sad,Surprise,Fear"
2430,Neutral,"Happy,Neutral,Surprise,Sad,Fear"
2176,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
1646,Fear,"Fear,Surprise,Neutral,Sad,Disgust"
878,Neutral,"Surprise,Fear,Neutral,Angry,Disgust"
1774,Sad,"Sad,Neutral,Disgust,Fear,Angry"
1996,Happy,"Happy,Neutral,Surprise,Sad,Fear"
3404,Neutral,"Angry,Disgust,Fear,Neutral,Sad"
3967,Surprise,"Neutral,Fear,Sad,Surprise,Disgust"
1691,Angry,"Angry,Disgust,Fear,Neutral,Sad"
2295,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
686,Happy,"Happy,Neutral,Surprise,Sad,Fear"
1449,Happy,"Happy,Surprise,Neutral,Fear,Sad"
1701,Happy,"Happy,Surprise,Neutral,Fear,Sad"
690,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
2696,Neutral,"Surprise,Fear,Neutral,Happy,Sad"
2519,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
1473,Happy,"Happy,Neutral,Surprise,Fear,Sad"
466,Surprise,"Fear,Surprise,Neutral,Disgust,Angry"
3032,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
3068,Neutral,"Sad,Neutral,Disgust,Fear,Angry"
1756,Sad,"Sad,Neutral,Disgust,Angry,Fear"
2700,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
2645,Happy,"Happy,Neutral,Surprise,Sad,Fear"
432,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
2812,Neutral,"Sad,Neutral,Disgust,Angry,Fear"
1845,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
1177,Angry,"Happy,Surprise,Neutral,Fear,Sad"
1374,Surprise,"Neutral,Sad,Disgust,Fear,Angry"
1221,Sad,"Sad,Neutral,Disgust,Fear,Angry"
216,Happy,"Happy,Neutral,Surprise,Fear,Sad"
2216,Happy,"Fear,Surprise,Neutral,Sad,Disgust"
917,Happy,"Neutral,Sad,Disgust,Angry,Fear"
1933,Neutral,"Happy,Neutral,Surprise,Sad,Fear"
603,Happy,"Sad,Neutral,Disgust,Fear,Angry"
1489,Surprise,"Neutral,Sad,Disgust,Fear,Angry"
2013,Sad,"Fear,Surprise,Sad,Disgust,Angry"
2456,Fear,"Surprise,Fear,Neutral,Angry,Disgust"
6,Angry,"Neutral,Sad,Fear,Disgust,Angry"
582,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
1176,Fear,"Happy,Surprise,Neutral,Fear,Sad"
2580,Happy,"Neutral,Angry,Disgust,Sad,Fear"
2570,Angry,"Sad,Neutral,Disgust,Fear,Angry"
2053,Happy,"Neutral,Sad,Disgust,Angry,Fear"
1428,Happy,"Neutral,Sad,Disgust,Angry,Fear"
1880,Angry,"Angry,Disgust,Neutral,Sad,Fear"
2933,Happy,"Happy,Surprise,Neutral,Sad,Fear"
2830,Neutral,"Happy,Neutral,Surprise,Sad,Fear"
316,Happy,"Sad,Neutral,Disgust,Fear,Angry"
46,Disgust,"Angry,Disgust,Neutral,Fear,Sad"
818,Sad,"Sad,Neutral,Fear,Disgust,Angry"
2267,Fear,"Sad,Neutral,Disgust,Fear,Angry"
2364,Angry,"Neutral,Sad,Disgust,Fear,Angry"
3127,Angry,"Neutral,Sad,Disgust,Fear,Angry"
1214,Happy,"Fear,Surprise,Neutral,Sad,Disgust"
1317,Happy,"Neutral,Sad,Fear,Disgust,Angry"
3545,Surprise,"Happy,Surprise,Neutral,Fear,Sad"
589,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
2618,Sad,"Neutral,Sad,Disgust,Fear,Angry"
813,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
253,Angry,"Disgust,Angry,Neutral,Sad,Fear"
1060,Fear,"Fear,Surprise,Neutral,Sad,Disgust"
1130,Angry,"Angry,Neutral,Disgust,Fear,Sad"
1077,Fear,"Sad,Fear,Neutral,Disgust,Angry"
1198,Fear,"Neutral,Sad,Disgust,Fear,Angry"
2470,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
2376,Happy,"Neutral,Sad,Fear,Disgust,Angry"
2348,Neutral,"Fear,Surprise,Neutral,Sad,Disgust"
563,Angry,"Neutral,Sad,Fear,Disgust,Angry"
3643,Surprise,"Sad,Neutral,Fear,Disgust,Angry"
3130,Sad,"Neutral,Sad,Fear,Disgust,Angry"
433,Surprise,"Sad,Neutral,Fear,Disgust,Angry"
645,Angry,"Happy,Surprise,Neutral,Fear,Sad"
1350,Angry,"Angry,Disgust,Fear,Neutral,Sad"
734,Fear,"Fear,Surprise,Neutral,Sad,Disgust"
2540,Angry,"Angry,Disgust,Fear,Neutral,Sad"
2121,Sad,"Sad,Disgust,Neutral,Fear,Angry"
447,Surprise,"Neutral,Sad,Disgust,Fear,Angry"
546,Sad,"Sad,Neutral,Disgust,Fear,Angry"
1142,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
666,Angry,"Surprise,Fear,Neutral,Sad,Disgust"
2277,Happy,"Happy,Neutral,Surprise,Sad,Fear"
3244,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
2006,Sad,"Sad,Fear,Neutral,Disgust,Angry"
2545,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
1582,Angry,"Neutral,Sad,Fear,Disgust,Angry"
7,Angry,"Angry,Neutral,Disgust,Sad,Fear"
1332,Neutral,"Sad,Neutral,Disgust,Fear,Angry"
1071,Sad,"Sad,Disgust,Neutral,Fear,Angry"
498,Sad,"Neutral,Surprise,Fear,Sad,Disgust"
759,Surprise,"Neutral,Sad,Disgust,Fear,Angry"
2416,Angry,"Sad,Neutral,Disgust,Fear,Angry"
1552,Happy,"Happy,Neutral,Surprise,Fear,Sad"
866,Surprise,"Neutral,Surprise,Fear,Sad,Disgust"
572,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
639,Angry,"Neutral,Sad,Disgust,Fear,Angry"
2991,Happy,"Surprise,Neutral,Fear,Happy,Sad"
2100,Happy,"Happy,Neutral,Surprise,Fear,Sad"
1383,Happy,"Neutral,Happy,Surprise,Sad,Fear"
2557,Sad,"Neutral,Sad,Fear,Disgust,Angry"
2800,Neutral,"Sad,Neutral,Disgust,Angry,Fear"
2821,Surprise,"Fear,Surprise,Neutral,Sad,Disgust"
853,Happy,"Fear,Surprise,Neutral,Sad,Angry"
1847,Fear,"Neutral,Sad,Fear,Surprise,Disgust"
2339,Happy,"Happy,Neutral,Surprise,Sad,Fear"
670,Sad,"Fear,Sad,Neutral,Disgust,Angry"
1716,Neutral,"Sad,Neutral,Disgust,Angry,Fear"
2066,Happy,"Neutral,Happy,Surprise,Sad,Fear"
1604,Fear,"Fear,Surprise,Disgust,Sad,Neutral"
1337,Surprise,"Neutral,Fear,Surprise,Sad,Angry"
2714,Neutral,"Neutral,Sad,Surprise,Fear,Disgust"
1678,Neutral,"Neutral,Sad,Angry,Disgust,Fear"
3041,Neutral,"Sad,Neutral,Disgust,Fear,Angry"
1912,Sad,"Neutral,Happy,Surprise,Sad,Fear"
1545,Sad,"Neutral,Angry,Disgust,Sad,Fear"
488,Happy,"Sad,Neutral,Disgust,Fear,Angry"
1619,Happy,"Neutral,Happy,Surprise,Sad,Angry"
774,Neutral,"Sad,Neutral,Disgust,Fear,Angry"
1352,Happy,"Sad,Neutral,Disgust,Fear,Angry"
452,Neutral,"Surprise,Happy,Neutral,Sad,Fear"
2737,Sad,"Sad,Neutral,Disgust,Fear,Angry"
190,Happy,"Happy,Surprise,Neutral,Fear,Sad"
2272,Angry,"Angry,Disgust,Fear,Neutral,Sad"
443,Angry,"Neutral,Angry,Fear,Disgust,Sad"
