name,gt,gpt4v
sample_00000470,worried,"angry,worried,neutral,sad,surprised"
sample_00001998,worried,"angry,worried,neutral,sad,surprised"
sample_00002959,angry,"angry,worried,neutral,sad,surprised"
sample_00004295,angry,"angry,worried,neutral,sad,surprised"
sample_00001787,angry,"angry,worried,neutral,sad,surprised"
sample_00000929,angry,"neutral,worried,angry,sad,surprised"
sample_00004978,neutral,"worried,neutral,angry,sad,surprised"
sample_00006419,neutral,"worried,sad,neutral,angry,surprised"
sample_00006690,angry,"worried,sad,neutral,angry,surprised"
sample_00005763,worried,"worried,sad,angry,neutral,surprised"
sample_00000866,worried,"angry,worried,neutral,sad,surprised"
sample_00002883,angry,"happy,surprised,neutral,worried,angry"
sample_00002531,happy,"angry,worried,neutral,sad,surprised"
sample_00004083,angry,"angry,worried,neutral,sad,surprised"
sample_00003094,angry,"worried,neutral,angry,sad,surprised"
sample_00000691,worried,"worried,angry,neutral,sad,surprised"
sample_00003089,neutral,"worried,neutral,angry,sad,surprised"
sample_00003532,surprise,"happy,neutral,surprised,worried,angry"
sample_00001815,neutral,"worried,neutral,sad,angry,surprised"
sample_00004135,worried,"worried,neutral,angry,sad,surprised"
sample_00001991,neutral,"worried,neutral,angry,sad,surprised"
sample_00001136,neutral,"neutral,happy,surprised,worried,angry"
sample_00000386,worried,"neutral,happy,surprised,worried,angry"
sample_00006730,angry,"happy,neutral,surprised,worried,angry"
sample_00004285,surprise,"angry,surprised,neutral,worried,sad"
sample_00000422,neutral,"neutral,happy,worried,surprised,sad"
sample_00005762,neutral,"neutral,worried,sad,happy,angry"
sample_00004338,angry,"neutral,worried,happy,surprised,angry"
sample_00003204,angry,"angry,worried,surprised,sad,neutral"
sample_00003488,angry,"angry,worried,neutral,sad,happy"
sample_00000724,angry,"angry,worried,neutral,sad,happy"
sample_00001019,sad,"angry,sad,worried,neutral,happy"
sample_00006886,sad,"sad,worried,neutral,happy,angry"
sample_00001047,happy,"happy,surprised,neutral,worried,sad"
sample_00006219,happy,"worried,neutral,angry,sad,happy"
sample_00002884,worried,"happy,neutral,worried,surprised,sad"
sample_00005426,angry,"neutral,worried,happy,angry,sad"
sample_00000994,neutral,"neutral,happy,worried,surprised,sad"
sample_00004234,neutral,"neutral,happy,worried,surprised,angry"
sample_00003346,happy,"neutral,happy,worried,surprised,sad"
sample_00006667,sad,"worried,neutral,angry,sad,happy"
sample_00004224,surprise,"angry,worried,neutral,sad,happy"
sample_00004237,worried,"happy,neutral,worried,surprised,sad"
sample_00005556,happy,"happy,neutral,worried,surprised,angry"
sample_00002373,neutral,"happy,neutral,surprised,worried,sad"
sample_00003319,happy,"neutral,happy,worried,surprised,angry"
sample_00000516,neutral,"angry,surprised,worried,sad,neutral"
sample_00002762,angry,"sad,angry,worried,neutral,surprised"
sample_00003833,angry,"angry,sad,worried,neutral,surprised"
sample_00001568,neutral,"neutral,worried,happy,angry,sad"
sample_00004394,sad,"sad,worried,angry,neutral,surprised"
sample_00003175,happy,"neutral,surprised,worried,sad,angry"
sample_00005461,worried,"surprised,happy,neutral,worried,sad"
sample_00001179,worried,"surprised,neutral,worried,happy,sad"
sample_00001237,neutral,"angry,sad,worried,surprised,neutral"
sample_00002650,angry,"neutral,worried,sad,angry,happy"
sample_00005754,sad,"sad,angry,worried,neutral,surprised"
sample_00000257,angry,"happy,neutral,surprised,worried,sad"
sample_00000236,neutral,"angry,sad,worried,surprised,neutral"
sample_00003873,angry,"angry,worried,sad,neutral,surprised"
sample_00001969,angry,"angry,worried,sad,surprised,neutral"
sample_00002188,happy,"worried,neutral,sad,angry,happy"
sample_00006632,neutral,"happy,neutral,surprised,worried,sad"
sample_00003875,sad,"happy,neutral,surprised,worried,sad"
sample_00001099,neutral,"sad,worried,neutral,angry,surprised"
sample_00005847,sad,"neutral,happy,surprised,worried,angry"
sample_00000489,happy,"worried,neutral,happy,angry,surprised"
sample_00001937,neutral,"happy,neutral,surprised,worried,sad"
sample_00003381,happy,"neutral,worried,angry,surprised,sad"
sample_00003764,worried,"angry,worried,neutral,sad,surprised"
sample_00001910,happy,"worried,sad,neutral,angry,surprised"
sample_00000452,neutral,"angry,worried,neutral,sad,surprised"
sample_00003443,neutral,"angry,worried,neutral,sad,surprised"
sample_00002543,sad,"worried,angry,neutral,sad,surprised"
sample_00005158,sad,"angry,worried,neutral,sad,surprised"
sample_00002898,angry,"angry,worried,neutral,sad,surprised"
sample_00002745,worried,"neutral,happy,surprised,worried,sad"
sample_00002619,happy,"worried,sad,neutral,angry,happy"
sample_00000959,angry,"sad,worried,neutral,angry,happy"
sample_00006820,happy,"worried,neutral,sad,angry,happy"
sample_00001726,sad,"worried,sad,neutral,angry,happy"
sample_00000748,sad,"worried,sad,neutral,angry,happy"
sample_00003574,worried,"angry,worried,neutral,sad,happy"
sample_00003467,sad,"worried,sad,neutral,angry,happy"
sample_00003929,sad,"worried,sad,neutral,angry,surprised"
sample_00004188,worried,"worried,neutral,angry,sad,surprised"
sample_00003516,happy,"happy,neutral,surprised,worried,angry"
sample_00003781,sad,"worried,angry,sad,neutral,surprised"
sample_00002831,sad,"happy,neutral,worried,surprised,sad"
sample_00005666,neutral,"happy,neutral,worried,surprised,sad"
sample_00006971,neutral,"happy,neutral,worried,surprised,sad"
sample_00000193,worried,"angry,worried,sad,neutral,surprised"
sample_00006574,happy,"sad,worried,neutral,angry,surprised"
sample_00001259,angry,"neutral,surprised,happy,worried,angry"
sample_00003039,worried,"angry,worried,sad,neutral,surprised"
sample_00003856,sad,"neutral,happy,surprised,worried,angry"
sample_00005343,sad,"happy,neutral,surprised,worried,angry"
sample_00005147,neutral,"sad,worried,neutral,angry,surprised"
sample_00006600,surprise,"neutral,surprised,happy,worried,angry"
sample_00003956,angry,"angry,worried,sad,neutral,surprised"
sample_00001857,neutral,"neutral,happy,surprised,worried,angry"
sample_00003564,happy,"happy,neutral,surprised,worried,angry"
sample_00001895,angry,"neutral,happy,surprised,worried,angry"
sample_00000895,neutral,"neutral,happy,surprised,worried,angry"
sample_00004560,happy,"neutral,worried,sad,happy,angry"
sample_00001291,neutral,"happy,neutral,surprised,worried,angry"
sample_00004928,happy,"angry,worried,neutral,sad,happy"
sample_00003992,neutral,"neutral,happy,worried,surprised,angry"
sample_00001907,angry,"worried,neutral,sad,angry,happy"
sample_00004469,sad,"sad,worried,neutral,angry,happy"
sample_00002744,neutral,"neutral,happy,worried,sad,angry"
sample_00005895,neutral,"sad,worried,neutral,angry,happy"
sample_00000288,sad,"worried,neutral,angry,sad,happy"
sample_00005086,worried,"worried,neutral,sad,angry,happy"
sample_00002127,neutral,"neutral,worried,sad,angry,happy"
sample_00002512,sad,"angry,worried,sad,neutral,happy"
sample_00004305,worried,"angry,worried,neutral,sad,happy"
sample_00003805,angry,"neutral,worried,sad,happy,angry"
sample_00006167,neutral,"worried,neutral,angry,sad,happy"
sample_00003088,neutral,"happy,neutral,worried,surprised,angry"
sample_00005600,happy,"happy,neutral,worried,angry,sad"
sample_00001764,happy,"worried,neutral,angry,sad,happy"
sample_00004856,surprise,"worried,neutral,angry,sad,happy"
sample_00001459,neutral,"worried,neutral,angry,sad,happy"
sample_00001501,angry,"angry,worried,sad,neutral,surprised"
sample_00003755,happy,"happy,surprised,neutral,worried,sad"
sample_00005475,neutral,"happy,surprised,neutral,worried,sad"
sample_00002061,happy,"happy,neutral,surprised,worried,sad"
sample_00005094,sad,"sad,worried,neutral,angry,surprised"
sample_00001916,neutral,"sad,worried,neutral,angry,surprised"
sample_00003181,neutral,"angry,worried,sad,neutral,surprised"
sample_00002790,angry,"surprised,happy,neutral,worried,sad"
sample_00003453,neutral,"sad,worried,neutral,angry,happy"
sample_00002400,worried,"worried,surprised,neutral,sad,happy"
sample_00000820,angry,"worried,neutral,surprised,sad,happy"
sample_00005262,worried,"neutral,happy,surprised,worried,sad"
sample_00005208,neutral,"surprised,neutral,happy,worried,sad"
sample_00005903,happy,"neutral,surprised,happy,worried,sad"
sample_00000491,angry,"angry,worried,sad,neutral,surprised"
sample_00005633,happy,"sad,worried,angry,neutral,surprised"
sample_00000402,angry,"worried,sad,angry,neutral,surprised"
sample_00006996,sad,"worried,sad,angry,neutral,surprised"
sample_00004889,angry,"happy,neutral,surprised,worried,sad"
sample_00002034,happy,"neutral,happy,surprised,worried,sad"
sample_00002472,happy,"happy,neutral,surprised,worried,sad"
sample_00004363,angry,"angry,worried,neutral,surprised,sad"
sample_00005275,happy,"neutral,happy,worried,surprised,angry,sad"
sample_00003450,neutral,"sad,worried,neutral,angry,surprised"
sample_00003452,happy,"neutral,worried,happy,surprised,angry"
sample_00005784,worried,"worried,angry,neutral,sad,surprised"
sample_00001498,neutral,"neutral,worried,angry,sad,happy"
sample_00003944,worried,"worried,neutral,surprised,angry,sad"
sample_00002440,happy,"happy,surprised,neutral,worried,angry"
sample_00000282,sad,"sad,worried,neutral,happy,surprised"
sample_00004392,neutral,"angry,surprised,neutral,worried,sad"
sample_00001901,neutral,"neutral,worried,surprised,sad,angry"
sample_00003425,angry,"happy,neutral,surprised,worried,sad"
sample_00006878,happy,"happy,neutral,surprised,worried,sad"
sample_00005886,happy,"angry,surprised,neutral,worried,sad"
sample_00002047,angry,"angry,surprised,sad,worried,neutral"
sample_00004758,angry,"neutral,surprised,worried,sad,angry"
sample_00005063,angry,"happy,neutral,surprised,worried,sad"
sample_00000017,happy,"angry,surprised,neutral,worried,sad"
sample_00004789,angry,"angry,surprised,neutral,worried,sad"
sample_00004817,neutral,"angry,worried,neutral,sad,surprised"
sample_00002346,neutral,"worried,neutral,sad,angry,surprised"
sample_00003069,worried,"neutral,worried,happy,angry,sad"
sample_00006090,angry,"angry,sad,worried,neutral,surprised"
sample_00003150,angry,"angry,sad,worried,neutral,surprised"
sample_00005124,happy,"neutral,happy,worried,angry,surprised"
sample_00001778,angry,"angry,neutral,worried,surprised,sad"
sample_00000372,angry,"angry,worried,sad,neutral,surprised"
sample_00000436,sad,"sad,angry,worried,neutral,surprised"
sample_00003522,neutral,"angry,worried,neutral,surprised,sad"
sample_00002897,angry,"worried,angry,neutral,surprised,sad"
sample_00004914,neutral,"angry,worried,sad,neutral,surprised"
sample_00003387,angry,"worried,neutral,sad,angry,surprised"
sample_00000750,neutral,"sad,worried,angry,neutral,surprised"
sample_00001898,worried,"angry,neutral,worried,sad,happy"
sample_00005947,sad,"angry,worried,sad,neutral,surprised"
sample_00002761,angry,"angry,worried,surprised,sad,neutral"
sample_00006444,angry,"angry,worried,neutral,sad,surprised"
sample_00000636,angry,"angry,worried,neutral,surprised,sad"
sample_00006253,sad,"happy,neutral,surprised,worried,angry"
sample_00002044,happy,"happy,surprised,neutral,worried,angry"
sample_00006190,surprise,"worried,angry,neutral,sad,surprised"
sample_00002609,happy,"neutral,angry,worried,happy,surprised"
sample_00003314,worried,"neutral,happy,worried,angry,surprised"
sample_00006338,neutral,"happy,neutral,surprised,worried,angry"
sample_00001376,worried,"neutral,worried,angry,happy,sad"
sample_00005235,happy,"happy,surprised,neutral,worried,angry"
sample_00003020,neutral,"neutral,worried,angry,happy,sad"
sample_00006316,angry,"happy,neutral,surprised,worried,angry"
sample_00004455,angry,"neutral,worried,happy,angry,surprised"
sample_00006456,worried,"happy,neutral,surprised,worried,angry"
sample_00004761,neutral,"neutral,worried,angry,happy,sad"
sample_00003570,happy,"happy,neutral,surprised,worried,angry"
sample_00000733,neutral,"neutral,worried,happy,angry,surprised"
sample_00002746,happy,"happy,neutral,surprised,worried,angry"
sample_00003390,neutral,"neutral,worried,happy,angry,sad"
sample_00006309,happy,"happy,neutral,surprised,worried,angry"
sample_00004032,happy,"neutral,worried,angry,happy,sad"
sample_00001221,sad,"happy,neutral,surprised,worried,angry"
sample_00006049,happy,"happy,surprised,neutral,worried,angry"
sample_00004886,sad,"worried,sad,neutral,angry,surprised"
sample_00005822,surprise,"neutral,surprised,worried,happy,angry"
sample_00000317,happy,"happy,neutral,surprised,worried,sad"
sample_00002580,sad,"neutral,worried,happy,sad,angry"
sample_00000947,sad,"angry,surprised,worried,neutral,sad"
sample_00005306,happy,"happy,neutral,surprised,worried,angry"
sample_00001649,sad,"happy,surprised,neutral,worried,angry"
sample_00005260,neutral,"neutral,happy,worried,surprised,angry"
sample_00000714,sad,"worried,neutral,angry,sad,surprised"
sample_00004340,happy,"happy,surprised,neutral,worried,angry"
sample_00002068,angry,"angry,surprised,neutral,worried,sad"
sample_00000848,happy,"happy,surprised,neutral,worried,sad"
sample_00005982,angry,"surprised,neutral,happy,angry,worried"
sample_00003594,happy,"worried,neutral,happy,sad,angry"
sample_00000649,happy,"neutral,worried,sad,angry,happy"
sample_00002900,angry,"angry,neutral,worried,surprised,sad"
sample_00001902,happy,"neutral,worried,happy,surprised,angry"
sample_00001772,worried,"worried,angry,neutral,sad,surprised"
sample_00001444,angry,"angry,worried,neutral,sad,surprised"
sample_00005304,neutral,"worried,neutral,surprised,happy,angry"
sample_00003275,worried,"neutral,worried,happy,angry,surprised"
sample_00002516,neutral,"sad,worried,neutral,angry,surprised"
sample_00004653,sad,"neutral,worried,sad,angry,happy"
sample_00005961,surprise,"sad,worried,angry,surprised,neutral"
sample_00005715,neutral,"angry,worried,neutral,sad,happy"
sample_00002524,angry,"neutral,worried,happy,surprised,sad"
sample_00003168,angry,"surprised,worried,neutral,happy,angry"
sample_00000963,angry,"angry,worried,sad,neutral,surprised"
sample_00001613,angry,"happy,surprised,neutral,worried,angry"
sample_00004917,happy,"neutral,worried,angry,happy,surprised"
sample_00006875,angry,"worried,angry,neutral,sad,happy"
sample_00004071,happy,"neutral,happy,worried,angry,sad"
sample_00005453,angry,"angry,worried,sad,surprised,neutral"
sample_00002135,happy,"happy,neutral,worried,surprised,angry"
sample_00006531,neutral,"neutral,happy,worried,surprised,angry"
sample_00000311,happy,"angry,worried,sad,surprised,neutral"
sample_00004909,angry,"happy,neutral,worried,surprised,angry"
sample_00006643,neutral,"happy,neutral,worried,surprised,angry"
sample_00005460,happy,"angry,worried,sad,surprised,neutral"
sample_00000360,surprise,"worried,sad,angry,neutral,surprised"
sample_00006873,happy,"angry,worried,sad,surprised,neutral"
sample_00002289,sad,"worried,sad,angry,neutral,surprised"
sample_00006116,angry,"happy,neutral,worried,surprised,angry"
sample_00001044,happy,"worried,sad,angry,neutral,surprised"
sample_00005539,angry,"angry,worried,sad,surprised,neutral"
sample_00005276,angry,"neutral,happy,worried,surprised,angry"
sample_00001721,angry,"worried,sad,angry,neutral,surprised"
sample_00006252,happy,"worried,sad,angry,neutral,surprised"
sample_00004880,worried,"worried,sad,angry,neutral,surprised"
sample_00000449,worried,"worried,sad,angry,neutral,surprised"
sample_00004988,worried,"worried,sad,angry,neutral,surprised"
sample_00005075,angry,"angry,sad,neutral,worried,surprised"
sample_00003222,sad,"neutral,worried,angry,sad,happy"
sample_00005686,neutral,"neutral,surprised,happy,worried,angry"
sample_00003584,angry,"angry,surprised,neutral,worried,sad"
sample_00006961,angry,"worried,angry,neutral,sad,surprised"
sample_00002066,angry,"angry,worried,neutral,sad,surprised"
sample_00002629,angry,"angry,worried,neutral,sad,happy"
sample_00004905,surprise,"angry,worried,neutral,sad,surprised"
sample_00004845,angry,"surprised,neutral,worried,angry,sad"
sample_00005757,worried,"neutral,worried,angry,sad,happy"
sample_00000998,sad,"sad,worried,neutral,angry,surprised"
sample_00000941,neutral,"worried,neutral,angry,sad,happy"
sample_00003174,happy,"worried,neutral,angry,sad,surprised"
sample_00005186,worried,"worried,neutral,angry,sad,happy"
sample_00001534,angry,"worried,neutral,angry,sad,surprised"
sample_00005263,neutral,"neutral,worried,sad,angry,happy"
sample_00000014,neutral,"worried,neutral,sad,angry,happy"
sample_00005210,neutral,"neutral,worried,happy,surprised,angry"
sample_00006805,neutral,"sad,neutral,worried,angry,happy"
sample_00000026,neutral,"neutral,worried,sad,angry,happy"
sample_00006215,angry,"neutral,happy,worried,surprised,angry"
sample_00003093,neutral,"happy,surprised,neutral,worried,sad"
sample_00003364,happy,"neutral,worried,happy,angry,surprised"
sample_00003483,happy,"neutral,angry,surprised,worried,sad"
sample_00006663,worried,"worried,neutral,angry,surprised,sad"
sample_00000463,angry,"neutral,happy,surprised,worried,angry"
sample_00005224,angry,"neutral,curious,happy,surprised,worried"
sample_00002203,happy,"sad,worried,surprised,neutral,angry"
sample_00004702,worried,"sad,worried,neutral,surprised,angry"
sample_00001638,happy,"neutral,worried,sad,surprised,happy"
sample_00002834,worried,"angry,worried,neutral,surprised,sad"
sample_00001637,sad,"neutral,angry,worried,surprised,happy"
sample_00004672,neutral,"neutral,angry,worried,surprised,happy"
sample_00005047,angry,"neutral,angry,worried,happy,surprised"
sample_00001399,happy,"neutral,angry,worried,surprised,happy"
sample_00003074,angry,"neutral,worried,angry,happy,surprised"
sample_00003176,neutral,"neutral,worried,angry,surprised,happy"
sample_00006567,neutral,"neutral,worried,angry,surprised,happy"
sample_00006954,neutral,"worried,neutral,angry,surprised,sad"
sample_00002843,angry,"neutral,worried,happy,surprised,angry"
sample_00005112,worried,"neutral,worried,happy,sad,angry"
sample_00000708,worried,"worried,neutral,angry,sad,happy"
sample_00004705,angry,"neutral,worried,happy,angry,sad"
sample_00002646,sad,"surprised,worried,neutral,angry,happy"
sample_00003845,happy,"happy,surprised,neutral,worried,sad"
sample_00003126,sad,"happy,surprised,neutral,worried,angry"
sample_00001493,happy,"neutral,worried,happy,sad,angry"
sample_00003738,worried,"worried,neutral,happy,sad,angry"
sample_00004059,happy,"happy,surprised,neutral,worried,sad"
sample_00005998,happy,"worried,neutral,happy,sad,angry"
sample_00002226,happy,"neutral,surprised,happy,worried,sad"
sample_00000148,surprise,"neutral,worried,happy,sad,angry"
sample_00004807,happy,"happy,neutral,surprised,worried,sad"
sample_00005065,angry,"angry,worried,sad,neutral,happy"
sample_00006900,neutral,"angry,worried,sad,neutral,happy"
sample_00003737,happy,"neutral,happy,worried,sad,angry"
sample_00004153,sad,"happy,neutral,worried,sad,angry"
sample_00005791,happy,"sad,angry,worried,neutral,happy"
sample_00003601,surprise,"happy,surprised,neutral,worried,sad"
sample_00004897,neutral,"sad,neutral,worried,happy,angry"
sample_00006248,angry,"angry,worried,neutral,sad,surprised"
sample_00002769,worried,"worried,neutral,angry,sad,surprised"
sample_00004210,angry,"neutral,worried,happy,angry,sad"
sample_00000766,worried,"angry,worried,sad,neutral,surprised"
sample_00005577,worried,"worried,neutral,angry,sad,happy"
sample_00003279,angry,"neutral,happy,worried,angry,surprised"
sample_00001006,worried,"worried,neutral,sad,angry,happy"
sample_00005400,angry,"angry,worried,neutral,sad,surprised"
sample_00002919,neutral,"happy,neutral,worried,surprised,angry"
sample_00001227,happy,"neutral,worried,happy,angry,sad"
sample_00006841,neutral,"worried,neutral,happy,angry,sad"
sample_00003198,worried,"neutral,worried,happy,angry,surprised"
sample_00003194,neutral,"sad,worried,neutral,angry,surprised"
sample_00001002,angry,"surprised,neutral,worried,happy,angry"
sample_00006057,angry,"neutral,happy,worried,surprised,angry"
sample_00004280,angry,"sad,worried,neutral,angry,surprised"
sample_00006757,neutral,"surprised,neutral,worried,sad,angry"
sample_00001584,neutral,"neutral,happy,surprised,worried,angry"
sample_00000532,surprise,"surprised,neutral,happy,worried,angry"
sample_00006658,happy,"neutral,happy,surprised,worried,angry"
sample_00000849,happy,"neutral,happy,surprised,worried,angry"
sample_00006826,angry,"angry,worried,neutral,sad,surprised"
sample_00000734,neutral,"neutral,happy,worried,surprised,sad"
sample_00002305,happy,"happy,neutral,surprised,worried,sad"
sample_00002037,worried,"angry,worried,neutral,surprised,sad"
sample_00006685,angry,"angry,worried,neutral,sad,surprised"
sample_00002738,angry,"angry,worried,neutral,sad,surprised"
sample_00006324,angry,"angry,worried,neutral,sad,surprised"
sample_00006763,angry,"neutral,worried,angry,sad,surprised"
sample_00007022,worried,"neutral,worried,happy,surprised,sad"
sample_00005141,happy,"happy,neutral,surprised,worried,sad"
sample_00006369,happy,"happy,neutral,surprised,worried,sad"
sample_00003455,happy,"neutral,worried,happy,surprised,sad"
sample_00001519,happy,"neutral,happy,surprised,worried,angry"
sample_00005421,surprise,"neutral,happy,surprised,worried,angry"
sample_00000310,worried,"happy,neutral,surprised,worried,angry"
sample_00005891,neutral,"neutral,happy,surprised,worried,angry"
sample_00005045,happy,"neutral,happy,surprised,worried,angry"
sample_00000151,worried,"neutral,worried,happy,surprised,angry"
sample_00006138,happy,"happy,neutral,surprised,worried,angry"
