name,gt,gpt4v
sample_00005304,neutral,
sample_00006338,neutral,
sample_00004202,angry,
sample_00006324,angry,
sample_00006643,neutral,
sample_00004928,happy,
sample_00005961,surprise,
sample_00004758,angry,
sample_00004905,surprise,
sample_00002981,worried,
sample_00000636,angry,
sample_00000994,neutral,
sample_00003425,angry,
sample_00003443,neutral,
sample_00002650,angry,
sample_00005158,sad,
sample_00000257,angry,
sample_00005982,angry,
sample_00006886,sad,
sample_00005104,angry,
sample_00000516,neutral,
sample_00006873,happy,
sample_00001857,neutral,
sample_00003387,angry,
sample_00002883,angry,
sample_00004363,angry,
sample_00002745,worried,
sample_00000317,happy,
sample_00002884,worried,
sample_00002289,sad,
sample_00005757,worried,
sample_00002744,neutral,
sample_00000929,angry,
sample_00003176,neutral,
sample_00003093,neutral,
sample_00006116,angry,
sample_00006716,angry,
sample_00006878,happy,
sample_00002580,sad,
sample_00004752,neutral,
sample_00006581,angry,
sample_00002790,angry,
sample_00000637,angry,
sample_00004653,sad,
sample_00002609,happy,
sample_00005762,neutral,
sample_00006875,angry,
sample_00000310,worried,
sample_00006663,worried,
sample_00006516,worried,
sample_00000724,angry,
sample_00000311,happy,
sample_00005847,sad,
sample_00002762,angry,
sample_00003570,happy,
sample_00000532,surprise,
sample_00003833,angry,
sample_00003992,neutral,
sample_00003221,angry,
sample_00006531,neutral,
sample_00002834,worried,
sample_00002188,happy,
sample_00002619,happy,
sample_00003314,worried,
sample_00004856,surprise,
sample_00004153,sad,
sample_00001815,neutral,
sample_00003755,happy,
sample_00006971,neutral,
sample_00003856,sad,
sample_00003020,neutral,
sample_00001898,worried,
sample_00002831,sad,
sample_00005666,neutral,
sample_00002066,angry,
sample_00006142,surprise,
sample_00005998,happy,
sample_00006049,happy,
sample_00002900,angry,
sample_00003175,happy,
sample_00005306,happy,
sample_00006567,neutral,
sample_00003535,happy,
sample_00006138,happy,
sample_00003455,happy,
sample_00006316,angry,
sample_00001047,happy,
sample_00005147,neutral,
sample_00005405,worried,
sample_00003094,angry,
sample_00004032,happy,
sample_00000766,worried,
sample_00003532,surprise,
sample_00002543,sad,
sample_00004548,sad,
sample_00006419,neutral,
sample_00003279,angry,
sample_00006757,neutral,
sample_00004937,happy,
sample_00005421,surprise,
sample_00001772,worried,
sample_00003369,angry,
sample_00000849,happy,
sample_00001638,happy,
sample_00000452,neutral,
sample_00005063,angry,
sample_00003381,happy,
sample_00000825,happy,
sample_00006900,neutral,
sample_00003584,angry,
sample_00006826,angry,
sample_00001099,neutral,
sample_00003346,happy,
sample_00003452,happy,
sample_00001901,neutral,
sample_00002127,neutral,
sample_00003522,neutral,
sample_00001227,happy,
sample_00006574,happy,
sample_00003516,happy,
sample_00005275,happy,
sample_00000422,neutral,
sample_00002524,angry,
sample_00001291,neutral,
sample_00006190,surprise,
sample_00004914,neutral,
sample_00003198,worried,
sample_00000026,neutral,
sample_00002919,neutral,
sample_00003222,sad,
sample_00000236,neutral,
sample_00004880,worried,
sample_00005577,worried,
sample_00004394,sad,
sample_00005715,neutral,
sample_00007022,worried,
sample_00001376,worried,
sample_00005348,happy,
sample_00006820,happy,
sample_00001991,neutral,
sample_00004030,surprise,
sample_00003069,worried,
sample_00000618,sad,
sample_00003181,neutral,
sample_00005045,happy,
sample_00001568,neutral,
sample_00004455,angry,
sample_00002629,angry,
sample_00005539,angry,
sample_00005075,angry,
sample_00005094,sad,
sample_00006309,happy,
sample_00006253,sad,
sample_00002843,angry,
sample_00000408,sad,
sample_00005600,happy,
sample_00003873,angry,
sample_00004224,surprise,
sample_00003463,sad,
sample_00000470,worried,
sample_00002161,happy,
sample_00003517,neutral,
sample_00002540,worried,
sample_00000386,worried,
sample_00000148,surprise,
sample_00000649,happy,
sample_00005263,neutral,
sample_00006961,angry,
sample_00002769,worried,
sample_00005401,sad,
sample_00002634,neutral,
sample_00005112,worried,
sample_00004295,angry,
sample_00001006,worried,
sample_00000402,angry,
sample_00002761,angry,
sample_00000008,sad,
sample_00001498,neutral,
sample_00003150,angry,
sample_00001237,neutral,
sample_00003594,happy,
sample_00000947,sad,
sample_00006954,neutral,
sample_00003601,surprise,
sample_00002346,neutral,
sample_00005426,angry,
sample_00004672,neutral,
sample_00005208,neutral,
sample_00000895,neutral,
sample_00005476,neutral,
sample_00004135,worried,
sample_00003074,angry,
sample_00005224,angry,
sample_00000778,neutral,
sample_00001969,angry,
sample_00005453,angry,
sample_00000959,angry,
sample_00004071,happy,
