name,gt,gpt4v
sample_00000724,angry,"worried,sad,neutral,angry,surprised"
sample_00002919,neutral,"neutral,worried,angry,sad,happy"
sample_00001764,happy,"happy,surprised,neutral,worried,sad"
sample_00001758,angry,"surprised,worried,neutral,angry,sad"
sample_00004394,sad,"worried,neutral,sad,angry,happy"
sample_00006878,happy,"neutral,happy,worried,surprised,sad"
sample_00001006,worried,"worried,surprised,neutral,sad,angry"
sample_00006996,sad,"worried,sad,neutral,angry,surprised"
sample_00007022,worried,"surprised,worried,neutral,sad,happy"
sample_00006456,worried,"sad,worried,neutral,angry,surprised"
sample_00006531,neutral,"happy,neutral,surprised,worried,sad"
sample_00005891,neutral,"neutral,worried,sad,angry,happy"
sample_00004392,neutral,"neutral,worried,sad,happy,angry"
sample_00005539,angry,"worried,neutral,surprised,sad,angry"
sample_00006309,happy,"happy,surprised,neutral,worried,sad"
sample_00006574,happy,"happy,neutral,surprised,worried,sad"
sample_00001937,neutral,"neutral,worried,surprised,sad,angry"
sample_00003956,angry,"neutral,worried,happy,surprised,sad"
sample_00006516,worried,"neutral,worried,sad,angry,happy"
sample_00002037,worried,"neutral,worried,sad,angry,surprised"
sample_00004188,worried,"worried,neutral,sad,surprised,angry"
sample_00004202,angry,"neutral,worried,happy,surprised,sad"
sample_00002769,worried,"angry,worried,neutral,surprised,sad"
sample_00001895,angry,"neutral,worried,sad,angry,happy"
sample_00004469,sad,"sad,worried,neutral,angry,surprised"
sample_00005158,sad,"neutral,worried,sad,angry,happy"
sample_00002900,angry,"neutral,worried,angry,sad,happy"
sample_00005276,angry,"angry,worried,neutral,surprised,sad"
sample_00004705,angry,"worried,neutral,angry,sad,surprised"
sample_00002289,sad,"neutral,worried,sad,happy,angry"
sample_00003314,worried,"worried,neutral,sad,angry,happy"
sample_00001910,happy,"happy,neutral,surprised,worried,sad"
sample_00004560,happy,"happy,surprised,neutral,worried,sad"
sample_00002127,neutral,"neutral,worried,happy,sad,angry"
sample_00000516,neutral,"worried,neutral,sad,angry,happy"
sample_00006961,angry,"angry,worried,neutral,sad,happy"
sample_00000310,worried,"happy,surprised,neutral,worried,sad"
sample_00003425,angry,"worried,neutral,sad,surprised,angry"
sample_00005399,surprise,"neutral,worried,sad,happy,angry"
sample_00001259,angry,"angry,worried,surprised,sad,neutral"
sample_00000866,worried,"sad,worried,neutral,happy,angry"
sample_00000649,happy,"happy,surprised,neutral,worried,sad"
sample_00004305,worried,"angry,worried,neutral,surprised,sad"
sample_00002897,angry,"neutral,happy,surprised,worried,sad"
sample_00002034,happy,"happy,surprised,neutral,worried,sad"
sample_00005343,sad,"neutral,worried,sad,happy,angry"
sample_00006057,angry,"worried,neutral,sad,angry,happy"
sample_00001721,angry,"angry,worried,neutral,surprised,sad"
sample_00001726,sad,"sad,worried,neutral,angry,happy"
sample_00002188,happy,"happy,neutral,surprised,worried,sad"
sample_00006219,happy,"neutral,worried,happy,sad,angry"
sample_00000422,neutral,"neutral,worried,happy,surprised,sad"
sample_00004059,happy,"happy,surprised,neutral,worried,sad"
sample_00001519,happy,"happy,neutral,surprised,worried,sad"
sample_00006190,surprise,"surprised,worried,neutral,sad,angry"
sample_00006567,neutral,"happy,neutral,surprised,worried,sad"
sample_00003450,neutral,"neutral,worried,happy,sad,surprised"
sample_00005633,happy,"neutral,happy,worried,surprised,sad"
sample_00006090,angry,"neutral,worried,angry,sad,happy"
sample_00000288,sad,"happy,neutral,sad,worried,surprised"
sample_00005400,angry,"sad,worried,neutral,happy,surprised"
sample_00003992,neutral,"worried,neutral,surprised,sad,angry"
sample_00001237,neutral,"neutral,happy,surprised,worried,sad"
sample_00003126,sad,"worried,surprised,sad,neutral,angry"
sample_00001498,neutral,"neutral,worried,sad,happy,angry"
sample_00003594,happy,"happy,neutral,surprised,worried,sad"
sample_00002650,angry,"worried,sad,neutral,angry,surprised"
sample_00003875,sad,"neutral,worried,sad,happy,angry"
sample_00004817,neutral,"sad,worried,neutral,angry,surprised"
sample_00004285,surprise,"surprised,worried,neutral,happy,sad"
sample_00000491,angry,"happy,surprised,neutral,worried,sad"
sample_00001534,angry,"angry,worried,neutral,sad,surprised"
sample_00000026,neutral,"neutral,happy,worried,sad,surprised"
sample_00002193,happy,"happy,surprised,neutral,worried,sad"
sample_00001444,angry,"angry,worried,neutral,sad,surprised"
sample_00002959,angry,"surprised,happy,neutral,worried,sad"
sample_00006873,happy,"happy,surprised,neutral,worried,sad"
sample_00004210,angry,"angry,worried,neutral,surprised,sad"
sample_00002634,neutral,"worried,sad,neutral,surprised,angry"
sample_00000941,neutral,"sad,worried,neutral,happy,surprised"
sample_00003781,sad,"surprised,worried,neutral,sad,happy"
sample_00006369,happy,"happy,neutral,surprised,worried,sad"
sample_00003150,angry,"neutral,worried,sad,happy,surprised"
sample_00005401,sad,"neutral,worried,sad,surprised,happy"
sample_00000895,neutral,"neutral,worried,sad,angry,happy"
sample_00002090,worried,"worried,neutral,sad,angry,surprised"
sample_00000696,angry,"sad,worried,neutral,surprised,angry"
sample_00004071,happy,"happy,surprised,neutral,worried,sad"
sample_00006685,angry,"neutral,worried,angry,sad,surprised"
sample_00006581,angry,"neutral,worried,happy,surprised,angry"
sample_00005556,happy,"neutral,worried,happy,surprised,sad"
sample_00000408,sad,"neutral,worried,surprised,happy,sad"
sample_00006820,happy,"happy,surprised,neutral,worried,sad"
sample_00000766,worried,"worried,neutral,sad,angry,surprised"
sample_00005982,angry,"angry,worried,neutral,sad,surprised"
sample_00004866,happy,"happy,surprised,neutral,worried,sad"
sample_00005961,surprise,"surprised,neutral,worried,happy,angry"
sample_00006658,happy,"happy,surprised,neutral,worried,sad"
sample_00003455,happy,"neutral,happy,worried,surprised,sad"
sample_00001019,sad,"sad,worried,neutral,angry,surprised"
sample_00000017,happy,"happy,surprised,neutral,worried,sad"
sample_00002516,neutral,"neutral,worried,sad,happy,angry"
sample_00003856,sad,"neutral,worried,sad,angry,happy"
sample_00003463,sad,"neutral,worried,sad,angry,happy"
sample_00000929,angry,"neutral,worried,sad,happy,angry"
sample_00007015,sad,"worried,neutral,sad,angry,happy"
sample_00005426,angry,"neutral,worried,sad,angry,happy"
sample_00003516,happy,"neutral,worried,happy,angry,sad"
sample_00004978,neutral,"happy,neutral,surprised,worried,sad"
sample_00003737,happy,"happy,neutral,surprised,worried,sad"
sample_00006841,neutral,"neutral,worried,sad,angry,surprised"
sample_00003020,neutral,"happy,surprised,neutral,worried,sad"
sample_00004083,angry,"worried,neutral,sad,surprised,angry"
sample_00005304,neutral,"neutral,worried,sad,angry,surprised"
sample_00005847,sad,"neutral,worried,sad,angry,happy"
sample_00000714,sad,"sad,worried,neutral,angry,surprised"
sample_00005784,worried,"angry,worried,neutral,surprised,sad"
sample_00006142,surprise,"worried,neutral,sad,surprised,angry"
sample_00006900,neutral,"neutral,sad,worried,happy,surprised"
sample_00000691,worried,"happy,neutral,surprised,worried,angry"
sample_00005086,worried,"neutral,worried,sad,angry,happy"
sample_00003873,angry,"neutral,worried,sad,angry,happy"
sample_00005715,neutral,"worried,neutral,sad,angry,surprised"
sample_00003175,happy,"neutral,happy,worried,surprised,sad"
sample_00001916,neutral,"happy,neutral,surprised,worried,sad"
sample_00001221,sad,"worried,sad,neutral,angry,surprised"
sample_00000637,angry,"neutral,worried,happy,surprised,sad"
sample_00004234,neutral,"neutral,worried,sad,angry,happy"
sample_00000708,worried,"happy,neutral,surprised,worried,sad"
sample_00003755,happy,"happy,surprised,neutral,worried,angry"
sample_00006600,surprise,"sad,worried,neutral,angry,surprised"
sample_00000998,sad,"sad,worried,neutral,angry,happy"
sample_00000193,worried,"neutral,happy,worried,surprised,angry"
sample_00005124,happy,"happy,surprised,neutral,worried,sad"
sample_00005104,angry,"worried,neutral,sad,angry,surprised"
sample_00003089,neutral,"worried,neutral,sad,angry,happy"
sample_00000750,neutral,"neutral,worried,sad,angry,happy"
sample_00004897,neutral,"worried,neutral,sad,angry,happy"
sample_00005762,neutral,"neutral,worried,angry,sad,happy"
sample_00005103,neutral,"neutral,worried,sad,angry,happy"
sample_00006338,neutral,"happy,neutral,surprised,worried,sad"
sample_00001179,worried,"worried,neutral,surprised,sad,angry"
sample_00004752,neutral,"neutral,worried,sad,surprised,angry"
sample_00001673,angry,"angry,surprised,neutral,worried,sad"
sample_00005460,happy,"happy,surprised,neutral,worried,sad"
sample_00003601,surprise,"worried,neutral,sad,surprised,angry"
sample_00004702,worried,"neutral,worried,sad,angry,surprised"
sample_00002834,worried,"worried,sad,neutral,angry,surprised"
sample_00003381,happy,"happy,surprised,neutral,worried,sad"
sample_00002047,angry,"worried,neutral,sad,angry,surprised"
sample_00005112,worried,"sad,worried,neutral,angry,surprised"
sample_00000636,angry,"surprised,neutral,worried,happy,angry"
sample_00000449,worried,"worried,neutral,sad,surprised,angry"
sample_00003535,happy,"happy,surprised,neutral,worried,angry"
sample_00001649,sad,"neutral,worried,sad,angry,surprised"
sample_00005263,neutral,"neutral,worried,sad,happy,angry"
sample_00003564,happy,"happy,surprised,neutral,worried,sad"
sample_00000436,sad,"worried,neutral,sad,angry,surprised"
sample_00005075,angry,"neutral,worried,angry,sad,surprised"
sample_00003194,neutral,"neutral,happy,surprised,worried,angry"
sample_00005235,happy,"sad,worried,neutral,angry,surprised"
sample_00005063,angry,"worried,neutral,angry,sad,surprised"
sample_00005666,neutral,"angry,worried,neutral,surprised,sad"
sample_00001002,angry,"neutral,worried,angry,surprised,sad"
sample_00005577,worried,"happy,surprised,neutral,worried,angry"
sample_00001568,neutral,"neutral,worried,sad,angry,happy"
sample_00000780,neutral,"happy,neutral,surprised,worried,sad"
sample_00001898,worried,"worried,sad,neutral,angry,surprised"
sample_00004905,surprise,"surprised,neutral,worried,happy,angry"
sample_00002066,angry,"worried,sad,neutral,angry,surprised"
sample_00001044,happy,"happy,surprised,neutral,worried,sad"
sample_00000618,sad,"worried,neutral,sad,angry,happy"
sample_00006444,angry,"neutral,worried,sad,angry,happy"
sample_00000959,angry,"neutral,worried,angry,sad,happy"
sample_00006324,angry,"happy,neutral,surprised,worried,angry"
sample_00003088,neutral,"neutral,worried,happy,angry,surprised"
sample_00004237,worried,"worried,neutral,angry,surprised,sad"
sample_00001459,neutral,"neutral,worried,sad,angry,surprised"
sample_00003584,angry,"sad,worried,neutral,angry,surprised"
sample_00004889,angry,"happy,surprised,neutral,worried,sad"
sample_00005822,surprise,"surprised,happy,neutral,worried,angry"
sample_00001227,happy,"happy,surprised,neutral,worried,sad"
sample_00002440,happy,"neutral,worried,sad,angry,happy"
sample_00003522,neutral,"worried,neutral,sad,angry,happy"
sample_00000372,angry,"worried,neutral,surprised,sad,angry"
sample_00003613,worried,"happy,neutral,surprised,worried,sad"
sample_00001637,sad,"worried,neutral,angry,sad,surprised"
sample_00005094,sad,"sad,worried,neutral,angry,surprised"
sample_00002746,happy,"happy,neutral,surprised,worried,sad"
sample_00005947,sad,"sad,worried,neutral,angry,surprised"
sample_00000008,sad,"happy,neutral,surprised,worried,sad"
sample_00003319,happy,"happy,neutral,surprised,worried,angry"
sample_00003094,angry,"worried,neutral,surprised,sad,angry"
sample_00004280,angry,"angry,worried,neutral,surprised,sad"
sample_00000151,worried,"worried,neutral,sad,angry,surprised"
sample_00005754,sad,"sad,worried,neutral,angry,surprised"
sample_00002629,angry,"neutral,worried,happy,surprised,sad"
sample_00000905,happy,"happy,neutral,surprised,worried,sad"
sample_00006667,sad,"sad,worried,neutral,surprised,angry"
sample_00003168,angry,"neutral,worried,angry,sad,surprised"
