name,gt,gpt4v
aN2A5tsYqs,awe,
jTHKWfL2nX,awe,
JuKvZMVTt1,awe,
52EI3sZLNx,awe,
oZU8OXlS0j,awe,
lwg4CzxWYR,awe,
T3lMNoYvfp,awe,
X8BePc0UGm,awe,
MzWeXubphV,awe,
98PknAqFF9,contentment,
GDNjbnnxgg,contentment,
lA3PfvdiUH,contentment,
uCyKS6PLHI,contentment,
8WmcimAnuZ,contentment,
6U3y8CTDpc,contentment,
fWMnG2LYDl,contentment,
0gsH3nQbEj,contentment,
1tTpkJQW7L,contentment,
BssENhVMoj,contentment,
fa4LoYwZBQ,contentment,
ZKf0W4Cb6Q,contentment,
umivk1CTxv,contentment,
yP39d6Q87M,contentment,
FGTZPmX1Bo,contentment,
GiVZob13SN,contentment,
vY1qGufZGO,contentment,
F21KHEJL4B,contentment,
I1AS3jBzT3,contentment,
M5y5MXe2ti,contentment,
BKo8K46Afq,contentment,
mzHxjcHGVB,contentment,
7pPL6Wua0n,contentment,
eK9JGoOnKn,contentment,
LKo24UVTcE,contentment,
uyuqFrBTIh,contentment,
4xqyjv81yt,contentment,
N40SajLNFy,contentment,
zeDjlY1zTc,contentment,
mrg2tfqVFa,contentment,
KfW1gmtfhq,contentment,
zwQB97PICA,contentment,
gROrLYgiOX,contentment,
8IZKJZGWVk,contentment,
DgO01YPBWI,contentment,
bovWJP1dCA,contentment,
CC4Yso5mem,contentment,
Eh4HFtmn6O,contentment,
DIHCobJXYV,contentment,
94N5kUh7Vt,contentment,
SMjfb9kchz,contentment,
xnGfRe0yXU,contentment,
zImCuZhaFR,contentment,
7uwbJVp96S,contentment,
VAOBRvKwhh,contentment,
14F73sVgVZ,contentment,
pyEN7V2dLI,contentment,
9pZ2lTFyme,contentment,
pfwIMb7hUl,contentment,
PnXFxfd95j,contentment,
nTKX4fYCvH,contentment,
TiESdcOAZY,contentment,
CtTTx0Upbb,contentment,
zgHfn1lP8S,contentment,
IX4UDxz8rj,contentment,
sBfN57SpS3,contentment,
4968Es5aha,contentment,
TIL1780qJj,contentment,
jqWVVAinYq,contentment,
QErLDJFRoJ,contentment,
YrYTZgHvw8,contentment,
HE9hPQBBPq,contentment,
k9Qzf4Z0ph,contentment,
M8W7dCC1V6,contentment,
doZ3rtn9re,contentment,
KyjanxpLZH,contentment,
nYvCC1h2xe,contentment,
zqQtlr7AmR,contentment,
eWZX0Me8PO,contentment,
ZjM4K42la0,contentment,
BoLjrrmm9N,disgust,
6Rwk2HhTha,disgust,
pXrLqjLOBT,disgust,
9An0UG4NUv,disgust,
Od0gxZlhaf,disgust,
jRpCA7bi4P,disgust,
n0CX4e0ts6,disgust,
022wOcoLWP,disgust,
rpinTJ7Tiq,disgust,
IMIgIQblI3,disgust,
9y5j2YQwom,disgust,
cbIXOSrksM,disgust,
MQSOQECzYy,disgust,
Zp19rZcnBf,disgust,
caUqC4qWNH,disgust,
okNnrYWfYY,disgust,
LPqXvvqYju,disgust,
DJZFpD111B,disgust,
TBvSOVMXHG,disgust,
ddEWaQcrti,disgust,
dB8tdrhHTL,disgust,
mtVjpv2uDx,disgust,
jiktZ9nnRu,disgust,
HeE6G9i6VL,disgust,
DhEWoboR8x,disgust,
dd3U033r6J,disgust,
3bcApwJO0A,disgust,
0wErVkVVvh,disgust,
mQWlXc1aqK,disgust,
mCCL74ylRM,disgust,
iYOw1J7qQ5,disgust,
Ak9xINCoei,disgust,
1hM9CXufQo,disgust,
XDzUgVgUDF,disgust,
KG4RgNa18o,disgust,
kLdEo58bzy,disgust,
fuJsLj1hCL,disgust,
14QTwpxF6T,disgust,
lh44eFsLLJ,disgust,
ycR9a1UYqd,disgust,
h3JPZLHLAM,disgust,
lg2DYxlkpJ,disgust,
KaEyRLVuMR,disgust,
ptAOJ0rmKg,disgust,
CN2wQUPDCJ,disgust,
3UnYBrDu6f,disgust,
625WD5I0UX,disgust,
d8koKDiHoi,disgust,
PWKAChlepO,disgust,
aXZu9CCISB,disgust,
tSgTmDp2TA,disgust,
6vRiTmYxL5,disgust,
HnUNyDlMWI,disgust,
bwqd015G0D,disgust,
j7J9NWl8vr,disgust,
ODOoMFO7WI,disgust,
3KXO8SwHAv,disgust,
7OXRukKWxW,disgust,
tnXVGfAhfl,disgust,
P86l93nR39,disgust,
myKfFmU1k1,disgust,
SiNpAB2MnJ,disgust,
mjfW0YEsto,disgust,
KQzseuyYfq,disgust,
QhUyWEhTlu,disgust,
Z4cTMaJzTX,disgust,
thgT9kYjte,disgust,
DX2WQuIQFR,disgust,
7cXquboY7d,disgust,
IiaxAu4tv3,disgust,
hc9LztvaZS,excitement,
9gGATNyo8F,excitement,
o4LFxgByGh,excitement,
OZhFsVg7Jt,excitement,
5Lme9tGqIF,excitement,
GDNrlkTTnX,excitement,
zAdLT65446,excitement,
dEcoB8yhgQ,excitement,
y4pMVYI4wk,excitement,
EJvl8elD2l,excitement,
Setoteoybt,excitement,
xrdUPeAryG,excitement,
ivZnEakBPC,excitement,
ZE7QdXMaJO,excitement,
pImp07PlgB,excitement,
mbQHIMgNmM,excitement,
NOcZLIHiT3,excitement,
5vCy0ys68l,excitement,
lHqyJCjj3L,excitement,
QlKSB4tRtG,excitement,
PrINjuLHuQ,excitement,
GDf1gmVOBY,excitement,
Xy8PHDad3r,excitement,
WYnfk9USXx,excitement,
KnxxhVqMrE,excitement,
Ocetx9Bnjm,excitement,
MRu9gxh6ng,excitement,
G0n3XlzYXn,excitement,
s7cSPG2fYy,excitement,
Z4401Q4TlH,excitement,
lPP9JT1mRh,excitement,
LAzMd1bi3x,excitement,
IlynJaol5X,excitement,
CBNVyruC2O,excitement,
okFIYfX4uD,excitement,
YYDSJAqOyP,excitement,
UL3regN6Vs,excitement,
MPxVwpyTax,excitement,
KPVZ95LYw6,excitement,
JneA6XBjRr,excitement,
DOLPzSwXWk,excitement,
g2enUrhQfI,excitement,
lBo35ofxDP,excitement,
zscTgIYep0,excitement,
XYkVjMx1GF,excitement,
2Pwtaw5N4G,excitement,
G7tYGAzZkH,excitement,
LfkemULi7k,excitement,
rrqnHR7yqm,excitement,
YWjfVQcim8,excitement,
fgtec6nAfd,excitement,
rvshou2tsR,excitement,
86SKHM8kVc,excitement,
sw6di4JFZ5,excitement,
1scVL0tNqG,excitement,
xbP3PHVT95,excitement,
v6asgXAQKm,excitement,
MBY1t3XVks,excitement,
lkPhI2l6vf,excitement,
41qpNwWJs8,excitement,
CwAP4DEP4i,excitement,
WjEmUA1Kbx,excitement,
F9ptCQ4j8k,excitement,
NdicpfLcBB,excitement,
9nDDJlzAZZ,excitement,
wAnSdxU0Dx,excitement,
nyXTlr6cEC,excitement,
WEuLHCSd6F,excitement,
GsXf4ViNuO,excitement,
9vbRjm7nsy,excitement,
RRcFqE81pr,excitement,
sLM3KsxT23,excitement,
0xOTujzmfv,excitement,
ZJzLQtsxPF,excitement,
AoAHsMsQPC,excitement,
nTnavC2ivr,excitement,
BY135BKxtw,excitement,
MinadqmnIs,excitement,
8UGMauxOYt,excitement,
aZkGl2aEs2,excitement,
DuPdiiaM9V,excitement,
fh64VYBgND,excitement,
eCBhBnuqR3,excitement,
p3Mu09M0Rq,excitement,
rugPlzcG3k,excitement,
ZzOtErUX5A,excitement,
MRGcn1VhIf,excitement,
HpFAlBFwso,excitement,
0U7LrXh0TB,excitement,
PrVrEHL0JF,excitement,
4bmyMkYpOI,excitement,
OuC3ZlMvF1,excitement,
J6UfBsr7Id,excitement,
d0DMPqzQ2y,excitement,
0q2WZvdMCN,excitement,
AvNjBvWeaW,excitement,
8wUSnMUppc,excitement,
iSixKYefHz,excitement,
Haa4KfrsB1,excitement,
JeNUToyXft,excitement,
dd7mnWRGp4,excitement,
ILSskcOZ99,excitement,
6jrIaNIexO,excitement,
J3fyr3BQvP,excitement,
CdYqeNWxfj,excitement,
fHeCy0pgK4,fear,
9GW1vv2bKs,fear,
i7bf4l4LXe,fear,
OMeLYLA8uq,fear,
tJcaJ2xLAs,fear,
PPXip07Jng,fear,
TTncc3rKNb,fear,
cBklAD5Gd0,fear,
aFj7knjHcg,fear,
x2C6xRSFb5,fear,
Es8wYnSg9o,fear,
wJn9sdczEC,fear,
n13j2l61Pc,fear,
DGLNDGwDDp,fear,
pD2iJEsjIz,fear,
LS0fBmKRbv,fear,
YaCA6hHbI6,fear,
jrP6sohieD,fear,
lIFj8k0K3r,fear,
RIK6YY3Slm,fear,
p02WfksSbo,fear,
Y1fRaVmFCZ,fear,
e7Bhrxlrqd,fear,
0GXgeqcjl2,fear,
BaDNtKcpQ4,fear,
kRK2lRGPLF,fear,
GR0J5XPTl0,fear,
Ajw9HNCJDK,fear,
pg6nestOot,fear,
hi1khdZWBu,fear,
VabwUSS1Ww,fear,
tZq4z7K8Lr,fear,
1JY0lgkQ96,fear,
PVvTMoFx7i,fear,
l9fEnkbJ21,fear,
wG8yM8VpZi,fear,
0vt31sZosm,fear,
DGfYnAojRR,fear,
RflEkBxxjJ,fear,
IJ4uWwDsWo,fear,
Jlbu3XLghJ,fear,
tuyQflnbur,fear,
zJmhTkWAGg,fear,
WXtSZU7htM,fear,
tfgdq0D6GW,fear,
on7f3GcKWE,fear,
QvODcxYAvV,fear,
91EuJfuzml,fear,
vjCKGBoTxl,fear,
ViTu8rmtXl,fear,
RamHnRSaOv,fear,
NiyQj49crm,fear,
ZaLmcVgaXu,fear,
hLmUrL99cR,fear,
qBSfBNUdU4,fear,
uqUQ9tX3bH,fear,
XBeao1NIx1,fear,
7WHSnmfF16,fear,
2pDbl7hNtC,fear,
FaYMJWUoAF,fear,
IcXYzlwbBj,fear,
GkWERRhKU9,fear,
gBjTyfdQsN,fear,
ojfZSeGMIB,fear,
UnstTKaxPd,fear,
drEoJvfEWd,fear,
v9ZPB19g05,fear,
g7IU1Hknha,fear,
dc09wMnNmc,fear,
U8MYs6fd4F,fear,
ZFTGPvjiM0,fear,
1iKJE2dHW4,fear,
ERXVd7nwgh,fear,
4DwrGxr1Ct,fear,
1xz8d2qZoH,fear,
IaDHTxjdZy,fear,
QvS7EcUcob,fear,
YdsbvK4EiS,fear,
rYVm3NOp9O,fear,
KsT67zKhSZ,fear,
CHWpMqm07F,fear,
DXaDvIUz55,fear,
oPoeZWm0rX,fear,
WWUNGP8y4K,fear,
q7PDnnSdMm,fear,
rivO0m2MdQ,fear,
XVuGG0a3Fw,fear,
14a3hOllto,fear,
t1AXwJCy5c,fear,
ZJzAXPTvni,fear,
Gg9uttqcG4,fear,
2ps9bo8gss,fear,
TLnGBR4960,fear,
amnnzZLsjA,fear,
QEHPkjf7Ix,fear,
Dcb8KsBVUA,fear,
5BS4JDxUER,fear,
G5CUYhpYVT,fear,
aQZrwNKfYF,fear,
vvGkxVQtVY,fear,
LHmsgAyDqZ,fear,
RPQC5g06UN,fear,
bUED1FXdlk,fear,
XV936mTusT,fear,
8M3HThEkGW,fear,
MyCkwdBfF8,fear,
jLkRiGp3t9,fear,
h9KiXZf4T9,fear,
HJfj4hTH9S,fear,
74fnIIfrmO,fear,
uesrj4AYGZ,fear,
2l32czGLhi,fear,
IMhMpo3L1f,fear,
qtrWfU5ycq,fear,
xjI8R2YrsE,fear,
KTMw1eYUcj,sad,
TAQApeN3E2,sad,
Duz7yV359V,sad,
SMLKE0r0Re,sad,
sTPu2xi4qD,sad,
gczFkDkG6p,sad,
hTKbAMseio,sad,
GMbjNhXgAF,sad,
Ei6m5jxGHe,sad,
9GK6mTYGwz,sad,
St8wqEmQ2i,sad,
yjwSQPdnmJ,sad,
ILWN8NNs5u,sad,
808qLNyxSV,sad,
727ClFpfCg,sad,
rOInG5eEmE,sad,
DvL9B9PhAG,sad,
JGBbvcFrV1,sad,
1jM4JUpwD0,sad,
TLQmhcfWq1,sad,
qPkNWvoHQI,sad,
zLXY4xopUf,sad,
o35BRaXusV,sad,
wHSp7G1Tpp,sad,
QNTvTq47kT,sad,
ARmTJAX9zN,sad,
IVQFnz6xUy,sad,
6qbe4YNX9U,sad,
90bpA1S8C1,sad,
X8tfLea3c8,sad,
JrTTcA6ACK,sad,
1NOTT7EjKw,sad,
K97kW98GJq,sad,
tvmdorhc92,sad,
jvB0ZuZAK1,sad,
fmD4PXcNOZ,sad,
Hhh5YY0nES,sad,
clwDmYrYL6,sad,
YAkHQCjWab,sad,
1XQcNCyfoq,sad,
cg402VjwtI,sad,
7QqL8NGKlM,sad,
8UzuYtd1jH,sad,
w5CCnMKTB8,sad,
PdjBLYNOt2,sad,
PLxAQpTg4z,sad,
IKhfEeqJ8a,sad,
ueAPmRgzxK,sad,
3FFGSNfIdW,sad,
yyMV7uzLIm,sad,
BooYjoPVkf,sad,
lbJM2LqKss,sad,
TF5A1ljlMr,sad,
5yIFyEKyAr,sad,
IpzpKiu1jH,sad,
8kFgrLhw7a,sad,
LtFdscQXxP,sad,
QKBP7vmBhp,sad,
fvq1id9Uh1,sad,
gNc8BR5avO,sad,
JjaOgAQ66Y,sad,
1LmGbnVK8h,sad,
duRiJ8CGUb,sad,
aK40sDEMvp,sad,
hOk47vCE2c,sad,
wXTAsQKLAP,sad,
yAE6j1xWvr,sad,
NeACaNlKiP,sad,
EpUQtraAzQ,sad,
OqnGLC9qkf,sad,
G9XBkKjFpC,sad,
hQvQ0B03gL,sad,
imRi2vpTWD,sad,
ihKPK89HEj,sad,
5ofdyNN3YQ,sad,
gpciEUvn5r,sad,
tZao3TTfRc,sad,
pjr0KcutRl,sad,
tpa5wU9w1j,sad,
oJ9u8RXt6g,sad,
9J5ebGCfa6,sad,
TOSo0TvtPe,sad,
KTxWUOPPG6,sad,
CKjpQLBFqA,sad,
c1KMjVLCf1,sad,
wMN4KjxOOO,sad,
Sa76fnvesw,sad,
kQ5thmHvha,sad,
y7esYz0U3G,sad,
7NR1GRnzHV,sad,
pexbIUhLLP,sad,
dWNxphP4jN,sad,
i5x07XhAWv,sad,
WsROvisE8t,sad,
AkVaFewAFZ,sad,
0ioETRCNkS,sad,
SLdiq7UWG1,sad,
olRvDvBFBW,sad,
oZl0tKG6cl,sad,
sOjIGd8C9B,sad,
Uo6GUDfNwl,sad,
FyPETUabCc,sad,
oNgdvLEch4,sad,
F8FVyvNPoV,sad,
vZLLURV2fe,sad,
UzWwFj6SPR,sad,
5x34mWVE4B,sad,
b0ap1eGxLE,sad,
xChJODGXBR,sad,
SzScmorBXX,sad,
MfPz0Hmkc6,sad,
yUkuZikl7M,sad,
vVtxdXHPfk,sad,
mBW3ncLzwF,sad,
W7nEgSUkwk,sad,
hKkACrtabN,sad,
Ap3SIi38Mh,sad,
llbLPZ8Dcc,sad,
VrRsgvlzaA,sad,
eAXHU6n5HU,sad,
e2Udq5uQJz,sad,
2vtGrVS9Cr,sad,
BkaBkoSk47,sad,
u0DDANa9vb,sad,
yM7qGy8UOa,sad,
TxLj8Kh7uz,sad,
qPsMJGg5ws,sad,
Z9fLzzet3l,sad,
TP0aGfjY3W,sad,
WULUIwX2Sv,sad,
JkHCAkSXH8,sad,
XG9cprPEQc,sad,
YnotEhQe8u,sad,
rl0hsyHHAH,sad,
sz5mqwLN9y,sad,
o5L8ROc2Oq,sad,
FoL3barDqx,sad,
Ot4vPJ6nZf,sad,
4ZZK9ML9lL,sad,
79GFrA1fFq,sad,
6wJ96U0K0V,sad,
AN26WrlxtD,sad,
EPCwscT8b8,sad,
LXxHdGny9w,sad,
TPKJhhw5M4,sad,
e9D9dY6whF,sad,
PGTdRvSWPA,sad,
1n9Nr1f5PK,sad,
wKycVbZrcr,sad,
DIAzZAgM8C,sad,
kVktRaYjju,sad,
Za1bxLjmlY,sad,
Hq96rXsFTs,sad,
6fVXARve8K,sad,
79mgNScCHi,sad,
UE6naRm93e,sad,
7vLyl9VDs0,sad,
XRqL4V8agh,sad,
UbwUBGXF38,sad,
ppvxwCAC1e,sad,
QsRxYWVhba,sad,
kqBivyRdTh,sad,
cBKDjCYBQQ,sad,
7Pv17uR3Ud,sad,
azqGsLJdkY,sad,
rpM4r0iv60,sad,
