name,gt,gpt4v
yDtzw_Y-7RU_21,0.2,"neutral,weakly negative,negative,weakly positive,positive"
lXPQBPVc5Cw_20,-1.8,"negative,weakly negative,neutral,weakly positive,positive"
etzxEpPuc6I_12,0.666666666667,"positive,weakly positive,neutral,weakly negative,negative"
yDtzw_Y-7RU_24,-0.8,"neutral,weakly positive,positive,weakly negative,negative"
iiK8YX8oH1E_16,0.0,"neutral,weakly negative,weakly positive,negative,positive"
pLTX3ipuDJI_2,-1.8,"positive,weakly positive,neutral,weakly negative,negative"
f9O3YtZ2VfI_21,2.0,"neutral,weakly positive,weakly negative,positive,negative"
yvsjCA6Y5Fc_3,-2.0,"weakly positive,neutral,positive,weakly negative,negative"
cXypl4FnoZo_25,-1.2,"positive,weakly positive,neutral,weakly negative,negative"
dq3Nf_lMPnE_12,-1.6,"neutral,weakly positive,weakly negative,positive,negative"
yDtzw_Y-7RU_8,-1.5,"neutral,weakly negative,weakly positive,negative,positive"
vyB00TXsimI_13,2.4,"weakly negative,neutral,negative,weakly positive,positive"
nbWiPyCm4g0_10,1.2,"neutral,weakly negative,weakly positive,negative,positive"
f_pcplsH_V0_1,0.25,"neutral,weakly positive,positive,weakly negative,negative"
dq3Nf_lMPnE_10,1.0,"positive,weakly positive,neutral,weakly negative,negative"
k5Y_838nuGo_5,-1.33333333333,"neutral,weakly negative,negative,weakly positive,positive"
vyB00TXsimI_21,1.2,"neutral,weakly positive,positive,weakly negative,negative"
lXPQBPVc5Cw_27,-2.8,"neutral,weakly positive,positive,weakly negative,negative"
c7UH_rxdZv4_1,-2.8,"positive,weakly positive,neutral,weakly negative,negative"
k5Y_838nuGo_24,0.6,"neutral,weakly negative,negative,weakly positive,positive"
nzpVDcQ0ywM_9,-2.2,"positive,weakly positive,neutral,weakly negative,negative"
d6hH302o4v8_35,-1.6,"neutral,weakly negative,negative,weakly positive,positive"
cW1FSBF59ik_22,-1.0,"negative,weakly negative,neutral,weakly positive,positive"
iiK8YX8oH1E_12,1.8,"neutral,weakly negative,negative,weakly positive,positive"
d3_k5Xpfmik_5,2.2,"neutral,weakly negative,negative,weakly positive,positive"
cM3Yna7AavY_11,2.0,"positive,weakly positive,neutral,weakly negative,negative"
iiK8YX8oH1E_1,-2.6,"neutral,weakly positive,positive,weakly negative,negative"
v0zCBqDeKcE_10,2.2,"neutral,weakly positive,positive,weakly negative,negative"
rnaNMUZpvvg_11,-2.6,"neutral,weakly negative,negative,weakly positive,positive"
d6hH302o4v8_33,-3.0,"negative,weakly negative,neutral,weakly positive,positive"
jUzDDGyPkXU_13,-0.6,"neutral,weakly positive,positive,weakly negative,negative"
tmZoasNr4rU_13,-0.8,"neutral,weakly negative,negative,weakly positive,positive"
tStelxIAHjw_5,-2.2,"neutral,weakly positive,positive,weakly negative,negative"
vyB00TXsimI_19,1.2,"neutral,weakly positive,positive,weakly negative,negative"
zhpQhgha_KU_32,0.8,"neutral,weakly positive,positive,weakly negative,negative"
d6hH302o4v8_26,-2.6,"neutral,weakly positive,positive,weakly negative,negative"
phBUpBr1hSo_9,-2.0,"neutral,weakly positive,positive,weakly negative,negative"
jUzDDGyPkXU_9,2.8,"neutral,weakly positive,positive,weakly negative,negative"
nbWiPyCm4g0_9,-1.4,"neutral,weakly negative,negative,weakly positive,positive"
phBUpBr1hSo_13,0.8,"neutral,weakly positive,positive,weakly negative,negative"
d3_k5Xpfmik_6,1.6,"neutral,weakly negative,negative,weakly positive,positive"
ob23OKe5a9Q_4,-1.5,"neutral,weakly positive,positive,weakly negative,negative"
tIrG4oNLFzE_6,1.25,"neutral,weakly positive,positive,weakly negative,negative"
jUzDDGyPkXU_14,0.8,"neutral,weakly negative,negative,weakly positive,positive"
etzxEpPuc6I_15,0.2,"positive,weakly positive,neutral,weakly negative,negative"
jUzDDGyPkXU_16,1.2,"neutral,weakly negative,negative,weakly positive,positive"
fvVhgmXxadc_14,0.0,"negative,weakly negative,neutral,weakly positive,positive"
c7UH_rxdZv4_2,-2.6,"neutral,weakly positive,positive,weakly negative,negative"
pLTX3ipuDJI_8,-2.0,"neutral,weakly negative,negative,weakly positive,positive"
nbWiPyCm4g0_3,-1.8,"neutral,weakly positive,positive,weakly negative,negative"
pLTX3ipuDJI_4,-2.2,"neutral,weakly positive,positive,weakly negative,negative"
yDtzw_Y-7RU_13,-1.8,"neutral,weakly negative,negative,weakly positive,positive"
nzpVDcQ0ywM_16,1.4,"neutral,weakly negative,weakly positive,negative,positive"
lXPQBPVc5Cw_2,-2.2,"neutral,weakly negative,weakly positive,negative,positive"
yDtzw_Y-7RU_6,-1.2,"neutral,weakly positive,positive,weakly negative,negative"
cW1FSBF59ik_8,1.8,"neutral,weakly negative,negative,weakly positive,positive"
f9O3YtZ2VfI_17,-2.0,"neutral,weakly positive,positive,weakly negative,negative"
d6hH302o4v8_42,-1.4,"neutral,weakly positive,positive,weakly negative,negative"
tIrG4oNLFzE_8,-1.2,"neutral,weakly positive,positive,weakly negative,negative"
nbWiPyCm4g0_2,-2.4,"neutral,weakly negative,negative,weakly positive,positive"
k5Y_838nuGo_3,0.8,"neutral,weakly negative,weakly positive,negative,positive"
cXypl4FnoZo_15,0.0,"positive,weakly positive,neutral,weakly negative,negative"
fvVhgmXxadc_3,-2.2,"neutral,weakly negative,negative,weakly positive,positive"
vyB00TXsimI_11,-0.2,"neutral,weakly positive,positive,weakly negative,negative"
f_pcplsH_V0_4,0.5,"neutral,weakly positive,positive,weakly negative,negative"
tStelxIAHjw_10,-0.4,"positive,weakly positive,neutral,weakly negative,negative"
phBUpBr1hSo_16,-1.6,"neutral,weakly positive,positive,weakly negative,negative"
dq3Nf_lMPnE_8,0.6,"neutral,weakly positive,positive,weakly negative,negative"
yvsjCA6Y5Fc_1,-2.0,"negative,weakly negative,neutral,weakly positive,positive"
zhpQhgha_KU_23,-0.5,"weakly positive,positive,neutral,weakly negative,negative"
d6hH302o4v8_14,-1.8,"positive,weakly positive,neutral,weakly negative,negative"
f9O3YtZ2VfI_8,-1.8,"weakly negative,neutral,negative,weakly positive,positive"
tmZoasNr4rU_3,-2.0,"weakly negative,negative,neutral,weakly positive,positive"
cM3Yna7AavY_2,2.5,"positive,weakly positive,neutral,weakly negative,negative"
v0zCBqDeKcE_3,0.6,"weakly positive,neutral,positive,weakly negative,negative"
f9O3YtZ2VfI_24,-2.6,"weakly positive,neutral,positive,weakly negative,negative"
rnaNMUZpvvg_14,-2.6,"neutral,weakly negative,negative,weakly positive,positive"
pLTX3ipuDJI_9,0.0,"positive,weakly positive,neutral,weakly negative,negative"
yDtzw_Y-7RU_16,0.6,"positive,weakly positive,neutral,weakly negative,negative"
etzxEpPuc6I_16,-2.4,"neutral,weakly positive,positive,weakly negative,negative"
k5Y_838nuGo_16,0.25,"neutral,weakly negative,negative,weakly positive,positive"
f9O3YtZ2VfI_23,1.6,"neutral,weakly negative,negative,weakly positive,positive"
cW1FSBF59ik_24,0.0,"negative,weakly negative,neutral,weakly positive,positive"
tIrG4oNLFzE_4,1.4,"positive,weakly positive,neutral,weakly negative,negative"
k5Y_838nuGo_26,2.0,"neutral,weakly negative,weakly positive,negative,positive"
zhpQhgha_KU_18,0.6,"positive,weakly positive,neutral,weakly negative,negative"
yDtzw_Y-7RU_7,-0.2,"positive,weakly positive,neutral,weakly negative,negative"
cW1FSBF59ik_3,-1.0,"negative,weakly negative,neutral,weakly positive,positive"
zhpQhgha_KU_34,1.2,"positive,weakly positive,neutral,weakly negative,negative"
k5Y_838nuGo_30,1.6,"neutral,weakly positive,weakly negative,positive,negative"
cXypl4FnoZo_23,0.4,"negative,weakly negative,neutral,weakly positive,positive"
wMbj6ajWbic_13,2.0,"neutral,weakly negative,weakly positive,negative,positive"
cXypl4FnoZo_1,1.0,"neutral,weakly negative,weakly positive,negative,positive"
lXPQBPVc5Cw_23,-2.4,"negative,weakly negative,neutral,weakly positive,positive"
lXPQBPVc5Cw_18,-1.4,"weakly positive,neutral,positive,weakly negative,negative"
fvVhgmXxadc_8,-0.5,"negative,weakly negative,neutral,weakly positive,positive"
yvsjCA6Y5Fc_20,0.8,"negative,weakly negative,neutral,weakly positive,positive"
vyB00TXsimI_9,-0.25,"neutral,weakly positive,positive,weakly negative,negative"
k5Y_838nuGo_27,-0.8,"neutral,weakly negative,weakly positive,negative,positive"
tmZoasNr4rU_14,-2.0,"neutral,weakly negative,weakly positive,negative,positive"
wMbj6ajWbic_1,0.5,"neutral,weakly negative,weakly positive,negative,positive"
zhpQhgha_KU_35,0.6,"positive,weakly positive,neutral,weakly negative,negative"
zhpQhgha_KU_4,-1.6,"neutral,weakly negative,weakly positive,negative,positive"
f9O3YtZ2VfI_29,-2.0,"positive,weakly positive,neutral,weakly negative,negative"
etzxEpPuc6I_9,-2.8,"neutral,weakly negative,weakly positive,negative,positive"
lXPQBPVc5Cw_22,2.6,"neutral,weakly positive,weakly negative,positive,negative"
pLTX3ipuDJI_3,-1.2,"neutral,weakly negative,weakly positive,negative,positive"
yDtzw_Y-7RU_23,2.2,"neutral,weakly negative,weakly positive,negative,positive"
fvVhgmXxadc_6,-0.2,"neutral,weakly negative,negative,weakly positive,positive"
etzxEpPuc6I_10,-1.4,"positive,weakly positive,neutral,weakly negative,negative"
phBUpBr1hSo_2,2.2,"neutral,weakly positive,positive,weakly negative,negative"
v0zCBqDeKcE_9,1.8,"neutral,weakly positive,positive,weakly negative,negative"
f9O3YtZ2VfI_12,-1.8,"neutral,weakly negative,negative,weakly positive,positive"
wMbj6ajWbic_28,2.4,"neutral,weakly negative,negative,weakly positive,positive"
d6hH302o4v8_31,-1.4,"neutral,weakly positive,positive,weakly negative,negative"
zhpQhgha_KU_25,1.0,"positive,weakly positive,neutral,weakly negative,negative"
c7UH_rxdZv4_7,-3.0,"neutral,weakly negative,weakly positive,negative,positive"
iiK8YX8oH1E_4,-2.0,"positive,weakly positive,neutral,weakly negative,negative"
c7UH_rxdZv4_29,0.6,"neutral,weakly negative,weakly positive,negative,positive"
d3_k5Xpfmik_13,2.2,"positive,weakly positive,neutral,weakly negative,negative"
nzpVDcQ0ywM_20,0.2,"negative,weakly negative,neutral,weakly positive,positive"
lXPQBPVc5Cw_25,-2.4,"neutral,weakly positive,positive,weakly negative,negative"
pLTX3ipuDJI_1,-2.4,"neutral,weakly positive,positive,weakly negative,negative"
yvsjCA6Y5Fc_13,-2.0,"neutral,weakly negative,negative,weakly positive,positive"
jUzDDGyPkXU_4,-1.6,"neutral,weakly negative,weakly positive,negative,positive"
f_pcplsH_V0_10,1.2,"neutral,weakly positive,positive,weakly negative,negative"
k5Y_838nuGo_4,1.0,"neutral,weakly positive,positive,weakly negative,negative"
phBUpBr1hSo_7,-1.0,"neutral,weakly positive,positive,weakly negative,negative"
vyB00TXsimI_10,1.33333333333,"neutral,weakly negative,negative,weakly positive,positive"
nbWiPyCm4g0_6,0.0,"neutral,weakly negative,negative,weakly positive,positive"
v0zCBqDeKcE_2,-0.4,"neutral,weakly positive,positive,weakly negative,negative"
d6hH302o4v8_6,-2.0,"neutral,weakly negative,negative,weakly positive,positive"
phBUpBr1hSo_6,1.6,"neutral,weakly positive,positive,weakly negative,negative"
v0zCBqDeKcE_6,0.8,"neutral,weakly positive,positive,weakly negative,negative"
lXPQBPVc5Cw_4,-1.2,"negative,weakly negative,neutral,weakly positive,positive"
f9O3YtZ2VfI_14,1.2,"neutral,weakly positive,positive,weakly negative,negative"
f_pcplsH_V0_9,-2.4,"neutral,weakly negative,negative,weakly positive,positive"
c7UH_rxdZv4_23,-0.6,"neutral,weakly negative,negative,weakly positive,positive"
f9O3YtZ2VfI_1,-1.2,"neutral,weakly positive,positive,weakly negative,negative"
zhpQhgha_KU_30,-2.0,"neutral,weakly negative,negative,weakly positive,positive"
yvsjCA6Y5Fc_2,-1.2,"neutral,weakly negative,weakly positive,negative,positive"
wMbj6ajWbic_12,1.6,"neutral,weakly positive,positive,weakly negative,negative"
iiK8YX8oH1E_14,-1.2,"positive,weakly positive,neutral,weakly negative,negative"
f9O3YtZ2VfI_7,-1.2,"neutral,weakly positive,positive,weakly negative,negative"
f9O3YtZ2VfI_13,-1.6,"neutral,weakly negative,negative,weakly positive,positive"
cM3Yna7AavY_14,-2.6,"positive,weakly positive,neutral,weakly negative,negative"
etzxEpPuc6I_13,-2.2,"weakly negative,neutral,negative,weakly positive,positive"
ob23OKe5a9Q_11,0.8,"neutral,weakly positive,positive,weakly negative,negative"
tmZoasNr4rU_18,0.0,"neutral,weakly negative,negative,weakly positive,positive"
phBUpBr1hSo_15,-2.2,"neutral,weakly positive,positive,weakly negative,negative"
vvZ4IcEtiZc_3,1.4,"neutral,weakly positive,positive,weakly negative,negative"
rnaNMUZpvvg_3,-0.8,"neutral,weakly negative,negative,weakly positive,positive"
f9O3YtZ2VfI_27,1.6,"neutral,weakly positive,positive,weakly negative,negative"
f9O3YtZ2VfI_4,-2.4,"neutral,weakly negative,negative,weakly positive,positive"
yvsjCA6Y5Fc_7,-1.8,"neutral,weakly positive,positive,weakly negative,negative"
cXypl4FnoZo_19,0.8,"neutral,weakly negative,negative,weakly positive,positive"
tIrG4oNLFzE_11,-1.6,"neutral,weakly negative,weakly positive,negative,positive"
fvVhgmXxadc_13,0.2,"neutral,weakly negative,weakly positive,negative,positive"
phBUpBr1hSo_18,0.8,"neutral,weakly positive,positive,weakly negative,negative"
cXypl4FnoZo_10,2.0,"neutral,weakly negative,negative,weakly positive,positive"
tStelxIAHjw_8,-2.0,"neutral,weakly positive,positive,weakly negative,negative"
d6hH302o4v8_39,-3.0,"neutral,weakly negative,negative,weakly positive,positive"
nzpVDcQ0ywM_5,-0.4,"neutral,weakly positive,positive,weakly negative,negative"
etzxEpPuc6I_5,0.0,"neutral,weakly positive,positive,weakly negative,negative"
vyB00TXsimI_14,2.0,"neutral,weakly negative,weakly positive,positive,negative"
vvZ4IcEtiZc_5,1.2,"neutral,weakly positive,positive,weakly negative,negative"
iiK8YX8oH1E_11,1.0,"positive,weakly positive,neutral,weakly negative,negative"
wMbj6ajWbic_21,1.6,"neutral,weakly positive,positive,weakly negative,negative"
tStelxIAHjw_11,-2.8,"neutral,weakly positive,positive,weakly negative,negative"
c7UH_rxdZv4_22,-2.4,"neutral,weakly negative,negative,weakly positive,positive"
zhpQhgha_KU_2,1.6,"neutral,weakly positive,positive,weakly negative,negative"
v0zCBqDeKcE_13,1.8,"negative,weakly negative,neutral,weakly positive,positive"
lXPQBPVc5Cw_12,-2.0,"neutral,weakly negative,negative,weakly positive,positive"
d3_k5Xpfmik_18,0.8,"positive,weakly positive,neutral,weakly negative,negative"
nzpVDcQ0ywM_4,-1.6,"positive,weakly positive,neutral,weakly negative,negative"
zhpQhgha_KU_1,-1.6,"positive,weakly positive,neutral,weakly negative,negative"
cM3Yna7AavY_5,2.8,"neutral,weakly negative,negative,weakly positive,positive"
rnaNMUZpvvg_4,-2.4,"negative,weakly negative,neutral,weakly positive,positive"
yvsjCA6Y5Fc_8,0.4,"neutral,weakly negative,negative,weakly positive,positive"
c7UH_rxdZv4_17,-1.4,"neutral,weakly negative,negative,weakly positive,positive"
lXPQBPVc5Cw_9,-2.6,"neutral,weakly negative,weakly positive,negative,positive"
jUzDDGyPkXU_17,-2.8,"positive,weakly positive,neutral,weakly negative,negative"
f9O3YtZ2VfI_10,-2.0,"neutral,weakly negative,weakly positive,negative,positive"
vyB00TXsimI_3,2.2,"positive,weakly positive,neutral,weakly negative,negative"
k5Y_838nuGo_6,2.0,"neutral,weakly negative,weakly positive,negative,positive"
k5Y_838nuGo_14,-1.8,"negative,weakly negative,neutral,weakly positive,positive"
cXypl4FnoZo_29,-1.4,"weakly negative,neutral,negative,weakly positive,positive"
tStelxIAHjw_2,-2.0,"neutral,weakly positive,weakly negative,positive,negative"
yDtzw_Y-7RU_17,0.2,"positive,weakly positive,neutral,weakly negative,negative"
iiK8YX8oH1E_6,0.2,"neutral,weakly positive,weakly negative,positive,negative"
pLTX3ipuDJI_14,-2.0,"neutral,weakly positive,weakly negative,positive,negative"
fvVhgmXxadc_2,-2.8,"neutral,weakly negative,weakly positive,negative,positive"
k5Y_838nuGo_28,2.0,"positive,weakly positive,neutral,weakly negative,negative"
cXypl4FnoZo_21,-0.6,"neutral,weakly negative,weakly positive,negative,positive"
cW1FSBF59ik_20,2.5,"neutral,weakly negative,weakly positive,negative,positive"
f_pcplsH_V0_3,0.8,"neutral,weakly negative,weakly positive,negative,positive"
k5Y_838nuGo_29,-0.75,"neutral,weakly negative,negative,weakly positive,positive"
dq3Nf_lMPnE_4,-0.4,"positive,weakly positive,neutral,weakly negative,negative"
cW1FSBF59ik_10,-1.0,"negative,weakly negative,neutral,weakly positive,positive"
fvVhgmXxadc_1,-0.4,"neutral,weakly negative,negative,weakly positive,positive"
f_pcplsH_V0_2,1.4,"weakly positive,positive,neutral,weakly negative,negative"
cXypl4FnoZo_6,-0.6,"neutral,weakly negative,negative,weakly positive,positive"
tmZoasNr4rU_15,0.25,"negative,weakly negative,neutral,weakly positive,positive"
cW1FSBF59ik_1,-2.6,"weakly positive,neutral,weakly negative,positive,negative"
tIrG4oNLFzE_14,-2.4,"positive,weakly positive,neutral,weakly negative,negative"
cXypl4FnoZo_2,1.0,"neutral,weakly negative,negative,weakly positive,positive"
jUzDDGyPkXU_3,0.0,"neutral,weakly positive,positive,weakly negative,negative"
lXPQBPVc5Cw_10,-2.2,"neutral,weakly negative,negative,weakly positive,positive"
yvsjCA6Y5Fc_18,-2.2,"neutral,weakly positive,positive,weakly negative,negative"
dq3Nf_lMPnE_14,-1.8,"positive,weakly positive,neutral,weakly negative,negative"
cW1FSBF59ik_19,0.2,"neutral,weakly negative,negative,weakly positive,positive"
rnaNMUZpvvg_9,-1.4,"neutral,weakly negative,negative,weakly positive,positive"
rnaNMUZpvvg_13,-2.0,"negative,weakly negative,neutral,weakly positive,positive"
ob23OKe5a9Q_6,0.0,"positive,weakly positive,neutral,weakly negative,negative"
jUzDDGyPkXU_12,0.5,"neutral,weakly positive,positive,weakly negative,negative"
yDtzw_Y-7RU_11,-1.4,"neutral,weakly negative,negative,weakly positive,positive"
nzpVDcQ0ywM_18,1.2,"weakly negative,negative,neutral,weakly positive,positive"
zhpQhgha_KU_11,-2.4,"neutral,weakly positive,positive,weakly negative,negative"
zhpQhgha_KU_14,-1.5,"positive,weakly positive,neutral,weakly negative,negative"
pLTX3ipuDJI_11,0.6,"neutral,weakly negative,negative,weakly positive,positive"
c7UH_rxdZv4_16,-2.0,"neutral,weakly negative,negative,weakly positive,positive"
d6hH302o4v8_17,-2.0,"neutral,weakly positive,positive,weakly negative,negative"
vvZ4IcEtiZc_9,2.2,"neutral,weakly negative,negative,weakly positive,positive"
yvsjCA6Y5Fc_14,-1.0,"negative,weakly negative,neutral,weakly positive,positive"
lXPQBPVc5Cw_1,0.2,"neutral,weakly positive,positive,weakly negative,negative"
d6hH302o4v8_1,-2.8,"neutral,weakly positive,positive,weakly negative,negative"
ob23OKe5a9Q_3,-1.2,"weakly negative,neutral,negative,weakly positive,positive"
cXypl4FnoZo_4,-0.8,"neutral,weakly positive,positive,weakly negative,negative"
d6hH302o4v8_38,-3.0,"neutral,weakly negative,weakly positive,negative,positive"
k5Y_838nuGo_19,-0.6,"neutral,weakly negative,weakly positive,negative,positive"
d6hH302o4v8_11,-1.0,"weakly positive,positive,neutral,weakly negative,negative"
ob23OKe5a9Q_8,0.6,"negative,weakly negative,neutral,weakly positive,positive"
zhpQhgha_KU_9,-1.0,"positive,weakly positive,neutral,weakly negative,negative"
etzxEpPuc6I_3,-1.6,"positive,weakly positive,neutral,weakly negative,negative"
jUzDDGyPkXU_21,-1.0,"weakly negative,neutral,weakly positive,negative,positive"
ob23OKe5a9Q_12,2.8,"weakly negative,neutral,weakly positive,negative,positive"
d6hH302o4v8_30,-2.8,"neutral,weakly negative,weakly positive,negative,positive"
c7UH_rxdZv4_24,-1.8,"neutral,weakly positive,positive,weakly negative,negative"
