name,gt,gpt4v
EP03_06-66,surprise,"repression,others,disgust,surprise,happiness"
EP18_01-91,others,"repression,others,disgust,surprise,happiness"
EP10_01f-136,others,"repression,others,disgust,surprise,happiness"
EP13_06f-108,disgust,"repression,others,disgust,surprise,happiness"
EP01_01f-189,happiness,"repression,others,happiness,surprise,disgust"
EP05_10-129,repression,"disgust,repression,others,happiness,surprise"
EP01_07-21,others,"others,repression,disgust,surprise,happiness"
EP19_01-121,others,"disgust,repression,others,surprise,happiness"
EP12_02f-54,others,"repression,others,disgust,surprise,happiness"
EP19_03-29,others,"repression,others,disgust,surprise,happiness"
EP06_02_01-66,disgust,"repression,others,disgust,surprise,happiness"
EP08_01f-121,disgust,"repression,others,disgust,surprise,happiness"
EP19_01-49,others,"repression,others,disgust,surprise,happiness"
EP02_04f-79,repression,"repression,others,disgust,happiness,surprise"
EP13_01-29,others,"happiness,others,repression,surprise,disgust"
EP05_04-39,repression,"repression,others,disgust,surprise,happiness"
EP06_10-116,others,"repression,others,happiness,surprise,disgust"
EP03_04-49,others,"disgust,others,repression,surprise,happiness"
EP15_03f-129,others,"others,repression,disgust,surprise,happiness"
EP16_02f-64,others,"repression,others,disgust,surprise,happiness"
EP01_01-111,happiness,"repression,others,disgust,surprise,happiness"
EP12_03f-81,others,"repression,others,disgust,surprise,happiness"
EP16_02-79,disgust,"repression,others,disgust,surprise,happiness"
EP08_02-174,disgust,"repression,others,disgust,surprise,happiness"
EP07_01-64,others,"repression,others,disgust,surprise,happiness"
EP06_02f-101,happiness,"happiness,others,surprise,disgust,repression"
EP02_11-181,disgust,"happiness,others,surprise,disgust,repression"
EP03_09-132,happiness,"happiness,others,surprise,disgust,repression"
EP06_01-49,others,"repression,others,disgust,surprise,happiness"
EP08_04-79,others,"repression,others,happiness,surprise,disgust"
EP18_04f-116,disgust,"repression,others,disgust,surprise,happiness"
EP10_08-139,others,"repression,others,disgust,surprise,happiness"
EP02_01-86,happiness,"repression,others,happiness,surprise,disgust"
EP19_02-129,surprise,"repression,others,disgust,surprise,happiness"
EP10_10-91,surprise,"repression,others,disgust,surprise,happiness"
EP03_02-59,others,"repression,others,happiness,surprise,disgust"
EP11_01-31,disgust,"repression,others,disgust,surprise,happiness"
EP07_37-119,others,"repression,others,happiness,surprise,disgust"
EP16_03f-81,others,"repression,others,disgust,surprise,happiness"
EP13_03-56,others,"repression,others,disgust,surprise,happiness"
EP13_02f-111,disgust,"disgust,repression,others,surprise,happiness"
EP01_02f-61,happiness,"happiness,others,repression,surprise,disgust"
EP08_01-81,surprise,"others,repression,surprise,disgust,happiness"
EP15_05-49,others,"repression,others,disgust,surprise,happiness"
EP04_05-44,surprise,"others,repression,disgust,surprise,happiness"
EP18_03-76,surprise,"repression,others,disgust,surprise,happiness"
EP05_03-116,others,"repression,others,disgust,surprise,happiness"
EP18_51-64,disgust,"repression,others,disgust,surprise,happiness"
EP09_01-56,happiness,"happiness,others,surprise,repression,disgust"
EP10_01f-149,others,"repression,others,disgust,surprise,happiness"
EP12_02f-387,disgust,"repression,others,disgust,surprise,happiness"
EP11_01f-81,others,"others,repression,disgust,surprise,happiness"
EP03_07-64,others,"repression,others,disgust,surprise,happiness"
EP16_04f-181,others,"repression,others,disgust,surprise,happiness"
EP04_04-49,others,"repression,others,disgust,surprise,happiness"
EP06_03-49,disgust,"others,repression,disgust,surprise,happiness"
EP16_01-54,disgust,"repression,others,disgust,surprise,happiness"
EP09_06f-49,others,"others,repression,disgust,surprise,happiness"
EP05_05-84,happiness,"repression,others,disgust,surprise,happiness"
EP01_09f-76,others,"repression,others,disgust,surprise,happiness"
EP13_03f-49,disgust,"repression,disgust,others,surprise,happiness"
EP19_03-91,surprise,"repression,others,disgust,surprise,happiness"
EP08_02-119,happiness,"repression,others,happiness,surprise,disgust"
EP03_02f-81,repression,"happiness,others,repression,surprise,disgust"
EP01_13-134,surprise,"repression,others,disgust,surprise,happiness"
EP06_01f-174,surprise,"repression,others,disgust,surprise,happiness"
EP12_04-101,others,"repression,others,disgust,surprise,happiness"
EP12_01-151,surprise,"repression,others,disgust,surprise,happiness"
EP18_03-54,others,"repression,others,disgust,surprise,happiness"
EP13_04f-69,others,"repression,others,disgust,surprise,happiness"
EP11_02-81,disgust,"repression,others,disgust,surprise,happiness"
EP12_01-41,others,"repression,others,disgust,surprise,happiness"
EP09_05f-69,disgust,"repression,others,happiness,surprise,disgust"
EP13_03f-46,others,"repression,others,disgust,surprise,happiness"
EP01_08-69,disgust,"repression,others,disgust,surprise,happiness"
EP03_01-86,happiness,"repression,others,disgust,surprise,happiness"
EP13_02-54,happiness,"repression,others,happiness,surprise,disgust"
EP15_04-131,repression,"repression,others,disgust,surprise,happiness"
EP13_02-109,others,"repression,others,disgust,surprise,happiness"
EP13_04-104,disgust,"repression,others,disgust,surprise,happiness"
EP02_05-61,surprise,"repression,others,disgust,surprise,happiness"
EP09_03-29,happiness,"happiness,others,repression,surprise,disgust"
EP16_02-189,disgust,"repression,others,disgust,surprise,happiness"
EP19_01f-209,others,"repression,others,disgust,surprise,happiness"
EP08_07-134,happiness,"repression,others,disgust,surprise,happiness"
EP01_03-101,disgust,"others,repression,disgust,surprise,happiness"
EP09_06-59,happiness,"happiness,others,repression,surprise,disgust"
EP15_04f-76,others,"repression,others,disgust,surprise,happiness"
EP18_50-99,disgust,"repression,others,disgust,surprise,happiness"
EP08_02-66,disgust,"repression,others,disgust,surprise,happiness"
EP18_01-24,others,"others,repression,disgust,surprise,happiness"
EP09_05-81,repression,"others,repression,disgust,surprise,happiness"
EP05_02-141,repression,"disgust,repression,others,surprise,happiness"
EP09_03-76,disgust,"others,repression,disgust,surprise,happiness"
EP13_08-216,repression,"repression,disgust,others,surprise,happiness"
EP02_01-119,disgust,"repression,others,disgust,surprise,happiness"
EP02_31-131,surprise,"repression,others,disgust,surprise,happiness"
EP01_08-94,repression,"repression,others,disgust,surprise,happiness"
EP15_05-91,happiness,"repression,others,disgust,surprise,happiness"
EP19_08-121,disgust,"repression,others,disgust,surprise,happiness"
EP15_01-64,disgust,"repression,others,disgust,surprise,happiness"
EP01_15-101,happiness,"others,repression,happiness,surprise,disgust"
EP13_11-59,disgust,"repression,others,disgust,surprise,happiness"
EP18_01f-44,others,"repression,others,disgust,surprise,happiness"
EP08_04-69,others,"repression,others,disgust,surprise,happiness"
EP04_03f-91,repression,"repression,others,disgust,surprise,happiness"
EP12_08f-106,others,"repression,others,disgust,surprise,happiness"
EP12_03f-36,surprise,"repression,others,disgust,surprise,happiness"
EP13_05f-61,disgust,"repression,others,disgust,surprise,happiness"
EP07_28-51,others,"repression,others,disgust,surprise,happiness"
EP03_10-149,happiness,"repression,others,disgust,surprise,happiness"
EP01_02-101,others,"repression,others,disgust,surprise,happiness"
EP12_06-76,others,"repression,others,disgust,surprise,happiness"
EP08_1-44,others,"repression,others,disgust,surprise,happiness"
EP12_01-104,others,"repression,others,disgust,surprise,happiness"
EP02_18f-134,repression,"others,repression,happiness,surprise,disgust"
EP02_02f-94,disgust,"repression,others,disgust,surprise,happiness"
EP06_02f-264,others,"repression,others,disgust,surprise,happiness"
EP02_02-34,others,"repression,others,disgust,surprise,happiness"
EP03_01-81,happiness,"repression,others,disgust,surprise,happiness"
EP16_01-109,disgust,"repression,others,disgust,happiness,surprise"
EP01_12-119,repression,"disgust,repression,others,happiness,surprise"
EP12_03-156,repression,"repression,others,surprise,happiness,disgust"
EP13_02f-109,others,"repression,others,happiness,surprise,disgust"
EP10_02-121,others,"repression,others,disgust,surprise,happiness"
EP13_01-104,disgust,"repression,others,disgust,surprise,happiness"
EP13_04-41,repression,"repression,others,disgust,surprise,happiness"
EP08_02-156,others,"repression,others,disgust,surprise,happiness"
EP18_44-36,disgust,"repression,others,disgust,surprise,happiness"
EP06_06-76,surprise,"repression,others,disgust,surprise,happiness"
EP18_03-90,others,"repression,others,disgust,surprise,happiness"
EP18_49-54,disgust,"repression,others,disgust,surprise,happiness"
EP12_07f-74,others,"repression,others,disgust,surprise,happiness"
EP12_03-129,disgust,"repression,disgust,others,surprise,happiness"
EP01_05-106,happiness,"repression,others,disgust,surprise,happiness"
EP10_02-166,others,"repression,others,happiness,surprise,disgust"
EP06_02f-64,repression,"repression,others,disgust,surprise,happiness"
EP19_01-86,others,"repression,others,disgust,surprise,happiness"
EP02_06f-96,others,"repression,others,disgust,surprise,happiness"
EP08_01f-114,others,"repression,others,disgust,surprise,happiness"
EP09_09-76,disgust,"others,repression,disgust,surprise,happiness"
EP01_11f-91,repression,"others,repression,disgust,surprise,happiness"
EP05_02-119,others,"repression,others,disgust,surprise,happiness"
EP05_03-71,others,"others,repression,disgust,surprise,happiness"
EP09f-64,happiness,"others,repression,disgust,surprise,happiness"
EP06_04-91,disgust,"others,repression,disgust,surprise,happiness"
EP01_2-69,surprise,"happiness,others,repression,disgust,surprise"
EP10_01-129,disgust,"repression,others,disgust,surprise,happiness"
EP05_25f-86,disgust,"repression,others,disgust,surprise,happiness"
EP09_10-76,happiness,"repression,others,disgust,surprise,happiness"
EP03_02-139,others,"repression,others,disgust,surprise,happiness"
EP03_02-101,others,"repression,others,disgust,surprise,happiness"
EP12_01-99,others,"repression,others,disgust,surprise,happiness"
EP11_01-64,others,"repression,others,disgust,surprise,happiness"
EP09_06-111,disgust,"repression,others,disgust,surprise,happiness"
EP09_04-71,repression,"repression,others,disgust,surprise,happiness"
EP09_02-59,disgust,"repression,others,disgust,surprise,happiness"
EP13_02f-81,others,"repression,others,disgust,surprise,happiness"
EP19_03f-96,others,"repression,others,disgust,surprise,happiness"
EP13_03-79,disgust,"repression,others,disgust,surprise,happiness"
EP03_02-74,others,"repression,others,disgust,surprise,happiness"
EP16_04-106,others,"repression,others,disgust,surprise,happiness"
EP02_01f-59,happiness,"repression,others,disgust,surprise,happiness"
EP13_06-46,others,"repression,others,disgust,surprise,happiness"
EP15_04-66,others,"repression,others,disgust,surprise,happiness"
EP18_46-46,others,"repression,others,disgust,surprise,happiness"
EP07_01-66,others,"repression,others,disgust,surprise,happiness"
EP13_01f-86,repression,"repression,others,disgust,surprise,happiness"
EP11_01f-64,others,"repression,others,disgust,surprise,happiness"
EP12_03f-141,others,"repression,others,disgust,surprise,happiness"
EP06_07-225,happiness,"happiness,others,surprise,repression,disgust"
EP02_01f-74,happiness,"happiness,others,surprise,repression,disgust"
EP18_07-69,disgust,"repression,others,disgust,surprise,happiness"
EP03_02-49,happiness,"others,repression,happiness,surprise,disgust"
EP11_04f-96,surprise,"others,repression,disgust,surprise,happiness"
EP18_03f-106,others,"disgust,repression,others,surprise,happiness"
EP17_01-114,others,"others,repression,disgust,surprise,happiness"
EP08_03-114,surprise,"others,repression,happiness,surprise,disgust"
EP04_06-49,surprise,"repression,others,disgust,surprise,happiness"
