name,gt,gpt4v
178.jpg,positive,
187.jpg,positive,
193.jpg,positive,
185.jpg,negative,
191.jpg,negative,
152.jpg,positive,
230.jpg,positive,
218.jpg,positive,
219.jpg,positive,
225.jpg,positive,
231.jpg,positive,
153.jpg,positive,
190.jpg,positive,
184.jpg,positive,
348.jpg,positive,
406.jpg,positive,
412.jpg,positive,
374.jpg,positive,
413.jpg,negative,
375.jpg,positive,
361.jpg,positive,
349.jpg,positive,
388.jpg,negative,
439.jpg,positive,
377.jpg,positive,
363.jpg,positive,
404.jpg,negative,
376.jpg,negative,
410.jpg,positive,
438.jpg,positive,
389.jpg,negative,
399.jpg,positive,
414.jpg,positive,
372.jpg,positive,
366.jpg,positive,
400.jpg,positive,
428.jpg,positive,
429.jpg,positive,
367.jpg,negative,
401.jpg,positive,
415.jpg,negative,
398.jpg,negative,
403.jpg,negative,
371.jpg,positive,
417.jpg,positive,
359.jpg,positive,
358.jpg,positive,
370.jpg,positive,
416.jpg,positive,
402.jpg,positive,
364.jpg,positive,
459.jpg,negative,
303.jpg,negative,
316.jpg,negative,
458.jpg,positive,
328.jpg,negative,
315.jpg,negative,
329.jpg,positive,
311.jpg,negative,
305.jpg,positive,
304.jpg,positive,
306.jpg,positive,
448.jpg,positive,
449.jpg,positive,
313.jpg,positive,
307.jpg,positive,
444.jpg,positive,
322.jpg,positive,
336.jpg,positive,
450.jpg,positive,
337.jpg,positive,
451.jpg,positive,
445.jpg,positive,
323.jpg,positive,
309.jpg,negative,
321.jpg,negative,
447.jpg,positive,
320.jpg,positive,
452.jpg,negative,
308.jpg,positive,
330.jpg,positive,
456.jpg,positive,
442.jpg,positive,
324.jpg,negative,
318.jpg,negative,
325.jpg,positive,
331.jpg,positive,
327.jpg,negative,
441.jpg,positive,
455.jpg,negative,
333.jpg,positive,
382.jpg,negative,
396.jpg,positive,
341.jpg,negative,
427.jpg,positive,
433.jpg,positive,
355.jpg,positive,
354.jpg,positive,
340.jpg,positive,
426.jpg,positive,
397.jpg,negative,
383.jpg,positive,
395.jpg,negative,
381.jpg,negative,
418.jpg,negative,
356.jpg,negative,
424.jpg,positive,
425.jpg,positive,
343.jpg,negative,
431.jpg,positive,
419.jpg,positive,
380.jpg,negative,
394.jpg,positive,
390.jpg,positive,
384.jpg,negative,
435.jpg,positive,
353.jpg,positive,
347.jpg,negative,
409.jpg,positive,
408.jpg,positive,
346.jpg,positive,
352.jpg,positive,
385.jpg,positive,
391.jpg,negative,
393.jpg,positive,
422.jpg,positive,
344.jpg,positive,
350.jpg,negative,
378.jpg,positive,
351.jpg,positive,
437.jpg,negative,
423.jpg,positive,
345.jpg,negative,
392.jpg,positive,
386.jpg,positive,
604.jpg,positive,
610.jpg,positive,
599.jpg,negative,
567.jpg,positive,
573.jpg,positive,
598.jpg,positive,
611.jpg,positive,
605.jpg,negative,
613.jpg,positive,
559.jpg,negative,
565.jpg,positive,
558.jpg,positive,
612.jpg,negative,
602.jpg,positive,
574.jpg,positive,
548.jpg,positive,
575.jpg,positive,
561.jpg,positive,
603.jpg,negative,
617.jpg,positive,
601.jpg,positive,
629.jpg,positive,
577.jpg,positive,
563.jpg,positive,
562.jpg,positive,
576.jpg,positive,
589.jpg,positive,
614.jpg,positive,
600.jpg,negative,
465.jpg,positive,
471.jpg,positive,
539.jpg,positive,
511.jpg,positive,
505.jpg,positive,
504.jpg,negative,
510.jpg,positive,
538.jpg,negative,
464.jpg,positive,
499.jpg,negative,
472.jpg,positive,
466.jpg,positive,
506.jpg,positive,
512.jpg,positive,
507.jpg,positive,
467.jpg,positive,
473.jpg,positive,
488.jpg,positive,
477.jpg,positive,
503.jpg,positive,
516.jpg,positive,
502.jpg,positive,
462.jpg,negative,
476.jpg,positive,
460.jpg,positive,
514.jpg,positive,
500.jpg,positive,
528.jpg,positive,
461.jpg,negative,
493.jpg,positive,
478.jpg,positive,
518.jpg,positive,
530.jpg,positive,
524.jpg,negative,
525.jpg,positive,
531.jpg,positive,
519.jpg,positive,
479.jpg,negative,
486.jpg,positive,
490.jpg,negative,
484.jpg,positive,
527.jpg,positive,
533.jpg,negative,
532.jpg,positive,
526.jpg,positive,
485.jpg,positive,
491.jpg,positive,
495.jpg,positive,
481.jpg,positive,
523.jpg,positive,
482.jpg,positive,
496.jpg,positive,
521.jpg,positive,
509.jpg,positive,
468.jpg,negative,
483.jpg,positive,
619.jpg,positive,
625.jpg,negative,
631.jpg,positive,
553.jpg,positive,
546.jpg,positive,
552.jpg,positive,
585.jpg,positive,
591.jpg,positive,
630.jpg,negative,
624.jpg,positive,
626.jpg,positive,
587.jpg,positive,
593.jpg,positive,
578.jpg,positive,
544.jpg,positive,
592.jpg,positive,
586.jpg,positive,
627.jpg,positive,
633.jpg,positive,
582.jpg,positive,
541.jpg,positive,
555.jpg,positive,
569.jpg,positive,
568.jpg,positive,
554.jpg,positive,
622.jpg,positive,
620.jpg,negative,
608.jpg,positive,
595.jpg,positive,
581.jpg,positive,
556.jpg,negative,
542.jpg,negative,
543.jpg,negative,
557.jpg,positive,
580.jpg,negative,
594.jpg,positive,
638.jpg,positive,
770.jpg,positive,
771.jpg,positive,
639.jpg,positive,
798.jpg,positive,
767.jpg,positive,
772.jpg,positive,
766.jpg,negative,
799.jpg,negative,
789.jpg,positive,
762.jpg,negative,
776.jpg,positive,
777.jpg,positive,
763.jpg,positive,
788.jpg,positive,
775.jpg,positive,
761.jpg,negative,
749.jpg,positive,
748.jpg,positive,
774.jpg,negative,
698.jpg,positive,
667.jpg,positive,
673.jpg,positive,
707.jpg,positive,
712.jpg,positive,
672.jpg,positive,
670.jpg,positive,
664.jpg,positive,
738.jpg,negative,
704.jpg,positive,
705.jpg,positive,
739.jpg,positive,
665.jpg,negative,
671.jpg,positive,
659.jpg,positive,
661.jpg,positive,
701.jpg,positive,
715.jpg,positive,
729.jpg,positive,
714.jpg,positive,
700.jpg,positive,
648.jpg,positive,
660.jpg,positive,
674.jpg,positive,
662.jpg,positive,
676.jpg,negative,
716.jpg,negative,
717.jpg,positive,
677.jpg,positive,
691.jpg,negative,
732.jpg,positive,
727.jpg,positive,
690.jpg,negative,
684.jpg,positive,
692.jpg,positive,
686.jpg,positive,
679.jpg,positive,
651.jpg,positive,
645.jpg,positive,
719.jpg,positive,
725.jpg,positive,
731.jpg,negative,
718.jpg,positive,
687.jpg,positive,
683.jpg,positive,
709.jpg,positive,
735.jpg,positive,
721.jpg,positive,
669.jpg,positive,
641.jpg,positive,
655.jpg,positive,
682.jpg,positive,
696.jpg,positive,
680.jpg,positive,
643.jpg,negative,
657.jpg,positive,
737.jpg,negative,
723.jpg,positive,
722.jpg,negative,
656.jpg,negative,
642.jpg,negative,
695.jpg,positive,
681.jpg,positive,
802.jpg,positive,
792.jpg,positive,
786.jpg,positive,
779.jpg,negative,
751.jpg,negative,
744.jpg,positive,
750.jpg,positive,
787.jpg,positive,
793.jpg,positive,
785.jpg,negative,
791.jpg,positive,
746.jpg,positive,
752.jpg,positive,
753.jpg,positive,
790.jpg,positive,
784.jpg,positive,
800.jpg,positive,
810.jpg,positive,
804.jpg,negative,
637.jpg,positive,
794.jpg,positive,
743.jpg,positive,
757.jpg,positive,
756.jpg,positive,
742.jpg,positive,
795.jpg,negative,
781.jpg,positive,
807.jpg,negative,
783.jpg,negative,
740.jpg,positive,
768.jpg,positive,
769.jpg,positive,
741.jpg,positive,
755.jpg,negative,
796.jpg,positive,
635.jpg,positive,
