name,gt,gpt4v
538.jpg,negative,"negative,positive"
395.jpg,negative,"negative,positive"
793.jpg,positive,"positive,negative"
304.jpg,positive,"positive,negative"
626.jpg,positive,"positive,negative"
456.jpg,positive,"positive,negative"
635.jpg,positive,"positive,negative"
299.jpg,positive,"positive,negative"
576.jpg,positive,"positive,negative"
156.jpg,positive,"positive,negative"
92.jpg,positive,"positive,negative"
385.jpg,positive,"positive,negative"
69.jpg,positive,"positive,negative"
483.jpg,positive,"positive,negative"
24.jpg,positive,"positive,negative"
219.jpg,positive,"positive,negative"
528.jpg,positive,"positive,negative"
410.jpg,positive,"negative,positive"
712.jpg,positive,"positive,negative"
493.jpg,positive,"positive,negative"
11.jpg,negative,"positive,negative"
109.jpg,negative,"negative,positive"
42.jpg,positive,"positive,negative"
601.jpg,positive,"positive,negative"
800.jpg,positive,"positive,negative"
200.jpg,positive,"positive,negative"
701.jpg,positive,"positive,negative"
351.jpg,positive,"positive,negative"
99.jpg,positive,"positive,negative"
442.jpg,positive,"positive,negative"
14.jpg,positive,"positive,negative"
792.jpg,positive,"positive,negative"
256.jpg,positive,"negative,positive"
230.jpg,positive,"positive,negative"
277.jpg,negative,"negative,positive"
631.jpg,positive,"positive,negative"
18.jpg,negative,"negative,positive"
548.jpg,positive,"positive,negative"
135.jpg,positive,"positive,negative"
263.jpg,positive,"positive,negative"
370.jpg,positive,"positive,negative"
275.jpg,positive,"negative,positive"
166.jpg,negative,"negative,positive"
714.jpg,positive,"positive,negative"
346.jpg,positive,"positive,negative"
695.jpg,positive,"positive,negative"
575.jpg,positive,"positive,negative"
677.jpg,positive,"positive,negative"
438.jpg,positive,"positive,negative"
57.jpg,positive,"positive,negative"
750.jpg,positive,"positive,negative"
374.jpg,positive,"positive,negative"
184.jpg,positive,"positive,negative"
353.jpg,positive,"negative,positive"
328.jpg,negative,"negative,positive"
349.jpg,positive,"positive,negative"
776.jpg,positive,"positive,negative"
716.jpg,negative,"negative,positive"
526.jpg,positive,"negative,positive"
177.jpg,positive,"positive,negative"
378.jpg,positive,"positive,negative"
371.jpg,positive,"positive,negative"
71.jpg,positive,"positive,negative"
408.jpg,positive,"positive,negative"
585.jpg,positive,"negative,positive"
282.jpg,positive,"positive,negative"
364.jpg,positive,"positive,negative"
748.jpg,positive,"positive,negative"
129.jpg,positive,"positive,negative"
280.jpg,positive,"positive,negative"
670.jpg,positive,"positive,negative"
516.jpg,positive,"positive,negative"
243.jpg,positive,"positive,negative"
244.jpg,positive,"positive,negative"
255.jpg,positive,"negative,positive"
32.jpg,positive,"positive,negative"
458.jpg,positive,"negative,positive"
558.jpg,positive,"positive,negative"
183.jpg,negative,"negative,positive"
216.jpg,positive,"positive,negative"
223.jpg,negative,"positive,negative"
30.jpg,positive,"positive,negative"
753.jpg,positive,"positive,negative"
751.jpg,negative,"negative,positive"
96.jpg,positive,"positive,negative"
60.jpg,positive,"positive,negative"
17.jpg,positive,"positive,negative"
234.jpg,positive,"positive,negative"
691.jpg,negative,"positive,negative"
445.jpg,positive,"positive,negative"
804.jpg,negative,"positive,negative"
175.jpg,positive,"positive,negative"
595.jpg,positive,"positive,negative"
182.jpg,positive,"positive,negative"
802.jpg,positive,"positive,negative"
358.jpg,positive,"positive,negative"
568.jpg,positive,"positive,negative"
553.jpg,positive,"negative,positive"
717.jpg,positive,"positive,negative"
531.jpg,positive,"positive,negative"
40.jpg,positive,"positive,negative"
7.jpg,positive,"positive,negative"
19.jpg,negative,"negative,positive"
6.jpg,negative,"negative,positive"
659.jpg,positive,"positive,negative"
307.jpg,positive,"positive,negative"
350.jpg,negative,"negative,positive"
637.jpg,positive,"positive,negative"
462.jpg,negative,"negative,positive"
622.jpg,positive,"positive,negative"
807.jpg,negative,"negative,positive"
128.jpg,positive,"positive,negative"
2.jpg,positive,"positive,negative"
217.jpg,positive,"positive,negative"
731.jpg,negative,"negative,positive"
441.jpg,positive,"positive,negative"
174.jpg,negative,"negative,positive"
178.jpg,positive,"positive,negative"
9.jpg,positive,"positive,negative"
732.jpg,positive,"positive,negative"
330.jpg,positive,"positive,negative"
620.jpg,negative,"negative,positive"
324.jpg,negative,"positive,negative"
26.jpg,positive,"positive,negative"
173.jpg,negative,"positive,negative"
643.jpg,negative,"negative,positive"
46.jpg,positive,"positive,negative"
684.jpg,positive,"positive,negative"
201.jpg,positive,"positive,negative"
495.jpg,positive,"positive,negative"
105.jpg,positive,"positive,negative"
211.jpg,positive,"positive,negative"
95.jpg,positive,"positive,negative"
281.jpg,positive,"positive,negative"
35.jpg,positive,"positive,negative"
491.jpg,positive,"positive,negative"
286.jpg,positive,"positive,negative"
662.jpg,positive,"positive,negative"
240.jpg,positive,"positive,negative"
235.jpg,negative,"positive,negative"
80.jpg,positive,"positive,negative"
509.jpg,positive,"positive,negative"
510.jpg,positive,"positive,negative"
779.jpg,negative,"positive,negative"
698.jpg,positive,"positive,negative"
81.jpg,positive,"positive,negative"
676.jpg,negative,"negative,positive"
154.jpg,positive,"positive,negative"
127.jpg,positive,"positive,negative"
667.jpg,positive,"positive,negative"
212.jpg,positive,"positive,negative"
774.jpg,negative,"positive,negative"
179.jpg,negative,"negative,positive"
147.jpg,negative,"negative,positive"
117.jpg,positive,"positive,negative"
426.jpg,positive,"positive,negative"
31.jpg,positive,"positive,negative"
25.jpg,negative,"negative,positive"
54.jpg,positive,"positive,negative"
59.jpg,positive,"positive,negative"
295.jpg,positive,"positive,negative"
614.jpg,positive,"positive,negative"
76.jpg,positive,"positive,negative"
16.jpg,positive,"positive,negative"
674.jpg,positive,"positive,negative"
723.jpg,positive,"positive,negative"
52.jpg,positive,"positive,negative"
451.jpg,positive,"positive,negative"
50.jpg,negative,"negative,positive"
532.jpg,positive,"negative,positive"
121.jpg,positive,"positive,negative"
790.jpg,positive,"positive,negative"
51.jpg,negative,"positive,negative"
661.jpg,positive,"negative,positive"
36.jpg,positive,"positive,negative"
718.jpg,positive,"positive,negative"
344.jpg,positive,"positive,negative"
340.jpg,positive,"positive,negative"
15.jpg,positive,"positive,negative"
444.jpg,positive,"positive,negative"
439.jpg,positive,"positive,negative"
39.jpg,positive,"positive,negative"
735.jpg,positive,"positive,negative"
29.jpg,negative,"negative,positive"
300.jpg,positive,"positive,negative"
768.jpg,positive,"positive,negative"
146.jpg,positive,"positive,negative"
132.jpg,negative,"negative,positive"
613.jpg,positive,"positive,negative"
406.jpg,positive,"positive,negative"
561.jpg,positive,"positive,negative"
318.jpg,negative,"negative,positive"
715.jpg,positive,"negative,positive"
209.jpg,positive,"positive,negative"
582.jpg,positive,"positive,negative"
624.jpg,positive,"positive,negative"
578.jpg,positive,"positive,negative"
284.jpg,positive,"positive,negative"
605.jpg,negative,"positive,negative"
567.jpg,positive,"positive,negative"
648.jpg,positive,"positive,negative"
448.jpg,positive,"positive,negative"
111.jpg,negative,"negative,positive"
556.jpg,negative,"negative,positive"
336.jpg,positive,"positive,negative"
401.jpg,positive,"negative,positive"
94.jpg,positive,"positive,negative"
533.jpg,negative,"negative,positive"
725.jpg,positive,"negative,positive"
333.jpg,positive,"positive,negative"
762.jpg,negative,"negative,positive"
505.jpg,positive,"positive,negative"
49.jpg,negative,"negative,positive"
680.jpg,positive,"negative,positive"
455.jpg,negative,"negative,positive"
639.jpg,positive,"positive,negative"
271.jpg,positive,"positive,negative"
722.jpg,negative,"negative,positive"
573.jpg,positive,"positive,negative"
740.jpg,positive,"positive,negative"
126.jpg,negative,"positive,negative"
393.jpg,positive,"positive,negative"
68.jpg,negative,"positive,negative"
241.jpg,negative,"negative,positive"
158.jpg,positive,"positive,negative"
308.jpg,positive,"negative,positive"
70.jpg,positive,"positive,negative"
356.jpg,negative,"negative,positive"
627.jpg,positive,"positive,negative"
563.jpg,positive,"positive,negative"
690.jpg,negative,"negative,positive"
34.jpg,negative,"negative,positive"
477.jpg,positive,"positive,negative"
186.jpg,positive,"positive,negative"
100.jpg,positive,"positive,negative"
160.jpg,positive,"positive,negative"
197.jpg,negative,"negative,positive"
630.jpg,negative,"negative,positive"
276.jpg,negative,"negative,positive"
91.jpg,positive,"positive,negative"
143.jpg,negative,"negative,positive"
169.jpg,positive,"positive,negative"
514.jpg,positive,"positive,negative"
325.jpg,positive,"positive,negative"
343.jpg,negative,"negative,positive"
412.jpg,positive,"positive,negative"
794.jpg,positive,"positive,negative"
56.jpg,positive,"positive,negative"
603.jpg,negative,"negative,positive"
796.jpg,positive,"positive,negative"
306.jpg,positive,"positive,negative"
396.jpg,positive,"positive,negative"
43.jpg,negative,"positive,negative"
785.jpg,negative,"negative,positive"
41.jpg,positive,"negative,positive"
423.jpg,positive,"positive,negative"
557.jpg,positive,"positive,negative"
123.jpg,positive,"positive,negative"
791.jpg,positive,"positive,negative"
696.jpg,positive,"positive,negative"
466.jpg,positive,"positive,negative"
681.jpg,positive,"positive,negative"
394.jpg,positive,"positive,negative"
191.jpg,negative,"negative,positive"
47.jpg,negative,"negative,positive"
155.jpg,positive,"positive,negative"
106.jpg,positive,"positive,negative"
305.jpg,positive,"positive,negative"
770.jpg,positive,"positive,negative"
788.jpg,positive,"positive,negative"
320.jpg,positive,"positive,negative"
484.jpg,positive,"positive,negative"
784.jpg,positive,"positive,negative"
13.jpg,positive,"negative,positive"
361.jpg,positive,"positive,negative"
786.jpg,positive,"positive,negative"
486.jpg,positive,positive
589.jpg,positive,"positive,negative"
152.jpg,positive,"negative,positive"
22.jpg,negative,"negative,positive"
120.jpg,positive,"positive,negative"
4.jpg,negative,"negative,positive"
586.jpg,positive,"positive,negative"
159.jpg,positive,"positive,negative"
238.jpg,negative,"negative,positive"
86.jpg,negative,"negative,positive"
641.jpg,positive,"positive,negative"
473.jpg,positive,"positive,negative"
134.jpg,positive,"positive,negative"
389.jpg,negative,"positive,negative"
90.jpg,positive,"positive,negative"
250.jpg,negative,"positive,negative"
347.jpg,negative,"negative,positive"
366.jpg,positive,"positive,negative"
665.jpg,negative,"positive,negative"
633.jpg,positive,"positive,negative"
763.jpg,positive,"positive,negative"
354.jpg,positive,"negative,positive"
5.jpg,positive,"positive,negative"
447.jpg,positive,"positive,negative"
133.jpg,positive,"positive,negative"
657.jpg,positive,"positive,negative"
108.jpg,positive,"positive,negative"
523.jpg,positive,"positive,negative"
544.jpg,positive,"positive,negative"
546.jpg,positive,"positive,negative"
692.jpg,positive,"positive,negative"
392.jpg,positive,"positive,negative"
419.jpg,positive,"positive,negative"
171.jpg,positive,"positive,negative"
490.jpg,negative,"positive,negative"
37.jpg,positive,"positive,negative"
574.jpg,positive,"positive,negative"
337.jpg,positive,"positive,negative"
316.jpg,negative,"positive,negative"
452.jpg,negative,"negative,positive"
755.jpg,negative,negative
83.jpg,positive,"positive,negative"
257.jpg,positive,"positive,negative"
787.jpg,positive,"negative,positive"
98.jpg,positive,"positive,negative"
591.jpg,positive,"positive,negative"
204.jpg,positive,"positive,negative"
208.jpg,positive,"positive,negative"
67.jpg,positive,"positive,negative"
669.jpg,positive,"positive,negative"
203.jpg,positive,"negative,positive"
506.jpg,positive,"positive,negative"
8.jpg,positive,"positive,negative"
598.jpg,positive,"positive,negative"
810.jpg,positive,"positive,negative"
461.jpg,negative,"negative,positive"
348.jpg,positive,"positive,negative"
542.jpg,negative,"negative,positive"
187.jpg,positive,"positive,negative"
476.jpg,positive,"positive,negative"
672.jpg,positive,"positive,negative"
656.jpg,negative,"negative,positive"
62.jpg,positive,"negative,positive"
226.jpg,positive,"positive,negative"
53.jpg,positive,"positive,negative"
82.jpg,positive,"positive,negative"
599.jpg,negative,"negative,positive"
467.jpg,positive,"positive,negative"
565.jpg,positive,"positive,negative"
766.jpg,negative,"negative,positive"
44.jpg,positive,"positive,negative"
524.jpg,negative,"negative,positive"
251.jpg,positive,"positive,negative"
478.jpg,positive,"negative,positive"
418.jpg,negative,"negative,positive"
727.jpg,positive,"positive,negative"
611.jpg,positive,"positive,negative"
752.jpg,positive,"positive,negative"
249.jpg,positive,"positive,negative"
28.jpg,positive,"positive,negative"
397.jpg,negative,"negative,positive"
206.jpg,positive,"positive,negative"
210.jpg,positive,"negative,positive"
221.jpg,negative,"positive,negative"
604.jpg,positive,"positive,negative"
205.jpg,positive,"positive,negative"
301.jpg,positive,"positive,negative"
118.jpg,positive,"positive,negative"
502.jpg,positive,"positive,negative"
180.jpg,positive,"positive,negative"
543.jpg,negative,"negative,positive"
355.jpg,positive,"positive,negative"
268.jpg,positive,"positive,negative"
767.jpg,positive,"positive,negative"
21.jpg,positive,"positive,negative"
222.jpg,positive,"positive,negative"
496.jpg,positive,"negative,positive"
313.jpg,positive,"positive,negative"
267.jpg,positive,"positive,negative"
218.jpg,positive,"positive,negative"
139.jpg,positive,"negative,positive"
88.jpg,positive,"positive,negative"
450.jpg,positive,"positive,negative"
519.jpg,positive,"positive,negative"
664.jpg,positive,"positive,negative"
388.jpg,negative,"positive,negative"
77.jpg,negative,"negative,positive"
198.jpg,positive,"positive,negative"
738.jpg,negative,"negative,positive"
449.jpg,positive,"positive,negative"
433.jpg,positive,"positive,negative"
10.jpg,positive,"positive,negative"
709.jpg,positive,"positive,negative"
686.jpg,positive,"negative,positive"
795.jpg,negative,"negative,positive"
391.jpg,negative,"positive,negative"
303.jpg,negative,"negative,positive"
66.jpg,positive,"positive,negative"
231.jpg,positive,"positive,negative"
1.jpg,positive,"positive,negative"
682.jpg,positive,"positive,negative"
27.jpg,positive,"negative,positive"
65.jpg,negative,"negative,positive"
290.jpg,positive,"positive,negative"
141.jpg,positive,"negative,positive"
425.jpg,positive,"positive,negative"
293.jpg,positive,"positive,negative"
683.jpg,positive,"positive,negative"
153.jpg,positive,"positive,negative"
593.jpg,positive,"positive,negative"
202.jpg,positive,"positive,negative"
729.jpg,positive,"positive,negative"
207.jpg,positive,"positive,negative"
228.jpg,negative,"negative,positive"
269.jpg,negative,"positive,negative"
399.jpg,positive,"positive,negative"
189.jpg,positive,"positive,negative"
414.jpg,positive,"positive,negative"
196.jpg,positive,"positive,negative"
162.jpg,positive,"positive,negative"
149.jpg,positive,"positive,negative"
270.jpg,positive,"positive,negative"
554.jpg,positive,"positive,negative"
781.jpg,positive,"negative,positive"
296.jpg,positive,"positive,negative"
390.jpg,positive,"positive,negative"
471.jpg,positive,"positive,negative"
619.jpg,positive,"positive,negative"
145.jpg,positive,"positive,negative"
749.jpg,positive,"positive,negative"
380.jpg,negative,"negative,positive"
23.jpg,positive,"positive,negative"
167.jpg,positive,"positive,negative"
302.jpg,positive,"positive,negative"
798.jpg,positive,"positive,negative"
190.jpg,positive,"positive,negative"
679.jpg,positive,"positive,negative"
93.jpg,positive,"positive,negative"
33.jpg,positive,"positive,negative"
377.jpg,positive,"positive,negative"
288.jpg,positive,"positive,negative"
559.jpg,negative,"negative,positive"
581.jpg,positive,"positive,negative"
359.jpg,positive,"positive,negative"
655.jpg,positive,"positive,negative"
617.jpg,positive,"positive,negative"
215.jpg,positive,"positive,negative"
172.jpg,positive,"positive,negative"
756.jpg,positive,"positive,negative"
142.jpg,positive,"positive,negative"
625.jpg,negative,"negative,positive"
789.jpg,positive,"positive,negative"
