name,gt,gpt4v
IX0XceNLQ2,Fear,
y71CoVg5Rl,Fear,
T0paCIFGJQ,Fear,
ekWqbBoiYn,Fear,
DJ6uLH22qs,Fear,
zphH7VjBiR,Fear,
x0kfZ9Vpqn,Happy,
RyJpal2i26,Happy,
c7denDOmYR,Happy,
BbX2aofSBK,Happy,
TEtQpialME,Happy,
sqorileoIm,Happy,
E0p3wVcAuK,Happy,
ovvyxKS34H,Happy,
YjU0yma3LQ,Happy,
befAeS4dm7,Happy,
VyBYV6kJvc,Happy,
CP142eE512,Happy,
EKVreutlTR,Happy,
DRhfvAu45m,Happy,
fCBqQ2hHxJ,Happy,
S9KZUcySq1,Happy,
BghpyEDhFS,Happy,
iKuCui1fSJ,Happy,
frD2CQsy97,Happy,
K36kEUyhgS,Happy,
tugqAtJZsL,Happy,
PHxTbtsUam,Happy,
kKElyp4CuP,Happy,
iWVSQGn33w,Happy,
phSFRaVsN9,Happy,
PhEPSeUaB6,Happy,
lNyAjYZYIs,Happy,
g3uSFeroX0,Happy,
HDM2LednRt,Happy,
gMEE0heUKP,Happy,
0DFf4JurFh,Happy,
6Hol11TmSI,Happy,
vllo9Sa2wR,Happy,
yTQbnjvRT5,Happy,
SkssZjX8Dd,Happy,
EwciARQxP0,Happy,
crYMpWHWIw,Happy,
LX29utZuMn,Happy,
PeeOQXUSe3,Happy,
xBxPMILcb9,Happy,
yuDULBWjEc,Happy,
APoGlv8TKm,Happy,
ADO73pOy2C,Happy,
icOuiJeDaM,Happy,
PfgUzD0QHl,Happy,
1mRb49GIVR,Happy,
W1DqMKewlF,Happy,
0jhFxQi47E,Happy,
2v1jJee2S5,Happy,
4UR5qZz982,Happy,
0tI9XH495O,Happy,
SPAcpNncZb,Happy,
lN0k0rHAl7,Happy,
SSLG1VnLAx,Happy,
NKSt6sV5vZ,Happy,
mXEPrxTaLI,Happy,
TJNI59miJm,Happy,
Rj8xx8DISs,Happy,
1MDZTdAfVR,Happy,
zl9mesL0pD,Happy,
gAhzSM5mJg,Happy,
DBzHTv13c6,Happy,
PcVn44uXRy,Happy,
5eU2csFVIL,Happy,
8dGMwIzKWf,Happy,
6ngMl0EWp9,Happy,
1SH76qYR8B,Happy,
AtAbVTiAhQ,Happy,
fP0fDcyV7s,Happy,
CEDluE0IOX,Happy,
SoD4oLwvIT,Happy,
YJEXKUmDL7,Happy,
FGLA08aTLV,Happy,
5Ey7bEvTbB,Happy,
tKAiTcHSsW,Happy,
DZCNyxbck3,Happy,
6H6txkDM4b,Happy,
bVtRieZXhc,Happy,
xe1zDNADMp,Happy,
UeYW7OH5ho,Happy,
fZkk7mhFzL,Happy,
D1lGP0t7wn,Happy,
yAOZOLeBvQ,Happy,
9Mqk0OnwwD,Happy,
UQLgj5jzxT,Happy,
5XvsMVp8FW,Happy,
5luv50Y4jO,Happy,
4L5dGrgM8p,Happy,
NWMFkiDR8j,Happy,
t5oW9XX8j1,Happy,
HupVIR66SZ,Happy,
gIN6FFadVv,Happy,
TtEh44WD9X,Happy,
SrfczZAt03,Happy,
gl7nCwUsKd,Happy,
P78ZRm5Xgo,Happy,
KpjsMScVcX,Happy,
FdC63ygTSQ,Happy,
faGoHuNhZX,Happy,
TXlqVdiwLR,Happy,
QgJIlVWocV,Happy,
Vgnhxh03fo,Happy,
8Ncpu3amqX,Happy,
qldub2wBXt,Happy,
VIS4IzE3yH,Happy,
5jHVfLUmaH,Happy,
IH4mhu6kkg,Happy,
F58btcyyLX,Happy,
K3rPzBEUt7,Happy,
2JuxLRTr4H,Happy,
RNTBDTPUo2,Happy,
WS9b9xkFBy,Happy,
aDRAeJ534o,Happy,
amTgsxUhDd,Happy,
64eXPxSbCR,Happy,
cXMxEzaAYN,Happy,
tVY5gbtqng,Happy,
BHLD6s1AkM,Happy,
wC4dJMFdOy,Happy,
dg27P4xENs,Happy,
HanF0c7EXU,Happy,
a3dNOihtne,Happy,
w0gXMnZew6,Happy,
S50e27RbDr,Happy,
woveXfIklf,Happy,
oMwCzqdesf,Happy,
Vu24boS9fK,Happy,
RJ1QlQCm8B,Happy,
qr2wjDsnHV,Happy,
5WgiZxUPbt,Happy,
wqzR2zRZfd,Happy,
d5F8z9fnoS,Happy,
HosIdJrAAe,Happy,
vzcHn0T05X,Happy,
KIXrjkNtuI,Happy,
P9l4nP3xdq,Happy,
1t5FGs0X3V,Happy,
H1O7L8ym8f,Happy,
jSp5HIo657,Happy,
AksFlctCIv,Happy,
E6O0TMeJUo,Happy,
t7Xgvos9G8,Neutral,
NK8eyVQ3WI,Neutral,
CyVV15lLh1,Neutral,
xzmJDTjKmZ,Neutral,
SHs4Mqva84,Neutral,
YXHjSHDZ0y,Neutral,
YUcBc3Gk5Q,Neutral,
EDewNAGxfe,Neutral,
MTTuo2iTEL,Neutral,
xD8Zt98G1m,Neutral,
niC5TqWmcR,Neutral,
APxicNjV9w,Neutral,
wkutDLsIBX,Neutral,
iJ0dU0fWTP,Neutral,
w5RUIGNKuP,Neutral,
cDL9Q1ipTJ,Neutral,
wNFVkB5yUE,Neutral,
N1vyOaeHGt,Neutral,
Gx2NA8VKbP,Neutral,
MOZaxXTzae,Neutral,
MlkBmQMajf,Neutral,
2ncksgI4CV,Neutral,
E6C6u1gRAV,Neutral,
pJRY0C5gfS,Neutral,
AGZc7DGcuv,Neutral,
EVASVkWvcK,Neutral,
shC42OvKHg,Neutral,
xlSxhcszlZ,Neutral,
KYvLNdUBoV,Neutral,
W7qVAPfitt,Neutral,
MgDorxHLyy,Neutral,
6YEPa9jmCr,Neutral,
uL5iaHAfLQ,Neutral,
E0fRIxn7CP,Neutral,
2JKSBa7AO2,Neutral,
sPfRwFSy1S,Neutral,
vzp4JuaYm9,Neutral,
B0qXRMT5ID,Neutral,
7g5I7trTnf,Neutral,
lERf6YBk5N,Neutral,
KkaVe4yXTm,Neutral,
qxoNuAVEs0,Neutral,
lRXiwhQKP6,Neutral,
cxJio2a9bn,Neutral,
VhH4zTr0dn,Neutral,
UEkObo25eO,Neutral,
Ulmo5p3Vap,Neutral,
ii1JIFINzm,Neutral,
xHAZBleMZ2,Neutral,
WjUmhCbxDy,Neutral,
ATwbKDznbJ,Neutral,
hmM2G5mh6A,Neutral,
SLGnaq1TQ1,Neutral,
bu00Borlen,Neutral,
tekpAxQ5c6,Neutral,
Opjeeql6Tw,Neutral,
0wzgsKFxtW,Neutral,
HbkN5hPfyn,Neutral,
tFZSNZXMpx,Neutral,
tf17OsNLPP,Neutral,
lAz4Lv2UAt,Neutral,
BsCOGUYPvA,Neutral,
DEuoFnyHtu,Neutral,
esaAu9knWt,Neutral,
RIJIXENsCN,Neutral,
JFzKdUzHHV,Neutral,
35CrtTbvsV,Neutral,
9UoVJRhcz9,Neutral,
g5diPpcfyi,Neutral,
tjZQHV5gGl,Neutral,
54Sdk0wN3s,Neutral,
VLogIgU2q1,Neutral,
X24jtMIgos,Neutral,
QGx0PPOPX5,Neutral,
4DhKhAtm6U,Neutral,
6JcWJq9vVB,Neutral,
CLfXf30nwb,Neutral,
oTI6WE57zE,Neutral,
hKzNkTwzqF,Neutral,
uf2a0UkZak,Neutral,
MnaN4wcXzy,Neutral,
BYM67Kl6cK,Neutral,
6L84pSkgMT,Neutral,
GMzUeWlAHY,Neutral,
TEijnluuIP,Neutral,
9sJxeOJ31l,Neutral,
cAwqfeoafH,Neutral,
eRCAXzwloT,Neutral,
pJF1QTOyOT,Neutral,
AEZuVXxJEH,Neutral,
6bmSEfoqzB,Neutral,
4BdbbkFwW0,Neutral,
IWs71ung1D,Neutral,
U4vDsIgIgo,Neutral,
vcDWJDPtWJ,Neutral,
rcG3N1Ukrm,Neutral,
2IJoeej1ze,Neutral,
Z4AX1hq3MG,Neutral,
sicvVzKUEg,Neutral,
XFarvpCJN9,Neutral,
Ek8SYk00iy,Neutral,
8w4RmAP0o9,Neutral,
Qi343llPiM,Neutral,
tb8WXMnua8,Neutral,
8ZCmzGUdqG,Neutral,
FM9o2hOimp,Neutral,
5sd6BmjdUW,Neutral,
hh0e0L2jPZ,Neutral,
DmKvYhzRvr,Neutral,
oOEtxiDSCr,Neutral,
aksA8CYyeb,Neutral,
IRW3Zyx6Kk,Neutral,
9zwwfC0uiU,Neutral,
oyhI9fRE7f,Neutral,
G37Cb5KKx8,Neutral,
b1Do8Cg5Sr,Neutral,
XQ6o6F9HVr,Neutral,
ZwE6Xzrqjj,Neutral,
6khNGxafez,Sad,
RaYoTSTtwY,Sad,
923X0Qoj97,Sad,
78nEu8wBWQ,Sad,
uhyE6RSCC6,Sad,
nC8vySGSN5,Sad,
5ym9T45nu9,Sad,
TdjhsC36Cr,Sad,
vqTFitWhbb,Sad,
rmRGJ51i9I,Sad,
VEYiUoh0We,Sad,
M1lHXlVeV3,Sad,
dETdNOjnOr,Sad,
v5EODlKWwg,Sad,
zOG9MtLtdt,Sad,
KVQUS6LbZc,Sad,
jp9csttPf7,Sad,
msSkTkjeg3,Sad,
pMkmVnUrpl,Sad,
ghDFZg5vu3,Sad,
my92lUQAjt,Sad,
FguoBIa9pc,Sad,
cLwtv9zTNg,Sad,
NznWfLvK8Y,Sad,
DVuyY826oj,Sad,
oVSSGiUtc6,Sad,
l5alnIgQJx,Sad,
jZna7cfBWi,Sad,
1SLcCjeGym,Sad,
gwAVFertjC,Sad,
4m701mhtYP,Sad,
0EtBiZ3jiq,Sad,
LpuLQwklw4,Sad,
56PeMOjluQ,Sad,
j4lJM4f73J,Sad,
lUXiPFHRr8,Sad,
k4fux3XyOQ,Sad,
7Ea0AWfH4j,Sad,
7u3SIGWEmg,Sad,
nREHNecvCt,Sad,
FaeN0gI5uj,Sad,
9bvZmWCX1O,Sad,
4BudPUDTt3,Sad,
vsr14Z8PTn,Sad,
t7A4yS94US,Sad,
rwj5oEhlq8,Sad,
yMLQLBBoPK,Sad,
OzB6aHoSTe,Sad,
77u48Xbob3,Sad,
fyVcbUzH4f,Sad,
gvkEDZu05V,Sad,
KK4wR7qxi1,Sad,
bvzkj0Xo6M,Surprise,
CAYl4Mpso4,Surprise,
EFcUrFMhBA,Surprise,
9y7s2MJScl,Surprise,
4KdlghalOB,Surprise,
J9g388HZ9D,Surprise,
rWcI0O7VWy,Surprise,
21aHXw8PNM,Surprise,
y7PVAcTqnz,Surprise,
WYQs9tpNFU,Surprise,
eqmoytA1lS,Surprise,
MkH8ZFTaA2,Surprise,
cSmSwD4JTE,Surprise,
YfylEvcwcN,Surprise,
C58Pev35p5,Surprise,
w3MOxhhulC,Surprise,
MlmopNxnAL,Surprise,
Rttv5cvCrp,Surprise,
g1kzFCPPq5,Surprise,
i7UdkR964z,Surprise,
ggt1s1QqVz,Surprise,
vLmYodUzmO,Surprise,
PIFJpMyQOd,Surprise,
K6B5Gz3emG,Surprise,
GG0cxGSp6A,Surprise,
zSmiJoiIXp,Surprise,
T366lExwsM,Surprise,
DUdzhwYQMf,Surprise,
1U0R7bEeE1,Surprise,
tzQKWBlcbo,Surprise,
8Lzh3N6xBX,Surprise,
Kf3mEDycOi,Surprise,
5dHRvgUPmA,Surprise,
QePuUE8LJO,Surprise,
AasWy15rqR,Surprise,
YrFNpEQ6VE,Surprise,
yIMHeCfCFz,Surprise,
Y1H7LLb6cr,Surprise,
7Gj9W9rkI1,Surprise,
kOzvvfPhCH,Surprise,
VlM293gtG9,Surprise,
ZFARmcTlgQ,Angry,
fUZrTKqMWH,Angry,
koC0p4RX4G,Angry,
KZXidqDwfL,Angry,
k5doWOQQCQ,Angry,
VoaL8DzzPU,Angry,
PdXzKkxR5T,Angry,
XFsrjwRB6t,Angry,
uAiMfBqB0l,Angry,
V3CsxbBojL,Angry,
06WOUC0cPf,Angry,
H2xtvEyZsv,Angry,
MfzHPrlBrX,Angry,
yFtcBD8uf0,Angry,
I8npaDNYKC,Angry,
icuycA7H8w,Angry,
rySBtcJlwE,Angry,
0dcoGs2XI4,Angry,
CwWVWCqxk6,Angry,
h2fDP4nozC,Angry,
tKzKJYZB8Q,Angry,
IoVwTqW8nn,Angry,
lmvnCClIBE,Angry,
3RvmsL9rN1,Angry,
zpycrUncce,Angry,
G0MHKMt7tC,Angry,
sXSgeIj1lO,Angry,
7SlscVZ1cW,Angry,
NDOnDtb57h,Angry,
imsEeuFcYJ,Angry,
qxuren8pX8,Angry,
6WvhqZrFVx,Angry,
TYCJ2Bk5VW,Angry,
D2wMlTuocA,Angry,
Wyiv834t7e,Angry,
RY2H5Cfl6P,Angry,
uELISa3dNw,Angry,
opSx0vv7U0,Angry,
g7oNkVt5OR,Angry,
7mW3vGCRk6,Angry,
HBbkY4zjNE,Angry,
nbEZh2AP10,Angry,
zg1eRciT5C,Angry,
oxdwKDotQ0,Angry,
BBy9MuGG7V,Angry,
YoyvhFFvHN,Angry,
FhrcOxsxHQ,Disgust,
0RgYJCLtCI,Disgust,
I39KvYg7nv,Disgust,
XtPEAqYsjd,Disgust,
ecdtVEpQso,Disgust,
qvBrUsYklD,Disgust,
FuxVl26MtR,Disgust,
Uic7Rq8XLL,Disgust,
IA6QF3Hnuk,Disgust,
6i2arApemQ,Disgust,
oYdDHAHj3E,Disgust,
TdhplCbI8r,Disgust,
u2dF1PXk6T,Disgust,
YnGxZIqqkY,Disgust,
p1g7XCtDQv,Disgust,
sta31Gu6k0,Disgust,
wdhHls9tb0,Disgust,
NDVeY0JV27,Disgust,
ZJmarJBpzE,Disgust,
eGDmtDnl2x,Disgust,
F7OilbApDk,Disgust,
aUCYPG5Pj2,Disgust,
UEMSXq1CMF,Disgust,
e9TPZaWrYI,Disgust,
kh24wGqSXM,Disgust,
gfonp6o6HB,Disgust,
3PiR5pfMtr,Disgust,
3Tg5ZK5JY7,Disgust,
I6VhmWXIms,Disgust,
NHrfKwuQST,Disgust,
73mRYh8jJO,Disgust,
lSzFNWeIU7,Disgust,
Y4XPhdaZEY,Disgust,
8KAe3j8mY1,Fear,
NwQlKoPcAK,Fear,
xd2MM41etC,Fear,
b17CUS3rPd,Fear,
pbSWIVSozI,Fear,
6hnWukZlRo,Fear,
Vhu0TMRFZK,Fear,
GcPUCTi9lj,Happy,
UfMAk1RCIo,Happy,
fRIMGdctT9,Happy,
B5R7yzqTKs,Happy,
EBBTbpTV6f,Happy,
aobrk7Bngq,Happy,
4UeYc37Uzb,Happy,
JkcVmWfKXK,Happy,
QCTUhde2tw,Happy,
yDEcB2XT9m,Happy,
PqIOmkJGFI,Happy,
eQZLQ1iLqV,Happy,
b8Htr5z0JX,Happy,
RSbw3gpcuw,Happy,
UlA20xXUmh,Happy,
iXuqe2KfbJ,Happy,
hDaYEHHGFQ,Happy,
gfUN9Cnh0N,Happy,
zgWJhxnwYW,Happy,
9OWlwqPSjd,Happy,
zNZO9e2RoY,Happy,
0dQTYXn5H4,Happy,
hira99dO0z,Happy,
EOe2Q85H9W,Happy,
LUC12fudxM,Happy,
Mcl95TG6Ax,Happy,
k5CtF6DBrv,Happy,
xwllSvSDL2,Happy,
9so2SjX3fk,Happy,
taqq5r5gcm,Happy,
OjTNvoXnQl,Happy,
KBoSjSO2Pw,Happy,
1lvIMaOpiJ,Happy,
O8lRbEHlwN,Happy,
hadR27oAdP,Happy,
y5nhU2VKdt,Happy,
l5mlviBJNr,Happy,
UkTw4483W0,Happy,
muydZWRuu4,Happy,
rItqB7CmTd,Happy,
RcPQ7DAVBd,Happy,
CHFyM75B8Y,Happy,
wfYtGL1UxQ,Happy,
VLkeK29C3q,Happy,
K4yDAmnGNX,Happy,
B2b3EcX4ME,Happy,
cFDedJu8YR,Happy,
OcIdeT9loU,Happy,
RmKgArI882,Happy,
ubOMXhop2h,Happy,
lNIA9cVorJ,Happy,
wP8OFWNNQ6,Happy,
9nijQkRBtV,Happy,
ZTS4QwW5ah,Happy,
XzubRwSBPj,Happy,
dp4Un4E4GX,Happy,
8zVltpz4gP,Happy,
2tpuTX3r8a,Happy,
TuDdEmQw8L,Happy,
JPrxPq8QsC,Happy,
PyM4synSEZ,Happy,
MIgtMpdYi5,Happy,
DRBKbTcCEm,Happy,
LWVcE8GHY5,Happy,
mM4h02gFd2,Happy,
vRnJnlpfc8,Happy,
uVk5mIPF8R,Happy,
LtvB1URWHR,Happy,
GwW8JYAgUO,Happy,
cpX5G3mOQ6,Happy,
kgnDzGzH8K,Neutral,
Dkex86RkaU,Neutral,
PsTW5hVI4S,Neutral,
FH5YNi46U3,Neutral,
SewieZuFax,Neutral,
yZ0Wk3oz8m,Neutral,
MeV7HRghso,Neutral,
T0CIxrLwpd,Neutral,
w25WaP4g0t,Neutral,
B5UC6ct7sx,Neutral,
lzeCApc3nZ,Neutral,
rTJsp7oiRQ,Neutral,
D8et4AxMyu,Neutral,
6br1AeVbVC,Neutral,
jd4spZLOXx,Neutral,
AInSpHHTb6,Neutral,
IluF45oAxm,Neutral,
lt73RU12j6,Neutral,
KQEFavV5YK,Neutral,
4dPBGgpeiM,Neutral,
4X0ZwWEWkk,Neutral,
j6uVmVdLfF,Neutral,
ZWrvIqKA2b,Neutral,
PguponpGyZ,Neutral,
