name,gt,gpt4v
sample_0931,anger,"neutral,sadness,disgust,anger,fear"
sample_0518,fear,"sadness,disgust,anger,fear,neutral"
sample_0169,happiness,"happiness,surprise,neutral,fear,sadness"
sample_0248,disgust,"neutral,sadness,disgust,anger,fear"
sample_0952,sadness,"sadness,neutral,disgust,anger,fear"
sample_1151,fear,"neutral,sadness,disgust,anger,fear"
sample_1263,disgust,"sadness,neutral,disgust,anger,fear"
sample_1208,fear,"happiness,surprise,neutral,sadness,fear"
sample_0771,sadness,"neutral,sadness,disgust,anger,fear"
sample_0023,sadness,"sadness,neutral,disgust,anger,fear"
sample_0197,happiness,"neutral,sadness,disgust,anger,fear"
sample_0370,disgust,"sadness,neutral,disgust,anger,fear"
sample_0744,surprise,"sadness,anger,disgust,fear,surprise"
sample_0160,disgust,"happiness,surprise,sadness,anger,disgust"
sample_0922,sadness,"surprise,sadness,anger,disgust,fear"
sample_0354,sadness,"sadness,disgust,anger,fear,surprise"
sample_0320,happiness,"happiness,surprise,sadness,fear,disgust"
sample_0823,happiness,"sadness,anger,disgust,fear,surprise"
sample_0913,happiness,"happiness,surprise,sadness,fear,disgust"
sample_1130,sadness,"sadness,anger,disgust,fear,surprise"
sample_0796,happiness,"happiness,surprise,sadness,fear,disgust"
sample_1205,disgust,"happiness,surprise,sadness,fear,disgust"
sample_0255,fear,"happiness,surprise,sadness,fear,disgust"
sample_0456,disgust,"sadness,anger,disgust,fear,surprise"
sample_0323,sadness,"happiness,surprise,sadness,fear,disgust"
sample_0165,fear,"happiness,surprise,sadness,fear,disgust"
sample_0132,fear,"happiness,surprise,sadness,fear,disgust"
sample_0604,disgust,"sadness,disgust,anger,fear,surprise"
sample_1235,disgust,"happiness,surprise,sadness,fear,disgust"
sample_0668,fear,"sadness,anger,disgust,fear,surprise"
sample_0398,fear,"happiness,surprise,sadness,fear,anger"
sample_0234,sadness,"anger,disgust,sadness,fear,surprise"
sample_0347,happiness,"happiness,surprise,sadness,fear,anger"
sample_0563,surprise,"anger,disgust,sadness,fear,surprise"
sample_0220,disgust,"happiness,surprise,sadness,fear,anger"
sample_0945,happiness,"sadness,anger,disgust,fear,surprise"
sample_0030,surprise,"happiness,surprise,sadness,fear,anger"
sample_1224,surprise,"sadness,anger,disgust,fear,surprise"
sample_1078,anger,"happiness,surprise,sadness,fear,anger"
sample_0801,sadness,"sadness,disgust,anger,fear,surprise"
sample_0561,sadness,"sadness,disgust,anger,fear,happiness"
sample_0912,fear,"sadness,disgust,anger,fear,surprise"
sample_1154,happiness,"happiness,surprise,fear,disgust,anger"
sample_0983,surprise,"sadness,disgust,anger,fear,surprise"
sample_0891,sadness,"happiness,surprise,fear,disgust,anger"
sample_0975,happiness,"sadness,disgust,anger,fear,surprise"
sample_0794,happiness,"happiness,surprise,fear,disgust,anger"
sample_0083,sadness,"happiness,surprise,fear,disgust,anger"
sample_0709,sadness,"happiness,surprise,fear,disgust,anger"
sample_0233,sadness,"sadness,disgust,anger,fear,surprise"
sample_0425,disgust,"sadness,disgust,anger,fear,happiness"
sample_0482,anger,"sadness,disgust,anger,fear,surprise"
sample_0816,disgust,"anger,disgust,sadness,fear,surprise"
sample_0359,surprise,"sadness,disgust,anger,fear,surprise"
sample_0063,anger,"anger,disgust,sadness,fear,surprise"
sample_0946,happiness,"sadness,disgust,anger,fear,surprise"
sample_0822,fear,"anger,disgust,sadness,fear,surprise"
sample_1052,anger,"sadness,disgust,anger,fear,surprise"
sample_0012,fear,"anger,disgust,sadness,fear,surprise"
sample_0299,surprise,"happiness,surprise,fear,disgust,anger"
sample_0333,anger,"happiness,surprise,fear,disgust,anger"
sample_0019,happiness,"anger,disgust,sadness,fear,surprise"
sample_0989,anger,"anger,disgust,sadness,fear,surprise"
sample_0580,fear,"disgust,anger,sadness,fear,surprise"
sample_0331,anger,"happiness,surprise,sadness,fear,disgust"
sample_0832,sadness,"sadness,anger,disgust,fear,surprise"
sample_0386,surprise,"happiness,surprise,sadness,anger,fear"
sample_1003,happiness,"sadness,anger,disgust,fear,surprise"
sample_0142,sadness,"sadness,anger,disgust,fear,surprise"
sample_1277,happiness,"happiness,surprise,sadness,anger,fear"
sample_0808,anger,"happiness,surprise,sadness,anger,fear"
sample_0868,anger,"sadness,disgust,anger,fear,surprise"
sample_0976,happiness,"happiness,surprise,sadness,anger,fear"
sample_0993,disgust,"sadness,anger,disgust,fear,surprise"
sample_0629,anger,"happiness,surprise,sadness,anger,fear"
sample_0510,anger,"sadness,neutral,disgust,anger,fear"
sample_0338,disgust,"happiness,surprise,neutral,sadness,disgust"
sample_0355,sadness,"neutral,sadness,disgust,anger,fear"
sample_0295,sadness,"happiness,surprise,neutral,sadness,disgust"
sample_0667,disgust,"neutral,sadness,disgust,anger,fear"
sample_0717,surprise,"happiness,surprise,neutral,sadness,disgust"
sample_1260,anger,"neutral,sadness,disgust,anger,fear"
sample_0639,fear,"happiness,surprise,neutral,sadness,disgust"
sample_1031,fear,"anger,disgust,sadness,fear,neutral"
sample_1059,fear,"neutral,sadness,disgust,anger,fear"
sample_1060,fear,"neutral,sadness,disgust,anger,fear"
sample_0256,happiness,"neutral,sadness,disgust,anger,fear"
sample_0971,fear,"surprise,fear,sadness,disgust,anger"
sample_0740,sadness,"sadness,disgust,anger,fear,surprise"
sample_0052,sadness,"sadness,disgust,anger,fear,surprise"
sample_1209,fear,"happiness,surprise,fear,sadness,disgust"
sample_0241,anger,"sadness,disgust,anger,fear,surprise"
sample_0915,happiness,"happiness,surprise,fear,sadness,disgust"
sample_0813,disgust,"happiness,surprise,fear,sadness,disgust"
sample_1155,happiness,"sadness,disgust,anger,fear,surprise"
sample_0106,happiness,"happiness,surprise,fear,sadness,disgust"
sample_0562,sadness,"sadness,disgust,anger,fear,surprise"
sample_0385,surprise,"happiness,surprise,fear,sadness,disgust"
sample_0861,sadness,"sadness,disgust,anger,fear,surprise"
sample_0522,fear,"sadness,neutral,disgust,anger,fear"
sample_0847,disgust,"neutral,sadness,disgust,anger,fear"
sample_0955,surprise,"happiness,surprise,neutral,sadness,disgust"
sample_0683,surprise,"neutral,sadness,disgust,anger,fear"
sample_0673,happiness,"happiness,surprise,neutral,sadness,disgust"
sample_0027,surprise,"neutral,sadness,disgust,anger,fear"
sample_0951,sadness,"happiness,surprise,neutral,sadness,disgust"
sample_1102,sadness,"neutral,sadness,disgust,anger,fear"
sample_0088,surprise,"happiness,surprise,neutral,sadness,disgust"
sample_1095,happiness,"neutral,sadness,disgust,anger,fear"
sample_0596,surprise,"neutral,sadness,disgust,anger,fear"
sample_0396,disgust,"surprise,fear,happiness,neutral,sadness"
sample_1053,disgust,"sadness,disgust,anger,fear,surprise"
sample_0598,anger,"happiness,surprise,sadness,fear,disgust"
sample_0065,anger,"sadness,disgust,anger,fear,surprise"
sample_0053,sadness,"happiness,surprise,sadness,fear,anger"
sample_0914,happiness,"sadness,disgust,anger,fear,surprise"
sample_0965,disgust,"happiness,surprise,sadness,fear,disgust"
sample_0795,happiness,"sadness,disgust,anger,fear,surprise"
sample_1116,disgust,"happiness,surprise,sadness,fear,anger"
sample_1265,disgust,"sadness,disgust,anger,fear,surprise"
sample_1032,fear,"happiness,surprise,sadness,fear,disgust"
sample_1136,surprise,"sadness,disgust,anger,fear,surprise"
sample_0628,anger,"happiness,surprise,sadness,fear,anger"
sample_0403,happiness,"surprise,fear,happiness,sadness,disgust"
sample_1212,fear,"happiness,surprise,sadness,fear,disgust"
sample_0728,fear,"sadness,disgust,anger,fear,surprise"
sample_0230,happiness,"happiness,surprise,sadness,fear,anger"
sample_0544,disgust,"sadness,disgust,anger,fear,surprise"
sample_0223,fear,"happiness,surprise,sadness,fear,anger"
sample_0139,happiness,"sadness,disgust,anger,fear,happiness"
sample_0226,happiness,"happiness,surprise,sadness,fear,anger"
sample_0538,anger,"sadness,disgust,anger,fear,happiness"
sample_0498,sadness,"happiness,surprise,sadness,fear,anger"
sample_0013,fear,"anger,disgust,fear,sadness,surprise"
sample_0582,fear,"happiness,surprise,sadness,fear,disgust"
sample_0669,fear,"anger,disgust,sadness,fear,surprise"
sample_0181,anger,"sadness,disgust,anger,fear,surprise"
sample_0865,surprise,"happiness,surprise,sadness,anger,fear"
sample_0078,happiness,"happiness,surprise,sadness,anger,disgust"
sample_0624,surprise,"happiness,surprise,anger,sadness,fear"
sample_1227,surprise,"happiness,surprise,sadness,anger,disgust"
sample_0533,surprise,"happiness,surprise,sadness,anger,fear"
sample_0710,sadness,"happiness,surprise,sadness,anger,disgust"
sample_0917,happiness,"happiness,surprise,sadness,anger,fear"
sample_1048,anger,"happiness,surprise,sadness,anger,disgust"
sample_0259,happiness,"sadness,anger,disgust,fear,surprise"
sample_0225,fear,"sadness,anger,disgust,fear,surprise"
sample_1062,fear,"sadness,disgust,anger,fear,surprise"
sample_0729,fear,"sadness,disgust,anger,fear,surprise"
sample_1034,happiness,"happiness,surprise,fear,disgust,anger"
sample_0310,disgust,"anger,disgust,sadness,fear,surprise"
sample_0397,disgust,"surprise,fear,happiness,disgust,anger"
sample_1068,sadness,"anger,disgust,sadness,fear,surprise"
sample_0071,fear,"sadness,disgust,anger,fear,surprise"
sample_0302,anger,"sadness,disgust,anger,fear,surprise"
sample_1174,disgust,"sadness,disgust,anger,fear,surprise"
sample_1054,disgust,"anger,disgust,sadness,fear,surprise"
sample_0061,anger,"sadness,disgust,anger,fear,surprise"
sample_0869,anger,"surprise,fear,happiness,disgust,anger"
sample_0749,anger,"sadness,disgust,anger,fear,surprise"
sample_0909,fear,"sadness,disgust,anger,fear,surprise"
sample_1230,anger,"sadness,disgust,anger,fear,surprise"
sample_1139,anger,"sadness,disgust,anger,fear,surprise"
sample_0541,anger,"sadness,disgust,anger,fear,surprise"
sample_0784,disgust,"sadness,disgust,anger,fear,surprise"
sample_0916,happiness,"sadness,disgust,anger,fear,surprise"
sample_0050,happiness,"sadness,disgust,anger,fear,surprise"
sample_0872,anger,"happiness,surprise,fear,disgust,anger"
sample_1000,fear,"happiness,surprise,fear,disgust,anger"
sample_0877,disgust,"anger,disgust,fear,sadness,surprise"
sample_0748,anger,"anger,disgust,fear,sadness,surprise"
sample_1131,sadness,"sadness,disgust,anger,fear,surprise"
sample_1110,anger,"sadness,disgust,anger,fear,surprise"
sample_0923,surprise,"anger,disgust,sadness,fear,surprise"
sample_0990,anger,"anger,disgust,sadness,fear,surprise"
sample_0881,fear,"sadness,disgust,anger,fear,surprise"
sample_0020,happiness,"sadness,disgust,anger,fear,surprise"
sample_0412,sadness,"disgust,anger,sadness,fear,surprise"
sample_0652,sadness,"disgust,anger,sadness,fear,surprise"
sample_1045,surprise,"fear,surprise,sadness,disgust,anger"
sample_0174,sadness,"fear,surprise,sadness,disgust,anger"
sample_1210,fear,"happiness,surprise,fear,disgust,anger"
sample_0465,happiness,"happiness,surprise,fear,disgust,anger"
sample_0859,sadness,"sadness,neutral,disgust,anger,fear"
sample_0944,happiness,"happiness,surprise,neutral,sadness,disgust"
sample_1184,happiness,"happiness,surprise,neutral,sadness,anger"
sample_0974,happiness,"happiness,surprise,neutral,sadness,disgust"
sample_0834,surprise,"sadness,neutral,disgust,anger,fear"
sample_1268,fear,"happiness,surprise,neutral,sadness,anger"
sample_0947,happiness,"neutral,sadness,disgust,anger,fear"
sample_0819,fear,"happiness,surprise,neutral,sadness,anger"
sample_0444,surprise,"neutral,sadness,disgust,anger,fear"
sample_0350,happiness,"happiness,surprise,neutral,sadness,anger"
sample_0556,happiness,"happiness,surprise,neutral,sadness,anger"
sample_0215,anger,"neutral,sadness,disgust,anger,fear"
sample_0424,disgust,"sadness,disgust,anger,fear,surprise"
sample_0114,sadness,"sadness,disgust,anger,fear,surprise"
sample_0880,fear,"anger,disgust,sadness,fear,surprise"
sample_0547,disgust,"happiness,surprise,fear,sadness,disgust"
sample_0896,surprise,"anger,disgust,sadness,fear,surprise"
sample_0367,disgust,"sadness,disgust,anger,fear,surprise"
sample_0055,sadness,"sadness,disgust,anger,fear,surprise"
sample_0843,disgust,"anger,disgust,sadness,fear,surprise"
sample_0281,fear,"sadness,disgust,anger,fear,surprise"
sample_0517,disgust,"sadness,disgust,anger,fear,surprise"
sample_0051,sadness,"sadness,disgust,anger,fear,surprise"
sample_0849,fear,"sadness,disgust,anger,fear,surprise"
sample_0079,happiness,"happiness,surprise,sadness,anger,disgust"
sample_0606,disgust,"happiness,surprise,sadness,anger,disgust"
sample_1172,anger,"sadness,disgust,anger,fear,surprise"
sample_1086,disgust,"sadness,disgust,anger,fear,surprise"
sample_1270,fear,"anger,disgust,fear,sadness,surprise"
sample_0137,happiness,"anger,disgust,fear,sadness,surprise"
sample_0705,happiness,"happiness,surprise,sadness,anger,disgust"
sample_0675,happiness,"happiness,surprise,sadness,anger,disgust"
sample_1093,happiness,"sadness,disgust,anger,fear,surprise"
sample_0745,surprise,"sadness,disgust,anger,fear,surprise"
sample_1189,sadness,"anger,disgust,fear,sadness,surprise"
sample_0818,fear,"anger,disgust,fear,sadness,surprise"
sample_0631,anger,"neutral,sadness,disgust,anger,fear"
sample_0972,fear,"sadness,disgust,anger,fear,neutral"
sample_1090,fear,"sadness,neutral,disgust,anger,fear"
sample_0954,surprise,"happiness,surprise,neutral,sadness,disgust"
sample_0991,anger,"sadness,disgust,neutral,anger,fear"
sample_1233,disgust,"neutral,sadness,disgust,anger,fear"
sample_0905,disgust,"happiness,surprise,neutral,sadness,disgust"
sample_1087,disgust,"happiness,surprise,neutral,sadness,disgust"
sample_0616,happiness,"anger,disgust,fear,sadness,neutral"
sample_0565,surprise,"surprise,fear,disgust,anger,sadness"
sample_0152,anger,"sadness,neutral,disgust,anger,fear"
sample_0454,disgust,"happiness,surprise,neutral,sadness,disgust"
sample_0325,sadness,"sadness,disgust,anger,fear,surprise"
sample_0404,happiness,"happiness,surprise,sadness,disgust,fear"
sample_0798,sadness,"sadness,disgust,anger,fear,surprise"
sample_0870,anger,"anger,disgust,fear,sadness,surprise"
sample_0089,surprise,"sadness,disgust,anger,fear,surprise"
sample_1097,happiness,"anger,disgust,fear,sadness,surprise"
sample_0066,disgust,"sadness,disgust,anger,fear,surprise"
sample_0725,disgust,"anger,disgust,fear,sadness,surprise"
sample_1035,happiness,"sadness,disgust,anger,fear,surprise"
sample_1234,disgust,"anger,disgust,fear,sadness,surprise"
sample_0479,anger,"sadness,disgust,anger,fear,surprise"
sample_1114,disgust,"anger,disgust,fear,sadness,surprise"
sample_0694,disgust,"happiness,surprise,sadness,anger,disgust"
sample_1197,surprise,"sadness,disgust,anger,fear,surprise"
sample_0124,anger,"sadness,disgust,anger,fear,happiness"
sample_0860,sadness,"sadness,anger,disgust,fear,surprise"
sample_1115,disgust,"sadness,disgust,anger,fear,happiness"
sample_1198,anger,"happiness,surprise,sadness,anger,disgust"
sample_1128,sadness,"sadness,disgust,anger,fear,happiness"
sample_0788,fear,"sadness,anger,disgust,fear,happiness"
sample_0069,disgust,"happiness,surprise,sadness,anger,disgust"
sample_0002,anger,"sadness,disgust,anger,fear,happiness"
sample_0926,surprise,"happiness,surprise,sadness,anger,disgust"
sample_0227,happiness,"happiness,surprise,sadness,anger,disgust"
sample_0716,surprise,"sadness,disgust,anger,fear,surprise"
sample_0488,fear,"sadness,disgust,anger,fear,surprise"
sample_1141,anger,"neutral,sadness,disgust,anger,fear"
sample_0999,fear,"neutral,sadness,disgust,anger,fear"
sample_0655,surprise,"sadness,disgust,anger,fear,surprise"
sample_0007,disgust,"sadness,disgust,anger,fear,surprise"
sample_1081,anger,"sadness,disgust,anger,fear,surprise"
sample_0782,anger,"sadness,disgust,anger,fear,surprise"
sample_0018,happiness,"sadness,disgust,anger,fear,surprise"
sample_0889,sadness,"sadness,disgust,anger,fear,surprise"
sample_0409,sadness,"happiness,surprise,fear,disgust,anger"
sample_0070,disgust,"happiness,surprise,fear,disgust,anger"
sample_0586,happiness,"happiness,surprise,sadness,disgust,anger"
sample_0353,sadness,"sadness,disgust,anger,fear,surprise"
sample_0787,disgust,"happiness,surprise,sadness,anger,disgust"
sample_0006,disgust,"disgust,anger,sadness,fear,surprise"
sample_1159,sadness,"sadness,disgust,anger,fear,happiness"
sample_0824,happiness,"anger,disgust,fear,sadness,surprise"
sample_0506,surprise,"sadness,disgust,anger,fear,surprise"
sample_0029,surprise,"sadness,disgust,anger,fear,happiness"
sample_0427,disgust,"sadness,anger,disgust,fear,surprise"
sample_1010,sadness,"sadness,disgust,anger,fear,happiness"
sample_1285,surprise,"anger,disgust,fear,sadness,surprise"
sample_0312,fear,"anger,disgust,sadness,fear,surprise"
sample_0458,fear,"sadness,neutral,disgust,fear,anger"
sample_0260,happiness,"happiness,surprise,neutral,sadness,disgust"
sample_0334,anger,"neutral,sadness,disgust,anger,fear"
sample_1118,fear,"sadness,neutral,disgust,anger,fear"
sample_1049,anger,"neutral,sadness,disgust,anger,fear"
sample_0940,fear,"sadness,neutral,disgust,anger,fear"
sample_1138,anger,"neutral,sadness,disgust,anger,fear"
sample_0064,anger,"sadness,neutral,disgust,anger,fear"
sample_0399,fear,"neutral,sadness,disgust,anger,fear"
sample_0761,fear,"sadness,neutral,disgust,anger,fear"
sample_1259,anger,"neutral,sadness,disgust,anger,fear"
sample_0457,disgust,"happiness,surprise,neutral,sadness,disgust"
sample_0958,anger,"sadness,disgust,anger,fear,surprise"
sample_0433,happiness,"happiness,surprise,sadness,disgust,anger"
sample_0231,sadness,"sadness,disgust,anger,fear,surprise"
sample_0219,disgust,"anger,disgust,fear,sadness,surprise"
sample_1140,anger,"sadness,disgust,anger,fear,surprise"
sample_0664,disgust,"anger,disgust,fear,sadness,surprise"
sample_1096,happiness,"sadness,disgust,anger,fear,surprise"
sample_0447,surprise,"anger,disgust,fear,sadness,surprise"
sample_0594,surprise,"sadness,disgust,anger,fear,surprise"
sample_0129,disgust,"sadness,disgust,anger,fear,surprise"
sample_0429,fear,"sadness,disgust,anger,fear,surprise"
sample_0087,surprise,"sadness,disgust,anger,fear,surprise"
sample_0746,surprise,"sadness,disgust,anger,fear,surprise"
sample_0432,fear,"sadness,disgust,anger,fear,surprise"
sample_0202,sadness,"sadness,disgust,anger,fear,surprise"
sample_0567,surprise,"sadness,disgust,anger,fear,surprise"
sample_0252,fear,"sadness,disgust,anger,fear,surprise"
sample_0833,surprise,"sadness,disgust,anger,fear,surprise"
sample_0437,happiness,"sadness,disgust,anger,fear,surprise"
sample_0939,fear,"sadness,disgust,anger,fear,surprise"
sample_0978,sadness,"sadness,disgust,anger,fear,surprise"
sample_0585,happiness,"sadness,disgust,anger,fear,surprise"
sample_0988,anger,"sadness,disgust,anger,fear,surprise"
sample_1028,fear,"sadness,disgust,anger,fear,surprise"
sample_0125,anger,"sadness,disgust,anger,fear,surprise"
sample_1009,sadness,"sadness,disgust,anger,fear,surprise"
sample_0514,disgust,"sadness,disgust,anger,fear,surprise"
sample_0200,happiness,"sadness,disgust,anger,fear,surprise"
sample_0102,fear,"happiness,surprise,fear,disgust,anger"
sample_0618,sadness,"happiness,surprise,fear,disgust,anger"
sample_1236,disgust,"anger,disgust,fear,sadness,surprise"
sample_0493,happiness,"anger,disgust,fear,sadness,surprise"
sample_0827,happiness,"sadness,disgust,anger,fear,surprise"
sample_0964,disgust,"sadness,disgust,anger,fear,surprise"
sample_0942,fear,"sadness,disgust,anger,fear,surprise"
sample_0093,anger,"sadness,disgust,anger,fear,surprise"
sample_1177,disgust,"happiness,surprise,sadness,fear,disgust"
sample_1279,sadness,"sadness,disgust,anger,fear,surprise"
sample_0254,fear,"sadness,anger,disgust,fear,surprise"
sample_0579,fear,"sadness,disgust,anger,fear,happiness"
sample_0451,anger,"happiness,surprise,sadness,anger,fear"
sample_1281,sadness,"sadness,anger,disgust,fear,surprise"
sample_0762,fear,"sadness,disgust,anger,fear,happiness"
sample_1191,sadness,"sadness,anger,disgust,fear,surprise"
sample_0494,happiness,"happiness,surprise,sadness,anger,fear"
sample_0719,anger,"sadness,anger,disgust,fear,surprise"
sample_0366,disgust,"sadness,disgust,anger,fear,happiness"
sample_1099,sadness,"sadness,anger,disgust,fear,surprise"
sample_1147,disgust,"sadness,disgust,anger,fear,surprise"
sample_0423,disgust,"sadness,disgust,anger,fear,surprise"
sample_0848,fear,"sadness,anger,disgust,fear,surprise"
sample_0265,sadness,"sadness,anger,disgust,fear,surprise"
sample_0640,fear,"sadness,disgust,anger,fear,surprise"
sample_0417,surprise,"sadness,disgust,anger,fear,surprise"
sample_0590,sadness,"sadness,anger,disgust,fear,surprise"
sample_0014,fear,"sadness,anger,disgust,fear,surprise"
sample_0273,anger,"sadness,anger,disgust,fear,surprise"
sample_0352,sadness,"sadness,anger,disgust,fear,surprise"
sample_0455,disgust,"happiness,surprise,fear,disgust,anger"
sample_1055,disgust,"happiness,surprise,fear,disgust,anger"
sample_0415,surprise,"surprise,fear,sadness,disgust,anger"
sample_0495,happiness,"happiness,surprise,sadness,fear,disgust"
sample_0278,disgust,"sadness,disgust,anger,fear,surprise"
sample_1149,fear,"sadness,disgust,anger,fear,surprise"
sample_0416,surprise,"surprise,fear,sadness,disgust,anger"
sample_0336,disgust,"happiness,surprise,sadness,fear,disgust"
sample_0402,fear,"anger,disgust,fear,sadness,surprise"
