name,gt,gpt4v
abstract_0021.jpg,positive,"Amusement,Awe,Content,Excitement,Sad,Fear,Disgust,Anger"
abstract_0066.jpg,positive,"Amusement,Excitement,Awe,Content,Sad,Fear,Disgust,Anger"
abstract_0168.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0094.jpg,negative,"Awe,Excitement,Amusement,Content,Sad,Fear,Disgust,Anger"
abstract_0272.jpg,negative,"Content,Sad,Awe,Amusement,Excitement,Fear,Disgust,Anger"
abstract_0232.jpg,positive,"Awe,Content,Amusement,Excitement,Anger,Disgust,Fear,Sad"
abstract_0078.jpg,positive,"Awe,Content,Amusement,Excitement,Anger,Disgust,Fear,Sad"
abstract_0189.jpg,positive,"Awe,Amusement,Content,Excitement,Anger,Disgust,Fear,Sad"
abstract_0153.jpg,positive,"Awe,Content,Amusement,Excitement,Anger,Disgust,Sad,Fear"
abstract_0133.jpg,positive,"Awe,Content,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0101.jpg,negative,"Awe,Content,Amusement,Excitement,Sad,Anger,Fear,Disgust"
abstract_0031.jpg,positive,"Awe,Excitement,Amusement,Content,Fear,Sad,Disgust,Anger"
abstract_0145.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0095.jpg,positive,"Content,Amusement,Awe,Sad,Excitement,Fear,Disgust,Anger"
abstract_0107.jpg,negative,"Awe,Content,Amusement,Excitement,Anger,Disgust,Sad,Fear"
abstract_0006.jpg,positive,"Awe,Amusement,Content,Excitement,Anger,Disgust,Fear,Sad"
abstract_0100.jpg,positive,"Awe,Content,Amusement,Excitement,Anger,Disgust,Fear,Sad"
abstract_0183.jpg,negative,"Awe,Content,Amusement,Excitement,Anger,Disgust,Fear,Sad"
abstract_0090.jpg,negative,"Amusement,Awe,Content,Excitement,Anger,Disgust,Fear,Sad"
abstract_0247.jpg,positive,"Awe,Content,Amusement,Excitement,Sad,Fear,Anger,Disgust"
abstract_0283.jpg,negative,"Content,Amusement,Awe,Sad,Fear,Excitement,Anger,Disgust"
abstract_0191.jpg,negative,"Awe,Fear,Amusement,Excitement,Content,Sad,Anger,Disgust"
abstract_0110.jpg,negative,"Disgust,Fear,Sad,Anger,Awe,Content,Excitement,Amusement"
abstract_0033.jpg,positive,"Excitement,Awe,Amusement,Content,Fear,Sad,Anger,Disgust"
abstract_0181.jpg,positive,"Excitement,Awe,Amusement,Content"
abstract_0197.jpg,positive,"Content,Awe,Amusement,Excitement"
abstract_0025.jpg,negative,"Awe,Content,Amusement,Excitement"
abstract_0049.jpg,positive,"Anger,Awe,Disgust,Fear"
abstract_0127.jpg,positive,"Amusement,Awe,Content,Excitement"
abstract_0193.jpg,negative,"Fear,Disgust,Sad,Anger"
abstract_0200.jpg,positive,"Content,Amusement,Awe,Excitement"
abstract_0229.jpg,positive,"Amusement,Content,Awe,Excitement"
abstract_0176.jpg,positive,"Awe,Content,Amusement,Excitement"
abstract_0061.jpg,positive,"Amusement,Awe,Content,Excitement"
abstract_0264.jpg,negative,"Awe,Content,Sad,Amusement"
abstract_0222.jpg,negative,"Content,Awe,Sad,Amusement"
abstract_0063.jpg,positive,"Awe,Content,Excitement,Amusement"
abstract_0070.jpg,positive,"Content,Awe,Amusement,Excitement"
abstract_0178.jpg,negative,"Sad,Content,Awe,Amusement"
abstract_0005.jpg,positive,"Content,Awe,Amusement,Excitement"
abstract_0069.jpg,negative,"Awe,Content,Excitement,Amusement"
abstract_0221.jpg,positive,"Awe,Excitement,Content,Amusement"
abstract_0209.jpg,positive,"Excitement,Awe,Content,Amusement"
abstract_0117.jpg,negative,"Sad,Awe,Content,Disgust"
abstract_0165.jpg,positive,"Awe,Content,Amusement,Excitement,Sad,Fear,Anger,Disgust"
abstract_0124.jpg,positive,"Excitement,Amusement,Awe,Content,Anger,Fear,Sad,Disgust"
abstract_0270.jpg,positive,"Awe,Content,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0182.jpg,positive,"Excitement,Awe,Amusement,Content,Fear,Anger,Sad,Disgust"
abstract_0037.jpg,positive,"Amusement,Content,Awe,Excitement,Sad,Fear,Anger,Disgust"
abstract_0259.jpg,negative,"Sad,Awe,Fear,Content,Disgust,Anger,Amusement,Excitement"
abstract_0225.jpg,negative,"Content,Awe,Sad,Amusement,Fear,Disgust,Anger,Excitement"
abstract_0015.jpg,positive,"Content,Amusement,Awe,Excitement,Sad,Fear,Anger,Disgust"
abstract_0277.jpg,negative,"Awe,Content,Sad,Fear,Amusement,Excitement,Anger,Disgust"
abstract_0256.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Fear,Anger,Disgust"
abstract_0268.jpg,negative,"Awe,Content,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0258.jpg,negative,"Awe,Content,Amusement,Excitement,Sad,Anger,Disgust,Fear"
abstract_0073.jpg,negative,"Awe,Content,Amusement,Excitement,Sad,Fear,Anger,Disgust"
abstract_0237.jpg,positive,"Awe,Content,Amusement,Excitement,Sad,Anger,Disgust,Fear"
abstract_0035.jpg,positive,"Awe,Content,Amusement,Excitement,Anger,Disgust,Fear,Sad"
abstract_0114.jpg,positive,"Awe,Sad,Content,Amusement,Fear,Anger,Disgust,Excitement"
abstract_0028.jpg,negative,"Awe,Fear,Sad,Anger,Disgust,Content,Excitement,Amusement"
abstract_0119.jpg,positive,"Content,Amusement,Awe,Excitement,Sad,Fear,Anger,Disgust"
abstract_0058.jpg,negative,"Awe,Content,Amusement,Sad,Fear,Anger,Disgust,Excitement"
abstract_0162.jpg,positive,"Awe,Content,Amusement,Excitement,Anger,Disgust,Fear,Sad"
abstract_0055.jpg,negative,"Awe,Content,Amusement,Excitement,Anger,Disgust,Fear,Sad"
abstract_0266.jpg,positive,"Awe,Amusement,Content,Excitement,Anger,Disgust,Fear,Sad"
abstract_0080.jpg,positive,"Awe,Amusement,Content,Excitement,Fear,Disgust,Anger,Sad"
abstract_0231.jpg,positive,"Awe,Content,Amusement,Excitement,Sad,Anger,Disgust,Fear"
abstract_0134.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Fear,Anger,Disgust"
abstract_0265.jpg,positive,"Awe,Fear,Excitement,Content,Amusement,Sad,Anger,Disgust"
abstract_0098.jpg,positive,"Excitement,Amusement,Awe,Content,Disgust,Anger,Fear,Sad"
abstract_0257.jpg,positive,"Awe,Excitement,Content,Amusement,Sad,Fear,Anger,Disgust"
abstract_0013.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Fear,Anger,Disgust"
abstract_0250.jpg,positive,"Awe,Content,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0173.jpg,positive,"Awe,Content,Sad,Amusement,Fear,Excitement,Anger,Disgust"
abstract_0116.jpg,positive,"Excitement,Awe,Content,Amusement,Anger,Fear,Sad,Disgust"
abstract_0129.jpg,positive,"Amusement,Awe,Excitement,Content,Sad,Fear,Disgust,Anger"
abstract_0158.jpg,negative,"Awe,Sad,Fear,Content,Disgust,Anger,Excitement,Amusement"
abstract_0053.jpg,positive,"Awe,Excitement,Amusement,Content,Fear,Sad,Disgust,Anger"
abstract_0007.jpg,negative,"Content,Awe,Sad,Fear,Amusement,Excitement,Disgust,Anger"
abstract_0111.jpg,positive,"Amusement,Awe,Excitement,Content,Anger,Sad,Fear,Disgust"
abstract_0159.jpg,negative,"Awe,Excitement,Content,Amusement,Fear,Sad,Anger,Disgust"
abstract_0234.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0236.jpg,positive,"Awe,Content,Amusement,Excitement,Sad,Anger,Disgust,Fear"
abstract_0097.jpg,negative,"Content,Awe,Sad,Amusement,Excitement,Anger,Disgust,Fear"
abstract_0027.jpg,negative,"Sad,Fear,Disgust,Anger,Awe,Content,Excitement,Amusement"
abstract_0171.jpg,negative,"Awe,Sad,Content,Fear,Disgust,Anger,Excitement,Amusement"
abstract_0106.jpg,positive,"Awe,Content,Amusement,Excitement,Sad,Anger,Disgust,Fear"
abstract_0056.jpg,positive,"Content,Amusement,Awe,Excitement,Sad,Anger,Disgust,Fear"
abstract_0242.jpg,negative,"Amusement,Content,Awe,Excitement,Sad,Anger,Disgust,Fear"
abstract_0131.jpg,negative,"Awe,Content,Excitement,Amusement,Sad,Anger,Disgust,Fear"
abstract_0227.jpg,positive,"Awe,Content,Amusement,Excitement,Sad,Anger,Disgust,Fear"
abstract_0204.jpg,negative,"Awe,Content,Sad,Fear,Disgust,Anger,Excitement,Amusement"
abstract_0217.jpg,negative,"Sad,Disgust,Fear,Anger,Awe,Content,Excitement,Amusement"
abstract_0030.jpg,positive,"Awe,Excitement,Content,Amusement,Sad,Anger,Disgust,Fear"
abstract_0126.jpg,positive,"Amusement,Content,Awe,Excitement,Sad,Anger,Disgust,Fear"
abstract_0202.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Anger,Disgust,Fear"
abstract_0192.jpg,positive,"Amusement,Content,Awe,Excitement,Sad,Anger,Disgust,Fear"
abstract_0128.jpg,positive,"Content,Awe,Excitement,Amusement,Sad,Anger,Disgust,Fear"
abstract_0019.jpg,negative,"Sad,Content,Awe,Fear,Disgust,Anger,Excitement,Amusement"
abstract_0206.jpg,negative,"Sad,Content,Awe,Fear,Disgust,Anger,Excitement,Amusement"
abstract_0147.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Anger,Disgust,Fear"
abstract_0228.jpg,negative,"Sad,Awe,Content,Fear,Disgust,Anger,Excitement,Amusement"
abstract_0042.jpg,negative,"Awe,Content,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0057.jpg,negative,"Content,Amusement,Awe,Sad,Excitement,Fear,Anger,Disgust"
abstract_0273.jpg,negative,"Awe,Content,Sad,Amusement,Fear,Excitement,Disgust,Anger"
abstract_0251.jpg,negative,"Awe,Fear,Excitement,Amusement,Content,Sad,Disgust,Anger"
abstract_0034.jpg,positive,"Amusement,Excitement,Awe,Content,Sad,Fear,Anger,Disgust"
abstract_0199.jpg,negative,"Excitement,Awe,Fear,Anger,Sad,Content,Amusement,Disgust"
abstract_0253.jpg,positive,"Amusement,Awe,Excitement,Content,Fear,Sad,Disgust,Anger"
abstract_0243.jpg,positive,"Awe,Sad,Content,Fear,Amusement,Excitement,Anger,Disgust"
abstract_0104.jpg,positive,"Content,Awe,Amusement,Sad,Excitement,Fear,Disgust,Anger"
abstract_0064.jpg,positive,"Amusement,Awe,Excitement,Content,Sad,Fear,Anger,Disgust"
abstract_0062.jpg,negative,"Awe,Excitement,Content,Amusement,Fear,Sad,Disgust,Anger"
abstract_0149.jpg,negative,"Content,Awe,Amusement,Sad,Disgust,Anger,Excitement,Fear"
abstract_0039.jpg,positive,"Excitement,Amusement,Awe,Content,Fear,Disgust,Sad,Anger"
abstract_0252.jpg,negative,"Awe,Content,Sad,Amusement,Fear,Disgust,Excitement,Anger"
abstract_0166.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0091.jpg,positive,"Excitement,Awe,Content,Amusement,Fear,Sad,Disgust,Anger"
abstract_0038.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0079.jpg,positive,"Amusement,Excitement,Awe,Content,Sad,Fear,Disgust,Anger"
abstract_0014.jpg,positive,"Amusement,Content,Awe,Excitement,Sad,Fear,Disgust,Anger"
abstract_0023.jpg,negative,"Awe,Sad,Content,Fear,Amusement,Excitement,Disgust,Anger"
abstract_0081.jpg,negative,"Anger,Disgust,Fear,Sad,Awe,Content,Excitement,Amusement"
abstract_0108.jpg,positive,"Awe,Content,Amusement,Excitement,Anger,Disgust,Fear,Sad"
abstract_0240.jpg,negative,"Amusement,Awe,Content,Excitement,Sad,Fear,Disgust,Anger"
abstract_0215.jpg,negative,"Anger,Fear,Disgust,Sad,Awe,Content,Excitement,Amusement"
abstract_0026.jpg,positive,"Content,Amusement,Awe,Excitement,Sad,Fear,Disgust,Anger"
abstract_0218.jpg,negative,"Awe,Amusement,Content,Excitement,Fear,Sad,Disgust,Anger"
abstract_0142.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0087.jpg,positive,"Excitement,Amusement,Awe,Content,Anger,Disgust,Fear,Sad"
abstract_0125.jpg,positive,"Awe,Content,Amusement,Excitement,Fear,Sad,Disgust,Anger"
abstract_0226.jpg,negative,"Sad,Fear,Disgust,Anger,Awe,Content,Excitement,Amusement"
abstract_0157.jpg,negative,"Sad,Fear,Disgust,Anger,Awe,Content,Excitement,Amusement"
abstract_0118.jpg,positive,"Content,Amusement,Awe,Excitement,Sad,Fear,Disgust,Anger"
abstract_0271.jpg,positive,"Content,Awe,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0190.jpg,positive,"Excitement,Amusement,Awe,Content,Anger,Disgust,Fear,Sad"
abstract_0184.jpg,negative,"Awe,Fear,Sad,Disgust,Anger,Content,Excitement,Amusement"
abstract_0207.jpg,positive,"Content,Amusement,Awe,Excitement,Sad,Fear,Disgust,Anger"
abstract_0154.jpg,positive,"Amusement,Excitement,Awe,Content,Sad,Fear,Disgust,Anger"
abstract_0220.jpg,positive,"Awe,Content,Amusement,Excitement,Sad,Fear,Disgust,Anger"
abstract_0214.jpg,negative,"Sad,Fear,Disgust,Anger,Awe,Content,Excitement,Amusement"
abstract_0046.jpg,negative,"Sad,Disgust,Fear,Anger,Awe,Content,Excitement,Amusement"
